"","year_end","fran_id","id","MaxElo","tot_sal","tot_spMP","tot_spWS","tot_spBPM","tot_spPTS","tot_spPER","tot_spVORP","tot_spUSG","avg_sal","avg_spMP","avg_spWS","avg_spBPM","avg_spPTS","avg_spPER","avg_spVORP","avg_spUSG","max_sal","max_spMP","max_spWS","max_spBPM","max_spPTS","max_spPER","max_spVORP","max_spUSG","min_sal","min_spMP","min_spWS","min_spBPM","min_spPTS","min_spPER","min_spVORP","min_spUSG","std_sal","std_spMP","std_spWS","std_spBPM","std_spPTS","std_spPER","std_spVORP","std_spUSG"
"293",2002,"Grizzlies","MEM-2002",NA,39365077,76204.030949856,Inf,-10842055.4921896,258598.5007392,4058648.91991093,-57476815.8571428,2060085.71168148,2811791.21428571,5443.14506784686,Inf,-774432.535156402,18471.3214813714,289903.494279352,-4105486.84693877,147148.97940582,5695715,24666.2374429224,Inf,1350381.81818182,90031.7666666667,1102429.79591837,17008200,367465.483870968,332817,272.180893159977,-19407020,-5108144,814.700507614213,29452.8318584071,-19407020,15059.592760181,1879268.67233159,7982.88914102012,NA,1568273.82697816,29531.6540205119,295080.793370722,9583883.5533484,104176.81081461
"294",2002,"Heat","MIA-2002",1524.8369,53351186,47595.2326294804,27945273.6000571,43448188.0470251,207824.227484979,3759989.20316715,Inf,2634368.89319719,3334449.125,2974.70203934252,1746579.60000357,2715511.75293907,12989.0142178112,234999.325197947,Inf,164648.055824824,18754800,15848.4285714286,16250000,33083586.6666667,110939,992317.46031746,Inf,778207.468879668,60881,378.739837398374,-1745980,-2500000,906.322957198444,-34311.0309278351,-6500000,5853.94230769231,5196929.65654103,3924.2675364114,4059340.11860576,9268169.47205301,26605.4832639108,303655.671507153,NA,235449.375236128
"295",2002,"Bucks","MIL-2002",1627.9581,54233816,114755.53358038,Inf,-11192985.2657132,378142.35695292,4011530.6410861,Inf,2928178.25498222,4171832,8827.34873695234,Inf,-860998.866593323,29087.8736117631,308579.280083546,Inf,225244.481152478,11250000,73510.2916666667,Inf,15126666.6666667,252035.285714286,738549.618320611,Inf,476744.025974026,465850,328.757939308398,101271.739130435,-22475000,607.366362451108,23292.5,-48375000,19656.1181434599,3663845.90284738,19907.2573978614,NA,7944117.2500609,68092.4969855116,211927.838985937,NA,162928.874551597
"296",2002,"Timberwolves","MIN-2002",1663.5359,50053782,39453.8329200533,10593633.6260094,-11632980.0093485,100082.781669,2860074.37285545,Inf,2302326.03150935,3850290.92307692,3034.91022461948,814894.894308418,-894844.616103734,7698.675513,220005.720988881,Inf,177102.002423796,22400000,9667.35966735967,3328170,6482857.14285714,23425.6926952141,941176.470588235,Inf,861538.461538462,332817,627.938596491228,-3439800,-17257880,1497.59414225941,28940.6086956522,-3439800,14533.4934497817,6078621.34774168,3165.13191318024,1593487.36727255,6216807.2421503,7532.82332443712,246757.573261758,NA,237320.292965861
"297",2002,"Knicks","NYK-2002",1513.8307,67859325,125236.452637854,Inf,22500600.3615651,432840.249470687,6961061.8038567,Inf,3542992.69699247,4847094.64285714,8945.46090270387,Inf,1607185.7401118,30917.1606764777,497218.700275479,Inf,253070.906928034,12750000,71585,Inf,7.3e+07,238616.666666667,1250000,Inf,492277.992277992,465850,1583.49328214971,-3.6e+07,-22500000,3861.22047244094,42350,-18333333.3333333,15845.2380952381,3610033.9463855,18171.0918335775,NA,22381241.7054062,60833.336735344,330133.489699359,NA,147066.81869842
"298",2002,"Thunder","OKC-2002",1632.3447,45090883,53624.0503126096,Inf,Inf,184646.73829084,2830171.40349034,Inf,2121972.85227964,3220777.35714286,3830.28930804355,Inf,Inf,13189.05273506,202155.10024931,Inf,151569.489448546,12926493,16268.8172043011,Inf,Inf,79538.8888888889,797872.340425532,Inf,475238.713235294,332817,345.245850622407,221878,-4017857.14285714,1095.09839816934,28691.1206896552,-28125000,24292.2842639594,4098972.5208994,5337.78263794645,NA,NA,22739.4651294443,231317.73861995,NA,162770.643549097
"299",2002,"Magic","ORL-2002",1568.0956,45353151,71325.1560785506,14576128.2438915,18732164.8229838,223349.248201949,3102959.37492145,-21899510.3126335,2385495.10655474,3239510.78571429,5094.65400561075,1041152.01742082,1338011.77307027,15953.5177287106,221639.955351532,-1564250.73661668,170392.507611053,10865250,25050,9054375,15696910,90180,650613.77245509,54326250,464326.923076923,590850,318.68932038835,-9018000,-13581562.5,621.947368421053,38617.6470588235,-3.6e+07,22901.1627906977,3396147.76959983,7825.06683993373,3759611.76903519,6839391.67044869,25187.7501815607,177979.960513856,19997033.2080437,144355.76148719
"300",2002,"Sixers","PHI-2002",1583.2788,58073366,266735.679697279,Inf,57516079.8532578,2856527.65393615,-1701513.59700189,Inf,3174014.29249233,3416080.35294118,15690.33409984,Inf,3383298.81489752,168031.038466832,-100089.035117758,Inf,186706.723087784,14315790,226171.111111111,Inf,37500000,2714053.33333333,894736.875,Inf,948065.562913907,19787,607.696629213483,-81421600,-3218470,1978.7,-5088850,-81421600,1782.61261261261,4434119.58075137,54261.6946860445,NA,9771512.07223131,656132.543604156,1306816.92717279,NA,255498.042033273
"301",2002,"Suns","PHO-2002",1603.2028,46107077,48139.5013873278,Inf,Inf,149269.920668553,3564201.71159847,Inf,2590556.16329759,4191552.45454545,4376.31830793889,Inf,Inf,13569.9927880503,324018.337418043,Inf,235505.105754326,11250000,19410.4166666667,Inf,Inf,58231.25,1042680.41237113,Inf,674266.666666667,332817,517.611111111111,172537.037037037,-6742666.66666667,1149.4246929541,33281.7,-8766666.66666667,19237.9768786127,4587530.63177591,5659.51371819638,NA,NA,17926.3183340227,362566.196581004,NA,257246.803050832
"302",2002,"Trailblazers","POR-2002",1653.7834,84292850,62105.8219568028,37674073.5810577,42126860.3585398,189690.864877291,5678505.32048655,-52866493.4394826,4416354.01433487,5619523.33333333,4140.38813045352,2511604.90540385,2808457.35723599,12646.0576584861,378567.02136577,-3524432.89596551,294423.600955658,18083564,10275.974025974,7158500,20625000,27885.4625550661,1213662.01342282,8611220.95238095,946783.455497382,332817,863.815587734242,338039.833333333,-3836363.63636364,1616.12669322709,48430.3278688525,-31650000,31397.8301886792,5972236.50292656,2841.84156741512,2142937.5274752,5905701.52785288,8383.50171102727,395008.442162753,10193463.5864398,299501.593630842
"303",2002,"Kings","SAC-2002",1721.4244,54455162,76330.2414106964,Inf,11973762.6494275,200706.686954471,3526506.31917782,-61752346.6965511,2742814.22893925,4537930.16666667,6360.85345089137,Inf,997813.554118962,16725.5572462059,293875.526598151,-5146028.89137926,228567.852411604,12750000,41348.3146067416,Inf,12160800,118709.677419355,614390.705882353,3795357.27272727,567643.586956522,797880,617.299492385787,-4491600,-10437232.5,1501.33333333333,59990.977443609,-36800000,36267.2727272727,3638566.54843462,11267.1898841779,NA,4995003.13364142,32510.6397133365,184512.773209131,13756716.2939358,168280.233678867
"304",2002,"Spurs","SAS-2002",1713.1965,42823980,32054.595608118,Inf,10970827.7291332,91409.4580048,2636549.48036641,22267245.2264239,2136474.89787189,3058855.71428571,2289.61397200843,Inf,783630.552080946,6529.24700034286,188324.962883315,1590517.51617314,152605.349847992,10865250,4854.36893203883,Inf,1.5e+07,17857.1428571429,647482.014388489,1e+07,494791.666666667,465850,328.398764887517,-5908500,-1e+07,1056,40973.4848484848,-5908500,20612.8318584071,3749156.60478812,1493.26738600331,NA,5855413.70603586,4714.69028844208,185727.376738643,4350682.06435994,171879.895754296
"305",2002,"Raptors","TOR-2002",1590.6519,50565294,82374.2579434016,79902348.2158345,-36148084.1712651,314433.950127185,4135464.30641238,Inf,2881895.45932784,3889638,6336.48138026166,6146334.47814111,-2780621.85932808,24187.2269328604,318112.638954798,Inf,221684.266102142,1.1e+07,41290.3225806452,38400000,50615390,174545.454545455,743243.243243243,Inf,561224.489795918,966000,485.915492957746,197142.857142857,-1.1e+08,1093.99773499434,63137.2549019608,-3.4e+07,45352.1126760563,2629821.60903457,10795.7193937552,10480243.0672722,35720022.1986819,46258.8276802803,202053.585899452,NA,149650.972255544
"306",2002,"Jazz","UTA-2002",1595.2052,52642362,32854.8223686567,-11433625.1308777,17511590.7141917,98007.1019013242,3828412.48504157,32914349.640438,2621346.97532429,4049412.46153846,2527.29402835821,-879509.625452132,1347045.43955321,7539.0078385634,294493.268080121,2531873.04926446,201642.075024946,17500000,6263.16892502258,10702800,13866656,28299.2979591837,829383.886255924,10285714,607638.888888889,332817,231.122916666667,-24750000,-5714285.55555556,739.593333333333,28940.6086956522,-3567600,22187.8,4780048.61882094,1949.79149662846,8000091.67254659,4486665.20211064,7229.99589470801,246420.72044392,4882823.67542117,200865.863376262
"307",2002,"Wizards","WAS-2002",1493.5455,31524062,24925.3648418344,15051057.3200293,10450326.1206897,78410.426509928,2300327.49784271,Inf,1882086.69831006,2251718.71428571,1780.38320298817,1075075.52285924,746451.865763547,5600.74475070915,164309.106988765,Inf,134434.764165004,4500000,4525.63035495716,4621800,8150000,14331.1627906977,330128.571428571,Inf,313005.319148936,332817,477.783086478739,303030.303030303,-2206687.5,727.272727272727,25213.4090909091,-14930400,20293.7195121951,1303605.89424727,1189.36749601707,1118089.1483724,2727564.99016528,4214.9228504896,103582.789189996,NA,91565.1196491611
"308",2003,"Hawks","ATL-2003",1498.4465,53232867,117415.645600829,Inf,Inf,Inf,3608925.51055614,Inf,2731658.66058122,3327054.1875,7338.47785005181,Inf,Inf,Inf,225557.844409759,Inf,170728.666286326,12375000,72368.4210526316,Inf,Inf,Inf,679347.826086957,Inf,625000,29832,304.212843086484,-8249350,-9860000,1041.55141843972,-1065.42857142857,-17728125,812.861035422343,4089627.32213441,17535.7295601944,NA,NA,NA,251205.190563619,NA,209547.666416338
"309",2003,"Nets","BKN-2003",1664.3267,53412919,79682.5612772548,Inf,-10377156.1404568,319588.885823605,4142247.68434607,-171444343.0461,2850022.21746773,3815208.5,5691.61151980391,Inf,-741225.438604059,22827.777558829,295874.834596148,-12246024.5032928,203573.01553341,16105264,31333.1984435798,Inf,3389300,116704.811594203,1437970,8800000,970196.626506024,349458,515.053838138242,-9307200,-5964912.59259259,1193.91304347826,49219.4366197183,-161052640,16640.8571428571,4546996.02231549,8895.03432158418,NA,2535951.72814651,40866.6454914236,353964.810530739,43394759.2903603,254464.718604018
"310",2003,"Celtics","BOS-2003",1583.9977,50501553,58348.0347392595,Inf,-6387312.80326485,228612.160363871,4606338.00750099,Inf,2605801.18062239,4591050.27272727,5304.36679447814,Inf,-580664.800296805,20782.9236694428,418758.000681908,Inf,236891.016420218,12375000,24476.4583333333,Inf,41250000,117487,1167452.83018868,Inf,798387.096774194,349458,232.506986027944,-1593587.5,-4e+07,661.852272727273,27516.3779527559,-41250000,19743.3898305085,4777762.01910202,7261.37079025206,NA,19452399.5301361,34491.2112630354,341402.061234908,NA,235381.975537653
"311",2003,"Bulls","CHI-2003",1403.8654,42348595,41585.2594132857,10645711.9161949,-43373653.6912097,137580.53835779,3116945.95653135,-39104162.0144928,2212520.94261101,2823239.66666667,2772.35062755238,709714.127746328,-2891576.91274731,9172.03589051934,207796.39710209,-2606944.13429952,147501.396174067,12072500,10933.5131578947,4314900,2325856.66666667,43734.0526315789,810234.899328859,1.4e+07,440852.713178295,349458,256.345672836418,-8309470,-15090625,1333.80916030534,30925.4867256637,-34519200,18106.6321243523,3015456.19243293,2551.31748294679,3293183.68893459,5013225.34643824,10431.4620133958,202541.305294712,13818575.0331381,132679.279484096
"312",2003,"Cavaliers","CLE-2003",1451.7966,33708542,32746.9010118722,51087447.4285543,-31539616.7982778,165010.226209304,2893619.94875013,-6470766.51182158,1825456.17193214,3064412.90909091,2976.9910010793,4644313.40259585,-2867237.89075253,15000.9296553912,263056.358977285,-588251.501074689,165950.56108474,12375000,16573.7051792829,41600000,1747290,115555.555555556,705084.745762712,17678571.4285714,462222.222222222,349458,170.550512445095,-9903000,-15153333.3333333,431.42962962963,19522.7932960894,-13866666.6666667,16963.9805825243,3397302.7452962,4724.20250041724,13028362.2106505,5783851.71682405,33678.6912734068,227827.926007893,7777360.04534963,153475.276264389
"313",2003,"Mavericks","DAL-2003",1725.7023,59179326,92791.5765566998,Inf,6637026.57249023,401451.412920733,3846014.77981495,Inf,3271972.54760474,4227094.71428571,6627.96975404998,Inf,474073.326606445,28675.1009229095,274715.341415354,Inf,233712.32482891,11953125,27573.5294117647,Inf,7470703.125,182576.470588235,679154.829545454,Inf,493930.785123967,60361,464.264384559359,219805.172413793,-11250000,1961.33846153846,3703.12883435583,-12479500,2888.08612440191,3662519.82406507,8420.37549413945,NA,3969998.47338887,50842.986854364,195333.087925525,NA,160884.350590193
"314",2003,"Nuggets","DEN-2003",1424.7421,35528571,26450.6414622191,1456483.47619048,19796104.0059821,73487.0154168814,2658389.84033062,4751048.54020979,1593075.99529053,3229870.09090909,2404.60376929264,132407.588744589,1799645.81872565,6680.63776517103,241671.80366642,431913.503655436,144825.090480957,20625000,10957.7922077922,4500000,17187500,30542.9864253394,1199127.90697674,11250000,790229.885057471,138171,174.467299051423,-4551300,-477532.075471698,836.023923444976,18180.3947368421,-4960200,9869.35714285714,6072784.03883127,3508.12099528662,2560936.64986202,5223202.72316132,8869.6327191215,356212.278113301,5179045.18674053,234567.497521094
"315",2003,"Pistons","DET-2003",1650.4094,44852953,161114.886338686,Inf,7410509.92722929,Inf,3339332.45998617,Inf,2655731.80637182,3203782.35714286,11508.206167049,Inf,529322.137659235,Inf,238523.74714187,Inf,189695.129026559,8421875,110000,Inf,10527343.75,Inf,679183.467741936,Inf,509803.921568627,587435,732.064421669107,-1.1e+07,-8939276.66666667,1663.63709677419,-63583.8150289017,-38500000,51813.4715025907,2104827.33635695,28646.3867322969,NA,4830968.91853079,NA,188403.499869828,NA,136761.241815321
"316",2003,"Warriors","GSW-2003",1508.1564,47737715,82939.3395565829,Inf,80853315.0816204,Inf,3499243.1885579,Inf,Inf,2983607.1875,5183.70872228643,Inf,5053332.19260128,Inf,218702.699284868,Inf,Inf,10067750,22900.7633587786,Inf,68585000,Inf,529881.578947368,Inf,Inf,18748,178.797976273552,-3085200,-9399998.33333333,342.307949231797,-2083.11111111111,-6e+07,794.406779661017,3044471.77441818,7199.30238410526,NA,19283479.0689161,NA,200694.513864499,NA,NA
"317",2003,"Pacers","IND-2003",1600.9694,44667463,57298.8463744229,Inf,Inf,188848.960172368,3423387.91093478,Inf,2485799.46599732,3722288.58333333,4774.90386453524,Inf,Inf,15737.4133476973,285282.325911232,Inf,207149.955499777,12046473,11890.4347826087,Inf,Inf,59452.1739130435,757639.811320755,Inf,700376.337209302,512435,360,217654.054054054,-4033431.25,1422.82685512367,38241.4179104478,-8053200,33712.8289473684,3546980.29403328,3808.75259913905,NA,NA,16046.9581780578,250630.860254264,NA,196945.37715844
"318",2003,"Clippers","LAC-2003",1506.7429,36028777,31192.2800907667,13513064.8581097,10397219.9558612,87333.8447139562,2816456.24708893,-7272937.87122092,1880598.75027162,2401918.46666667,2079.48533938445,900870.990540646,693147.997057411,5822.25631426375,187763.749805929,-484862.524748061,125373.250018108,6061213,4611.65048543689,1.9e+07,1.5e+07,13744.2471655329,577258.380952381,8249350,315688.177083333,512435,844.733607964298,-30306065,-10348820,1928.95060577819,41325.4032258064,-9612600,37404.0145985401,1492247.85323642,1271.73556370657,9879432.37584862,5998234.07837359,3619.2167983094,131036.520832651,5111578.98805095,74524.4505037792
"319",2003,"Lakers","LAL-2003",1681.0408,39579753,40646.1055902435,-4192259.00864174,-15202450.0145042,129358.402858722,3325265.04734167,Inf,2169147.93130339,3044596.38461538,3126.62350694181,-322481.462203211,-1169419.23188494,9950.64637374782,255789.619026282,Inf,166857.533177184,12375000,19378.2383419689,3500000,2650000,61311.4754098361,719230.769230769,Inf,434426.229508197,124984,1021.80701754386,-18700000,-10850577.5,3476.24565469293,9688.68217054264,-12466666.6666667,8063.48387096774,3297112.22771801,4948.84303128213,5676324.97239092,3352631.7386211,15555.7496368397,207248.186560386,NA,140001.382524282
"320",2003,"Grizzlies","MEM-2003",NA,42014254,163797.339278117,Inf,29372996.7458656,463250.849039306,1974482.30553778,Inf,2313193.90171788,3231865.69230769,12599.7953290859,Inf,2259461.28814351,35634.6806953312,151883.254272137,Inf,177937.992439837,7e+06,63218.3908045977,Inf,5.5e+07,189655.172413793,550000,Inf,432098.765432099,349458,280.014423076923,-5e+06,-23333333.3333333,726.523908523909,-1071428.57142857,-30250000,11648.6,2388530.68107415,21829.7240682608,NA,17256636.7438557,57509.2562943619,410035.200462617,NA,137146.385139075
"321",2003,"Heat","MIA-2003",1492.4865,36748526,27690.7169817394,Inf,12215710.9521293,90323.4389363919,2718038.91241794,-19164881.9365079,1951810.59499274,2624894.71428571,1977.90835583853,Inf,872550.782294953,6451.67420974228,194145.636601281,-1368920.138322,139415.042499481,11212500,6267.46785913918,Inf,12253180,18373.1155778894,706914.230769231,5513931,689241.375,349458,221.067730802416,-18281250,-775000,647.144444444444,28182.0967741935,-7750000,16178.6111111111,3742940.64089623,1940.85822069198,NA,3372527.13857184,6135.27315880702,217747.860456719,3724792.72280291,202496.909045292
"322",2003,"Bucks","MIL-2003",1523.0197,44270694,74545.474235054,Inf,-12041196.5879858,Inf,3330054.77557364,Inf,2789641.96511623,4024608.54545455,6776.86129409582,Inf,-1094654.23527143,Inf,302732.252324876,Inf,253603.815010567,10750000,43682.25,Inf,3220000,Inf,751748.251748252,Inf,533157.2,349458,459.813157894737,291215,-5375000,2067.79881656805,31201.6071428571,-8750000,29121.5,3211817.47819092,12344.5854278755,NA,2879809.26411437,NA,220474.281846584,NA,177209.984218149
"323",2003,"Timberwolves","MIN-2003",1627.3691,48706366,28235.8076858666,14669687.4794612,-17391847.2942378,70502.5705458997,2683146.99672664,Inf,2245700.4195995,3746643.53846154,2171.98520660513,1128437.49842009,-1337834.40724906,5423.2746573769,206395.922825126,Inf,172746.186123039,25200000,7588.07588075881,3494580,4061355,13382.8996282528,954545.454545455,Inf,954545.454545455,321926,498.065764023211,249980.303030303,-8377030,1442.57703081232,16766.9791666667,-8937500,12724.347826087,6604857.93781194,1981.69694222396,902544.52969446,3877206.23768159,3991.61977954578,248298.715275209,NA,249368.354927765
"324",2003,"Pelicans","NOP-2003",1590.6158,34978882,56798.0337645246,Inf,Inf,334443.411579425,2161669.57542619,552412.787271202,1903373.92080396,2914906.83333333,4733.16948037705,Inf,Inf,27870.2842982854,180139.131285516,46034.3989392669,158614.49340033,7750000,22305.2631578947,Inf,Inf,211900,430555.555555556,16812000,503200,750000,458.976668031109,-3178500,-1401000,1333.26991676575,-139714.285714286,-1.3e+07,42613.6363636364,2316206.88373202,6994.50340057801,NA,NA,60788.4197197991,154065.768892452,7270005.92173169,130049.220591267
"325",2003,"Knicks","NYK-2003",1494.0658,63704230,52178.9231834178,25755656.7211949,77204110.6766681,181525.424831774,4601199.48735284,Inf,3309439.26146277,4900325.38461538,4013.76332180137,1981204.36316884,5938777.74435909,13963.4942178288,353938.422104064,Inf,254572.250881751,14343750,13937.2822299652,2e+07,71718750,66666.6666666667,865384.615384615,Inf,547566.371681416,587435,1344.86071085495,-8325600,-26562500,2797.30952380952,41079.3706293706,-4e+07,21055.017921147,4269738.84008801,3339.9515901788,6508006.45549548,22732554.4932128,17254.1879837745,255470.167894423,NA,178237.725046631
"326",2003,"Thunder","OKC-2003",1608.0013,30110482,46146.388509106,31030150.3670238,1798428.89315351,167083.39740071,2775708.78888532,Inf,1777516.64144172,3011048.2,4614.6388509106,3103015.03670238,179842.889315351,16708.339740071,277570.878888532,Inf,177751.664144173,6233766,12999.3796526055,26193750,6926406.66666667,50372.5961538462,638871.951219512,Inf,378250,349458,256.013186813187,-6124350,-2164761.9047619,682.766536964981,33601.7307692308,-24964500,24598.738317757,2377380.9578699,4893.94433762042,8890816.29598913,2621448.49509553,18883.7912211719,202538.594401272,NA,147640.06473898
"327",2003,"Magic","ORL-2003",1529.8282,41403586,64277.428134666,25796309.0964781,-16047530.429291,194673.489564249,2431172.21257098,Inf,2023055.39966377,3450298.83333333,5356.4523445555,2149692.4247065,-1337294.20244091,16222.7907970208,202597.684380915,Inf,168587.949971981,12072500,31312.2117647059,13307690,7545312.5,102366.846153846,580408.653846154,Inf,500933.609958506,349458,415.145314353499,-1164860,-23500000,1308.83146067416,42103.3734939759,-5874350,16561.990521327,4185633.940788,9019.01258780122,3780988.80634965,7429055.63661941,28435.8620473994,161993.010617587,NA,143589.622855315
"328",2003,"Suns","PHO-2003",1577.339,53457960,72406.8918103942,48963022.9434479,Inf,288721.747345939,3910940.80050407,-120593834.322917,3101298.96491224,4112150.76923077,5569.76090849186,3766386.38026522,Inf,22209.3651804569,300841.600038775,-9276448.79407051,238561.458839403,12375000,24366.8903803132,27230000,Inf,84434.1085271318,999266.055045872,13750000,651980.198019802,512435,620.311510031679,-5124350,-3513548.38709677,1320.1486013986,-232925,-108920000,28788.4831460674,4721712.05885104,7380.46597752419,8182732.77685273,NA,30605.8010912601,372206.230562146,31395054.7991317,259869.973314663
"329",2003,"Trailblazers","POR-2003",1631.0859,92274694,298498.708399542,Inf,-28623744.1490511,Inf,5472087.52930329,Inf,5078161.51432697,6151646.26666667,19899.9138933028,Inf,-1908249.60993674,Inf,364805.835286886,Inf,338544.100955131,19727524,102487,Inf,9863762,Inf,1289380.65359477,Inf,986376.2,512435,842.213681783244,228275,-49918000,1685.72307692308,-605882.352941177,-3267600,26559.7916666667,5909157.62073046,33874.7892091658,NA,13992738.0498951,NA,455299.659103368,NA,291232.279011115
"330",2003,"Kings","SAC-2003",1722.1309,66368596,83171.3191652797,17939038.0877132,18491928.1000749,249921.972550181,3584703.03856368,Inf,3425184.46988534,4740614,5940.80851180569,1281359.86340809,1320852.0071482,17851.56946787,256050.217040263,Inf,244656.033563238,14343750,26208,6600000,8500000,90090,721030.512820513,Inf,661651.529411765,637435,604.538579067991,-3603600,-3447767.14285714,1624.93018480493,-389578.378378378,-3.3e+07,41431.4659685864,4190381.60841004,7436.93806545777,2311924.8493332,2967106.46212163,25453.5238698104,284691.111425382,NA,201156.71045616
"331",2003,"Spurs","SAS-2003",1757.1665,53007688,49795.5695010974,23868373.8990299,-11339036.5509178,182048.750749001,3922861.95878852,57556092.0590906,2984136.75368881,4077514.46153846,3830.42842316134,1836028.76146384,-872233.580839833,14003.7500576155,301758.612214502,4427391.69685313,229548.981052985,12072500,11140.2826086957,15153333.3333333,10764000,56939.2222222222,891372.549019608,3.3e+07,636363.636363636,512453,288.536409516943,-2562265,-21850000,630.732860520095,-61006.3095238095,-15153333.3333333,21263.6099585062,4107818.78514128,3636.07605637829,4238810.75517743,7777374.26590748,17126.2072038001,309243.272123338,12524375.0717505,217387.613716496
"332",2003,"Raptors","TOR-2003",1508.7184,41848524,32086.711257632,5957195.36616161,54763300.6075912,84247.0519264925,2832918.79281778,Inf,1998483.08395393,2989180.28571429,2291.90794697371,425513.954725829,3911664.32911366,6017.64656617803,202351.342344127,Inf,142748.791710995,1.2e+07,6844.15363698164,5454545.45454545,53500000,16260.162601626,827586.206896552,Inf,563380.281690141,35819,38.1061224489796,-6451520,-5714285.71428571,102.032786885246,2593.33333333333,-9677280,1681.64319248826,3882373.51429325,2482.60844563742,2692170.10783388,14517874.2189909,5801.05474529591,234560.049225668,NA,175253.257862217
"333",2003,"Jazz","UTA-2003",1612.7323,48242749,29497.3187250402,-1743616.65147341,26207761.7768498,91941.2248549119,3573241.59540346,-5910221.42121796,2432315.25942788,3710980.69230769,2269.02451731078,-134124.357805647,2015981.67514229,7072.4019119163,274864.738107959,-454632.417016766,187101.173802145,19250000,6556.53950953678,2294116.47058824,19499990,24166.6666666667,887096.774193548,6499996.66666667,692446.043165468,546000,403.705377315861,-9523200,-1020725,927.725856697819,38723.4042553191,-11500000,22941.1764705882,5341855.98664296,1977.87799355549,3149290.60308566,5523930.82117047,7160.47502707388,303720.166575532,4608089.71513909,235173.559331303
"334",2003,"Wizards","WAS-2003",1517.007,36533342,85577.6506535179,Inf,5819934.7988732,304394.501420195,2546311.18344563,Inf,2089005.11188105,2435556.13333333,5705.17671023452,Inf,387995.653258214,20292.9667613463,169754.078896375,Inf,139267.007458737,6375000,39162.3333333333,Inf,11365000,146858.75,340909.090909091,Inf,356514.084507042,337457,339.821840976575,166129.032258065,-10519200,628.048780487805,25958.2307692308,-49037500,19967.8698224852,1953305.90446244,10590.1698200918,NA,4874130.92274871,39315.9007458209,112686.773152549,NA,105274.4249186
"335",2004,"Hawks","ATL-2004",1454.663,22217211,120456.208096555,Inf,5838523.38292603,341167.607923813,1457191.06439764,Inf,1142105.4871371,3173887.28571429,17208.0297280793,Inf,834074.768989433,48738.2297034019,208170.152056806,Inf,163157.926733871,8333333,112973.352941176,Inf,9259258.88888889,320091.166666667,514403.271604938,Inf,431583.595505618,366931,340.136054421769,227272.727272727,-2327935.75757576,689.655172413793,50962.6388888889,-917327.5,26023.475177305,3410396.94853604,42239.9867851837,NA,3884279.67244405,119668.444573198,185179.74545389,NA,164092.256816923
"336",2004,"Nets","BKN-2004",1644.8108,48286442,65814.2378607533,Inf,Inf,212599.28579124,3324894.51374651,-54063636.492514,2354692.55262544,3219096.13333333,4387.61585738355,Inf,Inf,14173.285719416,221659.634249768,-3604242.43283427,156979.503508363,13152000,22869.7674418605,Inf,Inf,67502.6666666667,667614.21319797,7312500,534634.146341463,202508,506.313437599745,-3318833.33333333,-3250000,1047.0495049505,-47094.8837209302,-49170000,6174.0243902439,3645537.2875276,5824.25852470241,NA,NA,19146.6866703251,199815.289213171,13187481.5250159,161420.368076566
"337",2004,"Celtics","BOS-2004",1498.6876,39447236,94107.7481629518,62012450.5326584,-21832137.9817134,487045.32832316,3313300.00641824,Inf,2469201.03667003,3287269.66666667,7842.31234691265,5167704.21105486,-1819344.83180945,40587.1106935967,276108.333868187,Inf,205766.753055836,11326219,30476.1904761905,22400000,5452500,344615.384615385,1066666.66666667,Inf,878431.37254902,366931,393.389675270608,145372.615384615,-25003000,1120.90391459075,29121.5079365079,-22400000,20848.3522727273,3409343.36366591,11260.7572737374,7168476.80075042,7786853.20260166,97504.9149652644,304609.331511964,NA,248467.299051325
"338",2004,"Bulls","CHI-2004",1402.1072,48499841,47292.4727534781,Inf,-5180130.8027713,143037.192333805,3843122.29998011,Inf,2808708.00995331,3730757,3637.88251949832,Inf,-398471.600213177,11002.8609487543,295624.792306162,Inf,216054.462304101,12925000,11934.4660194175,Inf,14968750,36154.4117647059,1095338.98305085,Inf,833870.967741936,366931,499.905994550409,533151.219512195,-6154761.9047619,1864.01807664497,38221.9791666667,-12408000,23521.2179487179,3373351.59840291,3185.53251129108,NA,5240646.10447291,9978.27130429056,285202.124095059,NA,228162.728948716
"339",2004,"Cavaliers","CLE-2004",1478.4907,39690933,28585.5648617048,Inf,-1058515.46454187,Inf,2954469.17710373,Inf,2173038.04802537,3307577.75,2382.13040514207,Inf,-88209.6220451557,Inf,246205.764758644,Inf,181086.504002114,13500000,5317.05395825128,Inf,7941176.47058824,Inf,668316.831683168,Inf,584415.584415584,36643,217.46875,-24712800,-3026914.28571429,485.093803786575,-9642.8947368421,-55400000,9903.51351351351,3610598.50032084,1358.87581279223,NA,2891428.73543595,NA,195829.065309436,NA,158287.488953536
"340",2004,"Nuggets","DEN-2004",1552.5835,33493028,71145.0616072961,-30327940.9295025,42976054.4620025,494690.148659296,2364562.83779953,Inf,1916602.84291644,2576386.76923077,5472.69704671508,-2332918.53303865,3305850.34323096,38053.0883584074,181889.449061503,Inf,147430.987916649,8e+06,37558.95,1562500,32292000,375589.5,425531.914893617,Inf,506993.006993007,366931,419.349714285714,-27207600,-1250000,1156.06936416185,-83464.3333333333,-19476000,28892.2047244095,2443736.02563453,9952.62515252653,7872264.69094667,8909081.87351137,101891.136774547,155052.340972253,NA,144586.914359629
