"year_end","player","team_id","G","GS","MP","PER","TS.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","PTS","id","salary","sal_per_min","sal_per_WS","sal_per_BPM","sal_per_PTS","sal_per_PER","sal_per_VORP","sal_per_USG"
2004,"Michael Olowokandi","MIN",43,25,925,11.2,0.446,18.6,-0.5,1.7,1.2,0.061,-5,1.8,-3.1,-0.3,278,"Michael Olowokandi-2004-MIN",4917000,5315.67567567568,4097500,-1586129.03225806,17687.0503597122,439017.857142857,-16390000,264354.838709677
2004,"Greg Ostertag","UTA",78,51,2153,14.3,0.506,13.4,2.3,2.7,5,0.111,-0.7,3.1,2.4,2.4,529,"Greg Ostertag-2004-UTA",8666666,4025.39061774268,1733333.2,3611110.83333333,16383.1115311909,606060.559440559,3611110.83333333,646766.119402985
2004,"Bo Outlaw","MEM",82,1,1606,13.1,0.522,12.1,1.4,2.2,3.6,0.107,-1.1,3.2,2,1.6,379,"Bo Outlaw-2004-MEM",6585000,4100.24906600249,1829166.66666667,3292500,17374.6701846966,502671.755725191,4115625,544214.876033058
2004,"Travis Outlaw","POR",8,0,19,16.4,0.457,24.3,0,0,0,0.067,-1.8,-2.4,-4.2,0,8,"Travis Outlaw-2004-POR",941040,49528.4210526316,Inf,-224057.142857143,117630,57380.4878048781,Inf,38725.9259259259
2004,"Zaza Pachulia","ORL",59,2,664,10.8,0.452,16.9,0.1,0.2,0.3,0.023,-4.1,-2.5,-6.6,-0.8,194,"Zaza Pachulia-2004-ORL",366931,552.606927710843,1223103.33333333,-55595.6060606061,1891.39690721649,33975.0925925926,-458663.75,21711.8934911243
2004,"Robert Pack","BKN",26,0,220,8,0.448,15.1,-0.2,0.3,0.1,0.028,-5.7,0,-5.7,-0.2,49,"Robert Pack-2004-BKN",965610,4389.13636363636,9656100,-169405.263157895,19706.3265306122,120701.25,-4828050,63947.6821192053
2004,"Scott Padgett","HOU",58,5,547,15.6,0.552,17.7,1.1,0.9,1.9,0.17,0.4,-0.3,0.1,0.3,200,"Scott Padgett-2004-HOU",688679,1259.01096892139,362462.631578947,6886790,3443.395,44146.0897435897,2295596.66666667,38908.418079096
2004,"Milt Palacio","TOR",59,13,1211,7.4,0.392,16.6,-1.8,1.3,-0.5,-0.02,-5.8,-0.5,-6.3,-1.3,257,"Milt Palacio-2004-TOR",688679,568.686209744013,-1377358,-109314.126984127,2679.68482490272,93064.7297297297,-529753.076923077,41486.686746988
2004,"Tony Parker","SAS",75,75,2577,15.7,0.516,22.3,3.5,4,7.5,0.14,1.2,-0.4,0.8,1.9,1099,"Tony Parker-2004-SAS",856200,332.246798603027,114160,1070250,779.071883530482,54535.0318471338,450631.578947368,38394.6188340807
2004,"Cherokee Parks","GSW",12,0,64,7,0.475,10.5,0,0,0.1,0.043,-4.8,-0.4,-5.2,-0.1,12,"Cherokee Parks-2004-GSW",228946,3577.28125,2289460,-44028.0769230769,19078.8333333333,32706.5714285714,-2289460,21804.380952381
2004,"Ruben Patterson","POR",73,1,1651,14.6,0.53,16.7,1.7,1.3,3,0.087,0.1,0.8,0.9,1.2,507,"Ruben Patterson-2004-POR",5445600,3298.36462749849,1815200,6050666.66666667,10740.8284023669,372986.301369863,4538000,326083.832335329
2004,"Sasha Pavlovic","UTA",79,14,1144,8.7,0.463,19.5,-0.1,1.1,0.9,0.04,-2.7,-1,-3.7,-0.5,382,"Sasha Pavlovic-2004-UTA",1107960,968.496503496503,1231066.66666667,-299448.648648649,2900.41884816754,127351.724137931,-2215920,56818.4615384615
2004,"Gary Payton","LAL",82,82,2825,17.3,0.528,20.4,5.3,2.7,8.1,0.137,2.3,-0.2,2.1,2.9,1199,"Gary Payton-2004-LAL",4917000,1740.53097345133,607037.037037037,2341428.57142857,4100.91743119266,284219.653179191,1695517.24137931,241029.411764706
2004,"Anthony Peeler","SAC",75,0,1391,11.8,0.575,14.7,1.4,0.8,2.2,0.076,-0.1,-0.9,-1,0.4,431,"Anthony Peeler-2004-SAC",1070000,769.230769230769,486363.636363636,-1070000,2482.59860788863,90677.9661016949,2675000,72789.1156462585
2004,"Kirk Penney","MIA",2,0,18,-7.2,0.25,23.5,-0.1,0,-0.1,-0.326,-13.4,-1.4,-14.9,-0.1,3,"Kirk Penney-2004-MIA",8950,497.222222222222,-89500,-600.671140939597,2983.33333333333,-1243.05555555556,-89500,380.851063829787
2004,"Kendrick Perkins","BOS",10,0,35,22.8,0.58,31.1,0.1,0,0.1,0.145,-0.9,-0.3,-1.3,0,22,"Kendrick Perkins-2004-BOS",814320,23266.2857142857,8143200,-626400,37014.5454545455,35715.7894736842,Inf,26183.922829582
2004,"Morris Peterson","TOR",82,29,2148,12.1,0.539,15.7,2.1,2.8,4.9,0.11,0.2,0.5,0.7,1.5,678,"Morris Peterson-2004-TOR",1646079,766.331005586592,335934.489795918,2351541.42857143,2427.84513274336,136039.58677686,1097386,104845.796178344
2004,"Eric Piatkowski","HOU",49,0,703,8.7,0.507,15.4,0.1,0.8,0.9,0.061,-1.9,-1.1,-3,-0.2,201,"Eric Piatkowski-2004-HOU",2500000,3556.18776671408,2777777.77777778,-833333.333333333,12437.8109452736,287356.32183908,-12500000,162337.662337662
2004,"Paul Pierce","BOS",80,80,3099,19.4,0.517,30.5,3.7,3.4,7.1,0.109,1.8,0.2,2.1,3.2,1836,"Paul Pierce-2004-BOS",11326219,3654.79799935463,1595242.11267606,5393437.61904762,6168.96459694989,583825.721649485,3539443.4375,371351.442622951
2004,"Mickael Pietrus","GSW",53,22,748,12.9,0.528,18.7,0.8,0.7,1.5,0.095,0.3,-0.7,-0.4,0.3,279,"Mickael Pietrus-2004-GSW",1527946,2042.70855614973,1018630.66666667,-3819865,5476.50896057348,118445.426356589,5093153.33333333,81708.3422459893
2004,"Scottie Pippen","CHI",23,6,412,12.4,0.448,19.6,-0.2,0.5,0.3,0.037,-1.5,0.7,-0.8,0.1,136,"Scottie Pippen-2004-CHI",4917000,11934.4660194175,16390000,-6146250,36154.4117647059,396532.258064516,49170000,250867.346938776
2004,"Zoran Planinic","BKN",49,1,473,10,0.492,19,0.1,0.6,0.7,0.068,-2.8,-1.4,-4.3,-0.3,153,"Zoran Planinic-2004-BKN",980280,2072.47357293869,1400400,-227972.093023256,6407.05882352941,98028,-3267600,51593.6842105263
2004,"Scot Pollard","IND",61,3,678,8.3,0.43,10.1,0.1,1.3,1.4,0.098,-4,2.4,-1.6,0.1,106,"Scot Pollard-2004-IND",5309563,7831.21386430678,3792545,-3318476.875,50090.2169811321,639706.385542169,53095630,525699.306930693
2004,"Mark Pope","DEN",4,0,20,-9,0.41,11.9,-0.1,0,-0.1,-0.172,-12.5,-0.8,-13.3,-0.1,2,"Mark Pope-2004-DEN",751179,37558.95,-7511790,-56479.6240601504,375589.5,-83464.3333333333,-7511790,63124.2857142857
2004,"James Posey","MEM",82,82,2451,18.8,0.614,18.9,6.8,3.2,10,0.195,3.7,0.9,4.6,4,1126,"James Posey-2004-MEM",4917000,2006.11995104039,491700,1068913.04347826,4366.78507992895,261542.553191489,1229250,260158.73015873
2004,"Vitaly Potapenko","OKC",65,39,1419,11.2,0.511,17.2,0.8,0.3,1.1,0.037,-2.4,-1.2,-3.6,-0.6,459,"Vitaly Potapenko-2004-OKC",5715000,4027.48414376321,5195454.54545454,-1587500,12450.9803921569,510267.857142857,-9525000,332267.441860465
2004,"Tayshaun Prince","DET",82,80,2701,13.3,0.536,15.6,3,4.6,7.5,0.134,0,2,2.1,2.8,841,"Tayshaun Prince-2004-DET",971160,359.555720103665,129488,462457.142857143,1154.76813317479,73019.5488721804,346842.857142857,62253.8461538462
2004,"Vladimir Radmanovic","OKC",77,38,2321,15.1,0.533,19.5,3.2,1,4.2,0.088,1.9,-0.6,1.2,1.9,925,"Vladimir Radmanovic-2004-OKC",1669800,719.431279620853,397571.428571429,1391500,1805.18918918919,110582.781456954,878842.105263158,85630.7692307692
2004,"Zach Randolph","POR",81,80,3067,19.6,0.528,27.6,4.1,2.9,7.1,0.111,0.1,-1,-0.9,0.8,1626,"Zach Randolph-2004-POR",1172160,382.184545158135,165092.957746479,-1302400,720.885608856089,59804.0816326531,1465200,42469.5652173913
2004,"Michael Redd","MIL",82,82,3021,19.9,0.544,26.3,8.4,1.3,9.7,0.154,4.4,-2.2,2.2,3.2,1776,"Michael Redd-2004-MIL",3e+06,993.04865938431,309278.350515464,1363636.36363636,1689.18918918919,150753.768844221,937500,114068.441064639
2004,"Jason Richardson","GSW",78,78,2936,16.8,0.504,25.8,2.6,2.7,5.2,0.085,0.9,-0.1,0.9,2.1,1461,"Jason Richardson-2004-GSW",2789280,950.027247956403,536400,3099200,1909.15811088296,166028.571428571,1328228.57142857,108111.627906977
2004,"Luke Ridnour","OKC",69,6,1114,13.1,0.496,19.3,0.9,0.2,1.2,0.051,-0.5,-1.8,-2.3,-0.1,382,"Luke Ridnour-2004-OKC",1424400,1278.6355475763,1187000,-619304.347826087,3728.79581151832,108732.824427481,-14244000,73803.1088082902
2004,"Clifford Robinson","GSW",82,82,2846,10.8,0.473,19.3,-0.1,2.1,2,0.033,-1,0.3,-0.8,0.9,967,"Clifford Robinson-2004-GSW",4700000,1651.44061841181,2350000,-5875000,4860.39296794209,435185.185185185,5222222.22222222,243523.316062176
2004,"Eddie Robinson","CHI",51,4,1024,11,0.497,17,0.2,0.6,0.8,0.039,-3.1,-0.8,-3.9,-0.5,343,"Eddie Robinson-2004-CHI",6204000,6058.59375,7755000,-1590769.23076923,18087.4635568513,564000,-12408000,364941.176470588
2004,"Rodney Rogers","BKN",69,15,1409,14.2,0.492,21.5,0.5,2.6,3.1,0.104,-0.5,1.3,0.8,1,539,"Rodney Rogers-2004-BKN",3075600,2182.82469836764,992129.032258064,3844500,5706.12244897959,216591.549295775,3075600,143051.162790698
2004,"Jalen Rose","TOR",66,64,2497,12.4,0.485,24.1,-0.7,2.2,1.5,0.029,-1.2,-0.9,-2.1,-0.1,1022,"Jalen Rose-2004-TOR",13279750,5318.28193832599,8853166.66666667,-6323690.47619048,12993.8845401174,1070947.58064516,-132797500,551026.970954357
2004,"Malik Rose","SAS",67,13,1256,15,0.526,22.6,1.1,2.7,3.8,0.145,-2.4,1.4,-1,0.3,529,"Malik Rose-2004-SAS",4916250,3914.21178343949,1293750,-4916250,9293.47826086957,327750,16387500,217533.185840708
2004,"Michael Ruffin","UTA",41,23,733,7,0.344,11.2,-0.8,1,0.2,0.014,-4.1,2.3,-1.8,0,92,"Michael Ruffin-2004-UTA",663679,905.428376534789,3318395,-368710.555555556,7213.90217391304,94811.2857142857,Inf,59257.0535714286
2004,"Kareem Rush","LAL",72,15,1244,10.4,0.505,18.2,0.5,1,1.5,0.056,-1.4,-1.5,-3,-0.3,459,"Kareem Rush-2004-LAL",1097640,882.347266881029,731760,-365880,2391.37254901961,105542.307692308,-3658800,60309.8901098901
2004,"Bryon Russell","LAL",72,1,945,11.6,0.53,14.7,1.1,1.1,2.2,0.111,-0.3,-0.1,-0.4,0.4,289,"Bryon Russell-2004-LAL",1070000,1132.27513227513,486363.636363636,-2675000,3702.42214532872,92241.3793103448,2675000,72789.1156462585
2004,"Jamal Sampson","LAL",10,2,130,15,0.513,11.8,0.2,0.2,0.4,0.156,-0.8,1.1,0.3,0.1,29,"Jamal Sampson-2004-LAL",563679,4335.99230769231,1409197.5,1878930,19437.2068965517,37578.6,5636790,47769.406779661
2004,"Daniel Santiago","MIL",54,28,708,11.2,0.536,15,0.6,0.6,1.2,0.083,-2.2,0.2,-2,0,217,"Daniel Santiago-2004-MIL",1200000,1694.91525423729,1e+06,-6e+05,5529.95391705069,107142.857142857,Inf,80000
2004,"Brian Scalabrine","BKN",69,2,928,9.5,0.482,14.7,0.3,1.4,1.7,0.089,-3.6,0.4,-3.2,-0.3,240,"Brian Scalabrine-2004-BKN",8e+05,862.068965517241,470588.235294118,-250000,3333.33333333333,84210.5263157895,-2666666.66666667,54421.768707483
2004,"Ansu Sesay","OKC",57,2,583,13,0.504,17.6,0.6,0.2,0.8,0.065,-1.4,-1.2,-2.6,-0.1,200,"Ansu Sesay-2004-OKC",688679,1181.26758147513,860848.75,-264876.538461538,3443.395,52975.3076923077,-6886790,39129.4886363636
2004,"Brian Skinner","MIL",56,54,1577,14.4,0.513,18.7,1.2,1.6,2.7,0.083,-1.5,0.4,-1.1,0.4,589,"Brian Skinner-2004-MIL",1500000,951.173113506658,555555.555555556,-1363636.36363636,2546.68930390492,104166.666666667,3750000,80213.9037433155
2004,"Tamar Slay","BKN",22,0,165,7.8,0.401,21.9,-0.3,0.2,0,-0.004,-4.6,-0.8,-5.4,-0.1,53,"Tamar Slay-2004-BKN",563679,3416.23636363636,Inf,-104385,10635.4528301887,72266.5384615385,-5636790,25738.7671232877
2004,"Jabari Smith","SAC",31,0,168,9.2,0.406,23.1,-0.1,0.1,0,-0.005,-5.1,-2.5,-7.6,-0.2,64,"Jabari Smith-2004-SAC",638679,3801.66071428571,Inf,-84036.7105263158,9979.359375,69421.6304347826,-3193395,27648.4415584416
2004,"Joe Smith","MIL",76,76,2254,16.6,0.51,18,4,2.3,6.3,0.134,0,0.7,0.7,1.5,830,"Joe Smith-2004-MIL",5445600,2415.97160603372,864380.952380952,7779428.57142857,6560.96385542169,328048.192771084,3630400,302533.333333333
2004,"Steve Smith","NOP",71,4,929,11.8,0.543,18.3,1.5,0.4,1.9,0.099,-0.7,-2.9,-3.6,-0.4,358,"Steve Smith-2004-NOP",1070000,1151.77610333692,563157.894736842,-297222.222222222,2988.82681564246,90677.9661016949,-2675000,58469.9453551913
2004,"Theron Smith","MEM",20,0,178,8.4,0.473,15.3,-0.1,0.2,0.1,0.019,-4.2,0.3,-3.9,-0.1,44,"Theron Smith-2004-MEM",366931,2061.41011235955,3669310,-94084.8717948718,8339.34090909091,43682.2619047619,-3669310,23982.4183006536
2004,"Darius Songaila","SAC",73,7,976,14.6,0.541,16.4,1.7,0.9,2.6,0.129,-0.6,-0.4,-1,0.3,337,"Darius Songaila-2004-SAC",366931,375.953893442623,141127.307692308,-366931,1088.81602373887,25132.2602739726,1223103.33333333,22373.8414634146
2004,"Latrell Sprewell","MIN",82,82,3100,14.7,0.493,23.6,2.5,3.2,5.7,0.088,0.2,-0.7,-0.5,1.2,1375,"Latrell Sprewell-2004-MIN",13500000,4354.83870967742,2368421.05263158,-2.7e+07,9818.18181818182,918367.346938776,11250000,572033.898305085
2004,"Jerry Stackhouse","WAS",26,17,774,13.2,0.494,26,-0.2,0.4,0.2,0.013,-1.3,-2.2,-3.5,-0.3,362,"Jerry Stackhouse-2004-WAS",6906250,8922.80361757106,34531250,-1973214.28571429,19078.0386740331,523200.757575758,-23020833.3333333,265625
2004,"Vladimir Stepania","POR",42,2,453,12.2,0.454,14.4,0.3,0.4,0.8,0.081,-2.5,0.4,-2.1,0,108,"Vladimir Stepania-2004-POR",751179,1658.23178807947,938973.75,-357704.285714286,6955.36111111111,61572.0491803279,Inf,52165.2083333333
2004,"Michael Stewart","BOS",25,2,147,4.2,0.472,5.1,0,0.2,0.2,0.057,-6.3,-0.1,-6.4,-0.2,13,"Michael Stewart-2004-BOS",4480000,30476.1904761905,22400000,-7e+05,344615.384615385,1066666.66666667,-22400000,878431.37254902
2004,"Peja Stojakovic","SAC",81,81,3264,21.8,0.624,23.9,11.4,2.1,13.5,0.198,5.6,-1.9,3.7,4.7,1964,"Peja Stojakovic-2004-SAC",6250000,1914.82843137255,462962.962962963,1689189.18918919,3182.28105906314,286697.247706422,1329787.23404255,261506.276150628
2004,"Damon Stoudamire","POR",82,82,3118,14.8,0.508,19.2,4.5,1.4,5.9,0.091,2.2,-1.5,0.6,2.1,1099,"Damon Stoudamire-2004-POR",12375000,3968.89031430404,2097457.62711864,20625000,11260.2365787079,836148.648648649,5892857.14285714,644531.25
2004,"Erick Strickland","MIL",43,0,571,14,0.529,21.6,0.4,0.4,0.8,0.069,0.6,-1.2,-0.6,0.2,231,"Erick Strickland-2004-MIL",1500000,2626.97022767075,1875000,-2500000,6493.50649350649,107142.857142857,7500000,69444.4444444444
2004,"Mike Sweetney","NYK",42,1,494,17.2,0.544,18.6,0.8,0.7,1.4,0.138,-0.8,-0.2,-1,0.1,180,"Mike Sweetney-2004-NYK",1840800,3726.31578947368,1314857.14285714,-1840800,10226.6666666667,107023.255813953,18408000,98967.7419354839
2004,"Stromile Swift","MEM",77,10,1528,19.2,0.53,22.8,2.4,2.4,4.8,0.15,-1.3,1.2,-0.1,0.7,727,"Stromile Swift-2004-MEM",4592418,3005.50916230367,956753.75,-45924180,6316.94360385144,239188.4375,6560597.14285714,201421.842105263
2004,"Wally Szczerbiak","MIN",28,0,622,15.3,0.539,22.1,1,0.6,1.6,0.126,0.1,-2,-2,0,285,"Wally Szczerbiak-2004-MIN",8e+06,12861.7363344051,5e+06,-4e+06,28070.1754385965,522875.816993464,Inf,361990.950226244
2004,"Maurice Taylor","HOU",75,10,2081,13.6,0.512,22.7,0.9,2.8,3.7,0.085,-2.1,0.4,-1.7,0.1,862,"Maurice Taylor-2004-HOU",7800000,3748.19798173955,2108108.10810811,-4588235.29411765,9048.72389791183,573529.411764706,7.8e+07,343612.334801762
2004,"Jason Terry","ATL",81,78,3018,16.2,0.519,23.2,3.6,1.5,5.1,0.08,2.4,-1.5,0.9,2.2,1359,"Jason Terry-2004-ATL",8333333,2761.21040424122,1633986.8627451,9259258.88888889,6131.95952906549,514403.271604938,3787878.63636364,359195.387931034
2004,"Etan Thomas","WAS",79,15,1901,16.4,0.538,17.9,2.5,2.1,4.5,0.115,-1.9,1,-0.9,0.5,705,"Etan Thomas-2004-WAS",2200942,1157.78116780642,489098.222222222,-2445491.11111111,3121.90354609929,134203.780487805,4401884,122957.653631285
2004,"Kurt Thomas","NYK",80,75,2548,14.1,0.503,18.5,1.7,3.3,5,0.094,-1.5,1.9,0.3,1.5,890,"Kurt Thomas-2004-NYK",5394125,2117.0035321821,1078825,17980416.6666667,6060.81460674157,382562.056737589,3596083.33333333,291574.324324324
2004,"Jamaal Tinsley","IND",52,43,1378,16.4,0.541,17.5,1.9,2.5,4.4,0.154,2.3,0.5,2.8,1.7,432,"Jamaal Tinsley-2004-IND",861600,625.253991291727,195818.181818182,307714.285714286,1994.44444444444,52536.5853658537,506823.529411765,49234.2857142857
2004,"Robert Traylor","NOP",71,0,942,16.2,0.527,19.6,1,1.5,2.5,0.127,-1.7,1.1,-0.6,0.3,362,"Robert Traylor-2004-NOP",825000,875.796178343949,330000,-1375000,2279.00552486188,50925.9259259259,2750000,42091.8367346939
2004,"Gary Trent","MIN",68,2,1025,12.9,0.515,19.4,1.1,1.2,2.3,0.106,-1.9,-1,-2.9,-0.2,379,"Gary Trent-2004-MIN",938679,915.784390243902,408121.304347826,-323682.413793103,2476.72559366755,72765.8139534884,-4693395,48385.5154639175
2004,"Jeff Trepagnier","DEN",11,0,96,2.3,0.308,21.3,-0.3,0.1,-0.2,-0.122,-7.8,-2.8,-10.7,-0.2,25,"Jeff Trepagnier-2004-DEN",638679,6652.90625,-3193395,-59689.6261682243,25547.16,277686.52173913,-3193395,29984.9295774648
2004,"Jake Tsakalidis","MEM",40,28,533,12.5,0.532,15.5,0.6,0.6,1.2,0.105,-2.6,0.3,-2.3,0,170,"Jake Tsakalidis-2004-MEM",1580702,2965.66979362101,1317251.66666667,-687261.739130435,9298.24705882353,126456.16,Inf,101980.774193548
2004,"Nikoloz Tskitishvili","DEN",39,0,307,7.1,0.393,21.7,-0.3,0.3,-0.1,-0.012,-5.6,-2.6,-8.2,-0.5,106,"Nikoloz Tskitishvili-2004-DEN",2720760,8862.41042345277,-27207600,-331800,25667.5471698113,383205.633802817,-5441520,125380.64516129
2004,"Hedo Turkoglu","SAS",80,44,2073,14.1,0.516,18.1,2.2,4.5,6.7,0.155,0,2.2,2.2,2.2,739,"Hedo Turkoglu-2004-SAS",1995611,962.66811384467,297852.388059701,907095.909090909,2700.42083897158,141532.695035461,907095.909090909,110254.751381215
2004,"Jacque Vaughn","ATL",71,6,1271,8,0.44,14,-0.5,0.4,0,-0.002,-4.1,-2.1,-6.2,-1.3,270,"Jacque Vaughn-2004-ATL",813679,640.188040912667,Inf,-131238.548387097,3013.62592592593,101709.875,-625906.923076923,58119.9285714286
2004,"Jake Voskuhl","PHO",66,43,1606,11.2,0.577,12.8,2.3,1,3.3,0.097,-1.2,0.1,-1.1,0.4,438,"Jake Voskuhl-2004-PHO",1500000,933.997509339975,454545.454545455,-1363636.36363636,3424.65753424658,133928.571428571,3750000,117187.5
2004,"Dwyane Wade","MIA",61,56,2126,17.6,0.53,25,2.2,2.3,4.6,0.103,0.9,0.4,1.3,1.8,991,"Dwyane Wade-2004-MIA",2636400,1240.07525870179,573130.434782609,2028000,2660.34308779011,149795.454545455,1464666.66666667,105456
2004,"Dajuan Wagner","CLE",44,4,708,8.6,0.439,23.3,-0.5,0.4,-0.1,-0.008,-2.7,-3,-5.7,-0.7,287,"Dajuan Wagner-2004-CLE",2471280,3490.50847457627,-24712800,-433557.894736842,8610.73170731707,287358.139534884,-3530400,106063.519313305
2004,"Samaki Walker","MIA",33,0,418,10.4,0.444,15,0.1,0.6,0.7,0.08,-4.5,-0.7,-5.3,-0.3,105,"Samaki Walker-2004-MIA",1700000,4066.98564593301,2428571.42857143,-320754.716981132,16190.4761904762,163461.538461538,-5666666.66666667,113333.333333333
2004,"Ben Wallace","DET",81,81,3050,17.3,0.441,15.3,1.1,9.1,10.2,0.16,-1.6,6.8,5.1,5.5,773,"Ben Wallace-2004-DET",5500000,1803.27868852459,539215.68627451,1078431.37254902,7115.13583441138,317919.075144509,1e+06,359477.124183007
2004,"Gerald Wallace","SAC",37,1,337,10.6,0.377,14.4,0,0.3,0.4,0.052,-3,0.8,-2.2,0,75,"Gerald Wallace-2004-SAC",917520,2722.61127596439,2293800,-417054.545454545,12233.6,86558.4905660377,Inf,63716.6666666667
2004,"John Wallace","MIA",37,0,368,11.6,0.486,23.9,-0.1,0.4,0.3,0.039,-4.7,-2.3,-7,-0.5,158,"John Wallace-2004-MIA",813679,2211.08423913043,2712263.33333333,-116239.857142857,5149.8670886076,70144.7413793103,-1627358,34045.1464435146
2004,"Luke Walton","LAL",72,2,730,12.7,0.505,13.3,0.7,0.9,1.6,0.103,-1,0.5,-0.5,0.3,174,"Luke Walton-2004-LAL",366931,502.645205479452,229331.875,-733862,2108.79885057471,28892.2047244095,1223103.33333333,27588.7969924812
2004,"Earl Watson","MEM",81,14,1669,12.8,0.438,18.1,0.1,1.7,1.8,0.052,-1.2,-0.7,-1.9,0,460,"Earl Watson-2004-MEM",1336500,800.778909526663,742500,-703421.052631579,2905.4347826087,104414.0625,Inf,73839.7790055249
2004,"Clarence Weatherspoon","HOU",52,1,868,14.6,0.538,15.2,1.2,1.3,2.6,0.141,-1.5,0.8,-0.7,0.3,261,"Clarence Weatherspoon-2004-HOU",5445600,6273.73271889401,2094461.53846154,-7779428.57142857,20864.367816092,372986.301369863,18152000,358263.157894737
2004,"Chris Webber","SAC",23,23,831,17.2,0.456,28.9,0.1,0.9,1.1,0.061,-1,0.7,-0.3,0.4,430,"Chris Webber-2004-SAC",15937500,19178.7003610108,14488636.3636364,-53125000,37063.9534883721,926598.837209302,39843750,551470.588235294
2004,"Bonzi Wells","MEM",72,27,1872,13,0.476,26.5,-0.9,1.8,0.9,0.023,-2,-0.6,-2.7,-0.3,886,"Bonzi Wells-2004-MEM",7e+06,3739.31623931624,7777777.77777778,-2592592.59259259,7900.67720090293,538461.538461538,-23333333.3333333,264150.943396226
2004,"Jiri Welsch","BOS",81,68,2179,12.6,0.531,17.4,1.7,1.9,3.6,0.08,-0.6,-0.1,-0.7,0.7,746,"Jiri Welsch-2004-BOS",1326600,608.8113813676,368500,-1895142.85714286,1778.28418230563,105285.714285714,1895142.85714286,76241.3793103448
2004,"David Wesley","NOP",61,60,2001,12.6,0.483,22.4,1.4,1.4,2.8,0.067,0.1,-2,-2,0,851,"David Wesley-2004-NOP",3960000,1979.01049475262,1414285.71428571,-1980000,4653.34900117509,314285.714285714,Inf,176785.714285714
2004,"David West","NOP",71,1,930,15.9,0.519,15.3,1.4,1.3,2.8,0.143,-1.3,1.4,0.1,0.5,273,"David West-2004-NOP",1160160,1247.48387096774,414342.857142857,11601600,4249.67032967033,72966.0377358491,2320320,75827.4509803922
2004,"Jahidi White","PHO",62,17,865,11.8,0.532,16.3,0.1,1,1.2,0.064,-4.4,-0.5,-4.9,-0.6,261,"Jahidi White-2004-PHO",5676091,6561.9549132948,4730075.83333333,-1158385.91836735,21747.4750957854,481024.661016949,-9460151.66666667,348226.441717791
2004,"Rodney White","DEN",72,0,985,16.4,0.527,26.4,0.8,0.9,1.8,0.087,-0.5,-2.1,-2.6,-0.1,541,"Rodney White-2004-DEN",1947600,1977.25888324873,1082000,-749076.923076923,3600,118756.097560976,-19476000,73772.7272727273
2004,"Chris Whitney","WAS",16,5,186,10.1,0.498,12.6,0.2,0.1,0.2,0.058,-2.1,-1.9,-4,-0.1,47,"Chris Whitney-2004-WAS",1070000,5752.68817204301,5350000,-267500,22765.9574468085,105940.594059406,-10700000,84920.6349206349
2004,"Mike Wilks","HOU",26,0,145,14.4,0.606,15.9,0.4,0.2,0.5,0.169,0,-1.9,-1.9,0,50,"Mike Wilks-2004-HOU",638679,4404.68275862069,1277358,-336146.842105263,12773.58,44352.7083333333,Inf,40168.4905660377
2004,"Aaron Williams","BKN",72,7,1337,13.2,0.549,17.5,1.1,2.3,3.4,0.122,-2.4,1.6,-0.9,0.4,450,"Aaron Williams-2004-BKN",2925000,2187.73373223635,860294.117647059,-3250000,6500,221590.909090909,7312500,167142.857142857
2004,"Alvin Williams","TOR",56,54,1730,11.4,0.463,17.1,0.3,1.8,2.1,0.058,-2.1,-0.3,-2.4,-0.2,494,"Alvin Williams-2004-TOR",5500000,3179.19075144509,2619047.61904762,-2291666.66666667,11133.6032388664,482456.140350877,-27500000,321637.426900585
2004,"Eric Williams","CLE",71,36,1886,12.5,0.493,19.3,1.7,1.4,3.1,0.079,-1,-1.1,-2.1,-0.1,712,"Eric Williams-2004-CLE",5540000,2937.43372216331,1787096.77419355,-2638095.23809524,7780.89887640449,443200,-55400000,287046.632124352
2004,"Frank Williams","NYK",56,3,714,10.7,0.478,19,-0.1,0.5,0.3,0.023,-2.4,-2.2,-4.6,-0.5,219,"Frank Williams-2004-NYK",894960,1253.44537815126,2983200,-194556.52173913,4086.57534246575,83641.1214953271,-1789920,47103.1578947368
2004,"Jason Williams","MEM",72,68,2115,16.9,0.517,19,3.9,1.4,5.4,0.122,3,-2.8,0.3,1.2,782,"Jason Williams-2004-MEM",6187500,2925.53191489362,1145833.33333333,20625000,7912.40409207161,366124.26035503,5156250,325657.894736842
2004,"Jerome Williams","CHI",68,44,1637,14.7,0.522,13.3,1.8,2.5,4.3,0.127,-1.5,1.9,0.4,1,422,"Jerome Williams-2004-CHI",5987500,3657.60537568723,1392441.86046512,14968750,14188.3886255924,407312.925170068,5987500,450187.969924812
2004,"Mo Williams","UTA",57,0,772,9.4,0.433,22.8,-0.3,0.5,0.2,0.011,-2.7,-2.5,-5.2,-0.6,284,"Mo Williams-2004-UTA",366931,475.299222797927,1834655,-70563.6538461538,1292.01056338028,39035.2127659574,-611551.666666667,16093.4649122807
2004,"Corliss Williamson","DET",79,0,1574,14.4,0.546,23.8,1.6,2.5,4.1,0.124,-1.6,-1,-2.6,-0.2,752,"Corliss Williamson-2004-DET",5e+06,3176.62007623888,1219512.19512195,-1923076.92307692,6648.93617021277,347222.222222222,-2.5e+07,210084.033613445
