"id","MaxElo","tot_sal","tot_spMP","tot_spWS","tot_spBPM","tot_spPTS","tot_spPER","tot_spVORP","tot_spUSG","avg_sal","avg_spMP","avg_spWS","avg_spBPM","avg_spPTS","avg_spPER","avg_spVORP","avg_spUSG","max_sal","max_spMP","max_spWS","max_spBPM","max_spPTS","max_spPER","max_spVORP","max_spUSG","min_sal","min_spMP","min_spWS","min_spBPM","min_spPTS","min_spPER","min_spVORP","min_spUSG","std_sal","std_spMP","std_spWS","std_spBPM","std_spPTS","std_spPER","std_spVORP","std_spUSG","sal_C","sal_PF","sal_PG","sal_SF","sal_SG","sal_Bench","sal_Start"
"IND-2005",1637.5195,112227079.756098,270157.575921367,4577480.724569,7277589.94677072,3175036.42419962,4351713.10395094,2002790.75963142,6310488.86240695,6601592.92682927,15891.6221130216,269263.572033471,428093.52628063,186766.848482331,255983.12376182,117811.221154789,371205.227200409,20549268.2926829,174547.600314713,2789658.53658537,5380055.74912893,1158781.23827392,1982125.80231066,602566.243902439,1181146.54138344,112869.219512195,1159.81463414634,12163.5268682927,18059.0751219512,19396.7843902439,16290.4377700348,3009.84585365853,8178.92895015906,6631612.16183276,41130.8623112394,655490.808780933,1280537.86863474,274448.849030488,459563.856073784,150009.391632503,377563.641320797,"28642313.9999999","21983189.2682927","11131364.4878049","32875261.7560976","17594950.2439025",65321195.5609755,46905884.195122
"LAC-2005",1493.135,111287634.878049,150872.190209757,2529727.59697471,2133849.65379282,2604888.15176875,2252639.30234983,2478816.65812884,5578637.12798712,8560587.29831145,11605.5530930582,194594.430536516,164142.281060986,200376.011674519,173279.946334602,190678.204471449,429125.932922086,29992975.6097561,97942.3902439025,920266.698731709,657333.356236935,1284093.06799773,806073.020786898,634666.688780488,1478260.92107257,1119512.19512195,733.275821504194,23003.1813361611,23572.5670127988,22674.5644599303,26235.0332594234,22674.5644599303,65853.6585365853,9257868.67200289,26127.0801542395,242212.585717895,170950.322433074,336260.086950873,205736.568204268,178398.795676894,433433.235589006,"18123957.0731707","32157480.2926829","16196570.0487805","2052439.02439024","42757188.4390244",42666313.902439,68621320.9756098
"LAL-2005",1629.7335,161854341.365854,288421.040605647,6124814.01326078,4029794.21163422,4128549.29477741,3316065.40971577,5751546.5949181,9012112.77801936,10790289.4243903,19228.0693737098,408320.934217385,268652.947442282,275236.619651828,221071.027314384,383436.439661207,600807.518534624,35264634.1463415,93828.51782364,2770596.51121951,839335.251074779,912860.676632578,1115029.31164679,2077947.38341463,2887912.42618742,759783.073170732,1680.42584542168,44486.1212543553,32386.6428517823,39579.9501602787,17805.0174722838,15065.7840150094,40413.9932537623,11460340.9933064,26945.0311123953,692591.296741267,228460.034929544,286273.821172482,274503.949273173,559992.977125939,732106.969468016,"55923333.5121952","33706263.2195122","12240114.4390244","21853440.292683","38131189.9024391",76707555.0731708,85146786.292683
"MEM-2005",1614.8038,146919212.780488,155590.615826803,2338252.86074743,2824793.93525791,2815052.35259855,2824066.07701839,2354225.3706425,7484125.72897884,9794614.18536586,10372.7077217869,155883.524049829,188319.595683861,187670.156839903,188271.071801226,156948.358042834,498941.715265256,19156097.5609756,34231.9285714286,295296.653431651,444741.216000001,363868.504772003,404310.196363637,286723.524783635,993732.116092112,958494,2006.20548240881,28879.2997402597,23531.2812698412,49970.9231460675,18686.6057142857,19006.0348717949,55404.2774566474,6411596.32658575,8705.25987268294,80636.7534103491,111312.541811731,94174.2976681252,111533.174860674,83688.6592045231,315403.44213055,"25002439.0243903","37850921.2682927","21689372.0487805","31425602.9268293","30950877.5121951",78365552.6341463,68553660.1463416
"MIA-2005",1699.2987,68733662.7804878,158158.694336107,1189800.38811495,1248459.73568634,1924355.17454931,1674635.41083132,1516547.47026615,3965267.10181696,6248514.79822616,14378.0631214643,108163.671646814,113496.339607849,174941.379504482,152239.582802847,137867.951842378,360478.827437905,33473414.6341463,106168.455284553,361201.497447532,370684.11432563,886718.938536585,586100.543028071,454167.133146742,2016470.76109315,1542553.46341463,576.655500341918,16120.3785365853,17672.7112845528,19717.4877968151,20746.226290562,17041.5430243902,79210.6441525953,9239690.83943255,30993.5992413848,115498.355799499,110819.570850005,256947.966972496,178632.273601595,146897.793981566,559935.564060747,"7824260.7804878","4279138.82926829","8080504.68292683","39325328.7804878","7050837.07317073",20439882,48293780.7804878
"MIL-2005",1495.7628,66888455.4146342,83864.2419922331,2450811.11251234,1459380.30266292,1497134.43138819,1839133.04007371,1661330.22670643,3646664.25737479,5145265.80112571,6451.09553786408,188523.931731718,112260.023281763,115164.187029861,141471.772313362,127794.632823571,280512.635182676,16244445.3658537,31275.2613240418,1269775.6097561,300295.723097853,400981.771501926,609492.292682927,614407.55310779,911587.335252236,290359.170731707,540.706090748058,6180.12179906018,4070.29169847469,9421.44442094489,4120.08119937346,4828.91237345921,20739.9407665505,5066228.0909798,8232.05589809453,332087.89468852,93225.0472995695,105258.930555527,167314.162994307,162070.661080209,267298.73643436,"8564611.60975609","16507480.9756098","4270846.97560976","23707860","13837655.8536585",22794412.6829268,44094042.7317074
"MIN-2005",1656.8538,174453363.95122,150899.682303171,2914330.8355923,3761685.759761,3008831.58926831,3859982.23391257,10908851.850538,9021266.64375606,13419489.5347092,11607.6678694747,224179.295045561,289360.443058538,231448.58378987,296921.710300967,839142.450041386,693943.587981235,39804878.0487805,41529.7560975609,680735.641227379,893240.418118466,627447.231087972,796332.25954901,5145214.72283816,1638925.51087673,1729138.82926829,1158.94023409403,26219.6214634146,24535.7925620944,28151.5935712452,22348.7581275902,24611.0557294628,91007.3068035942,12693116.3640716,11643.1166400781,183087.178236523,257085.230559362,170994.151210033,265106.843939554,1473549.87181545,534509.147608064,"27344406.2926829","41534016.8780488","29755504.6829269","58774390.2439024","17045045.8536585",46402730.6341463,128050633.317073
"NOP-2005",1475.4724,69049004.4878048,117675.352128278,4099284.65078503,5104278.41671022,2075687.50765189,4031325.91151226,2952939.35079095,3823710.44876529,5311461.88367729,9051.95016371368,315329.588521926,392636.801285401,159668.269819376,310101.993193251,227149.180830073,294131.572981945,21229267.4634146,37488.1097560975,1355920.26536585,3131006.92682926,532452.978541858,2087337.95121951,1201265.86622249,1251725.72480441,794848.682926829,918.953432409881,32532.7654074017,32948.5195979116,22338.6361026291,28667.9163317073,21195.9648780488,49064.7335140018,6995168.48429904,11502.1762949744,381953.989142518,852184.241269882,179138.7254054,557609.685613765,335782.127785099,388703.780954931,"26004603.9512195","22128683.5609756","2222604.87804878","12419634.4390244","6273477.65853658",13375964.0487805,55673040.4390243
"NYK-2005",1477.3799,202675340.926829,216771.567217419,5482181.13333174,5659786.30436208,4015343.61687255,5520792.23846873,5772347.31732268,10286577.7358212,18425030.9933481,19706.5061106744,498380.103030158,514526.02766928,365031.237897505,501890.203497158,524758.847029334,935143.430529196,43614329.2682927,81981.821932881,1406853.65853659,1499040.6504065,1190414.63414634,1655121.95121951,2058810.23200476,2152908.06754221,958494,693.555716353111,17171.4755212355,16113.812173913,16656.9743820225,17578.7041897233,15178.8810921502,53847.9775280899,15922069.5879836,23879.9465331059,452643.799430164,502617.328323652,366373.83461414,473462.475335022,696510.397316303,783499.891852328,"7087671.51219512","14639487.804878","38175480.2926829","84828615.9512195","57944085.3658537",61614938.4878048,141060402.439024
"OKC-2005",1636.3879,133896895.170732,521401.231237031,3117044.35311726,5840197.22956722,7573197.78115414,20963564.5780395,2425783.87541746,6971468.76158741,8926459.67804877,34760.0820824688,207802.956874484,389346.481971148,504879.852076942,1397570.9718693,161718.925027831,464764.584105827,36384146.3414634,331707.317073171,534880.277853657,3693892.68292684,4617365.85365854,18469463.4146342,537289.249966828,1299433.79790941,958494,1163.88532306376,23910.8180645161,11955.4090322581,30254.5044897959,17171.4755212355,15178.8810921502,54152.2033898305,9566052.07263613,83903.635332712,166325.319257939,923235.498797307,1152958.9183208,4725611.81318202,154578.806428204,378869.629928313,"52432045.1707317","7913667.51219513","11113422.4390244","20343987.0731707","42093772.9756097",58557187.4634146,75339707.707317
"ORL-2005",1471.8455,148871992.829268,211600.959532223,2889356.31521584,3318842.52023372,3479379.86546928,3514324.76193239,8245824.03021851,8192017.08102696,11451691.7560976,16276.9968870941,222258.178093526,255295.578479517,267644.605036098,270332.673994799,634294.156170655,630155.160078997,36040829.2682927,126928.820308611,671128.757799205,465460.267505902,1374216.02787456,779960.448253131,4809756.09756098,1643184.84176578,958494,1707.14034981541,27971.1456603774,42002.8405648267,36755.4723966941,21279.4840191387,35579.29728,54771.0857142857,11101771.7267209,33478.0038523087,180795.882469535,146698.188584871,353629.96825232,235623.779494608,1285996.97193431,531448.314891662,"39002006.195122","19248808.0975609","33426544.3902439","50975121.9512196","6219512.19512195",51875665.0243902,96996327.8048781
"PHI-2005",1501.7698,88781260.2439024,190153.385678054,1663383.2022718,2025012.5844506,2861481.28875531,2611638.92976056,3424537.74659484,5536660.71161252,8071023.65853658,17286.6714252776,151216.654751982,184092.053131873,260134.662614119,237421.720887324,311321.613326804,503332.791964774,36384146.3414634,105500.477161863,381089.027143093,578100.617886177,997174.880433604,846517.073170731,1573255.70416995,1927172.79285469,1542553.46341463,578.385250624158,17457.190415229,17205.4040150093,18885.0872565802,30073.3112195121,16684.0281357666,67067.5418875926,10172754.6079549,31629.0227732733,131217.191245811,175591.15115368,316748.919724255,280350.679054513,459215.273451738,551112.868004157,"14490341.4146342","1542553.46341463","43112041.4634146","7345079.70731707","22291244.195122",42112341.9512195,46668918.2926829
"PHO-2005",1718.911,83800020.5853658,68604.2299577381,1078199.0215215,1005005.00957877,1374405.4619706,1362788.26117947,977579.703271619,4471125.12679367,9311113.39837398,7622.69221752645,119799.891280167,111667.22328653,152711.717996733,151420.91790883,108619.96703018,496791.680754853,30674634.1463415,15814.5365853659,309413.700954401,314890.04964386,319126.238652521,322744.449975112,309413.700954401,1440123.66884232,268847.12195122,1712.55635871846,16632.6752780488,6854.12442776736,38303.1775744633,3594.95863358404,5330.98566604129,11948.7609756098,10663641.7117349,5215.12462735506,98425.0465804325,108307.286613811,101496.278972243,114662.391465975,105619.985091493,487062.815276321,"5989504.68292683","33311100.292683","24201530.0487805","5868617.26829268","14429268.2926829",11059208.1951219,72740812.3902439
"POR-2005",1531.2914,165465835.463415,109779.181372145,5197182.55976943,2876388.60597334,2666008.34452636,2987892.24025574,20389384.2986579,9336404.14290053,12728141.1894934,8444.55241324195,399783.273828417,221260.661997949,205077.564963566,229837.864635057,1568414.17681984,718184.934069272,36384146.3414634,19488.0269638261,2571345.0815331,457513.384889946,640893.896248607,876778.455284551,17999415.5707317,2834413.10975609,163645.317073171,2008.45388432356,7827.98217752076,7444.25756097561,42184.1261788618,1834.09244255921,3244.93278298938,8567.81764781,12657655.5632946,6028.91021512375,677026.875248917,179312.698219497,193649.432520014,250894.398987934,4939527.14383152,826903.848123578,"30942073.1707317","40126481.5609756","34976745.3658537","36521970.7317074","22898564.6341464",27617383.1707317,137848452.292683
"SAC-2005",1626.2432,91171602.8780488,81404.2012968036,1460294.54161061,1426030.26036582,1739539.79866724,1561714.12731809,1332688.64262932,4992205.16367499,9117160.28780488,8140.42012968036,146029.454161061,142603.026036582,173953.979866724,156171.412731809,133268.864262932,499220.516367499,26121951.2195122,17897.8768204948,275467.849223947,291360.225140713,471159.780985565,337034.003916682,277995.077198479,1125946.17325483,958494,1402.3834787253,30977.6222695168,42450.8157026712,33430.0173658536,37845.3026783248,25559.84,64763.1081081081,8915523.59331618,5677.92096751324,89888.7468484789,81989.3268792657,132990.307474948,99577.1488132766,84335.0270038305,446672.757353718,"29542682.9268292","3980487.80487805","28291416.5853659","19791291.3658537","9565724.19512195",28354529.7073171,62817073.1707317
"TOR-2005",1459.6823,117428487.658537,96291.1545615303,1997409.38929184,2813756.46645455,2089257.32953112,3158808.16660683,3873503.48114058,6029069.60675873,9032960.5891182,7407.01188934849,153646.876099372,216442.805111889,160712.102271625,242985.24358514,297961.806241583,463774.585135287,36040829.2682927,29934.6662020906,450753.228584577,705685.614854448,491601.214842423,1121859.18258912,1092804.56940133,1413365.85365854,958494,617.188667095943,12928.5237209302,13600.6488073394,14726.5303311258,14392.9196116505,13642.368588957,61050.5732484076,9139027.92809056,7884.97837238698,127891.541263606,210655.293420691,139874.56275227,300462.194052659,313833.562829653,369507.838833275,"18406101.5121951","20284491.2195122","10716333.9512195","48168878.0487805","19852682.9268292",37981832.0487805,79446655.6097561
"UTA-2005",1573.3644,98307500.4878049,76978.1064679388,3771614.90357186,2348881.57136585,1724770.18783516,3332058.21430961,6514041.84575884,4829197.44784081,7021964.3205575,5498.43617628134,269401.064540847,167777.255097561,123197.870559654,238004.158164972,465288.703268488,344942.674845772,27285000,15397.855530474,1140027.62926829,415589.476682926,337606.4,1385298.25560976,3174439.02439025,1109146.34146341,1791333.95121951,1350.11118562705,48977.301988362,41859.1257774721,36073.1707317074,42318.107419769,43559.9480438254,98202.8241335047,7537423.72071387,4272.75022102694,305848.848788727,108488.609985108,86149.1284355616,340413.650832307,817754.208399746,310508.204034063,"27865718.3414635","35129282.6341463","7083576.58536586","11667804.8780488","16561118.0487805",34074269.2682927,64233231.2195122
"WAS-2005",1523.1442,122392660.97561,97044.0157069829,2218173.13392844,2971554.77528929,2185671.54698739,2690719.07195015,4990540.5666607,6161204.8492892,8742332.92682927,6931.71540764164,158440.938137746,212253.912520664,156119.396213385,192194.219425011,356467.183332907,440086.060663514,31308248.195122,18473.7335274845,389272.473299585,644732.533902436,336273.77691057,604538.345160462,1996591.07273013,1299097.43548224,1542553.46341463,1468.72351281357,34678.9310464201,25672.7608940662,47716.3204682925,45028.1408351423,26381.5180966631,94058.1380130872,9074830.69992866,5420.22815033681,122613.273209942,200895.211497051,108679.286414537,162627.494784945,535804.267630118,351567.631837741,"18368336.6341464","47123022.2926829","24902046.1463414","11093236.3902439","20906019.5121951",45273513.5121951,77119147.4634147
"ATL-2006",1351.587,83212917.6751515,54491.0846211711,1261835.17087946,1758748.32098517,1250617.19382965,1415889.41177883,4625767.71990037,4120310.58623135,6934409.80626262,4540.92371843092,105152.930906622,146562.360082098,104218.099485804,117990.784314902,385480.643325031,343359.215519279,26458181.8181818,11141.3945311382,309128.756957328,333824.993739043,274781.117295403,300780.823156942,2451061.82054545,1075535.84626755,879209.791515152,1176.40169100146,32770.6206293707,28802.2379688081,22873.4533251983,26074.0079513197,27229.006483117,64990.0754267568,7536200.93620716,3185.05942194639,83306.7330376077,102662.125958226,70967.829861614,85151.1123077303,665900.568439945,298104.318925806,"11024242.4242424","24782104.5066666","9131926.80242425","8913232.29090909","29361411.6509091",28169739.5515152,55043178.1236363
"BKN-2006",1620.9027,130934675.92,80044.5587498899,4294209.98739137,2943955.45044057,2105270.18127114,4790015.82363684,3537380.68603805,7004586.98153243,10911222.9933333,6670.37989582416,357850.832282614,245329.620870047,175439.181772595,399167.98530307,294781.723836504,583715.581794369,36247709.0909091,15424.8659433845,2459519.06812121,737855.720436363,419228.554637282,1679359.5959596,690811.965227273,1897785.81627796,2226985.16363636,901.978600095731,26770.5828069673,44735.0528484848,25627.1157021471,33699.7423768813,40474.5716248195,103101.164983165,12073447.9105175,4365.96300714605,671842.618199436,196149.321706543,125943.254131277,483542.27142109,207595.564309496,583847.668738361,"12126666.6666667","11421203.3454545","38733190.6909091","24999674.5454545","43653940.6715151",27321798.9212121,103612876.998788
"BOS-2006",1517.4677,78960631.4533333,65281.8795793855,1602132.97878388,1327097.44298539,1403313.1284916,1977690.56043246,1514731.6275472,4162931.90820841,7178239.2230303,5934.71632539868,145648.452616717,120645.222089581,127573.920771964,179790.050948405,137702.875231564,378448.355291673,30522061.5321212,21200.4662004662,366070.985921763,319887.967544886,343833.818157576,704298.087987224,373086.445734027,1593383.70414348,879209.791515152,687.031428823115,14336.8444601244,19243.2312309225,16781.887701386,14694.8077363843,17181.4564561808,59456.3047836859,10023811.9688418,6349.15022036726,131022.02412898,111909.602395058,127625.286761303,232743.84866021,131069.872979745,484135.254171443,"2064796.50909091","33405873.2642424","10205136.8024242","30522061.5321212","2762763.34545455",19778692.5515152,59181938.9018182
"CHI-2006",1555.3651,81526395.9963637,92924.3993123945,1656849.91695319,1604276.85364986,1740669.22731709,2103212.01805652,2006724.93595787,5027950.01377482,5823313.99974026,6637.45709374246,118346.422639513,114591.203832133,124333.516236935,150229.42986118,143337.495425562,359139.286698202,19843636.3636364,29011.1642743222,329289.328063241,349937.833783378,426684.763124201,702987.737843552,768341.765480899,1908041.95804196,114724.881212121,1875.71049377019,7961.21145381081,2304.56121031366,43786.6629959595,6721.70137358197,2207.7309073593,27981.6783444198,4678438.69445539,7051.23466240802,92822.4393151472,94573.6718836925,119812.533539778,186258.546021591,189317.145852707,463198.937597522,"32228093.9151516","14651218.1818182","13690186.4630303","6382407.98181818","14574489.4545455",25832099.6569697,55694296.339394
"CLE-2006",1576.7664,110748604.538182,187928.607223148,2174323.89038775,2073326.05709685,2849466.18587854,4009681.83808956,2246094.47518433,6431440.36070453,8519123.42601398,14456.0467094729,167255.683875981,159486.619776681,219189.706606041,308437.064468428,172776.498091102,494726.181592656,22808937.0909091,97689.9768350169,433464.447619767,330585.227456847,671130.140856566,1415556.19428572,548340.087758775,1109377.60633861,879209.791515152,2514.68771929825,33030.660427673,11984.4668010101,50890.2617054265,11414.7407591598,16919.2472484849,136511.619047619,6662539.65808739,25617.9080181854,121888.440593017,104335.506237519,183974.722628862,382535.09543268,141104.138857718,323199.690686,"24570968.2157576","19545803.2254545","20007621.969697","14501200.2909091","32123010.8363637",37422209.830303,73326394.7078788
"DAL-2006",1727.0042,121168400.979394,230586.743718306,2136977.71786711,3532044.15227955,3085349.85305667,2766324.23249263,1644389.03016065,6548093.11200786,8077893.39862626,15372.4495812204,142465.181191141,235469.61015197,205689.990203778,184421.615499509,109625.935344043,436539.540800524,30522061.5321212,139831.490909091,315274.546543373,1921284.68509091,886746.777734268,718908.652636365,335291.978069937,1425335.82089552,879209.791515152,1063.71562307145,23092.8975625563,18933.3482109683,25079.3833743891,22324.1258059734,21082.6222258607,51718.2230303031,8909502.33984642,34756.3333171801,109277.500024448,479184.206355349,222884.19835545,183656.66601592,105945.832187155,404042.13317486,"27635703.2","31401271.3236364","23707869.2521212","2916225.20969697","35507331.9939393",64663820.6169696,56504580.3624242
"DEN-2006",1575.0129,96558656.0933333,130788.446467374,1757522.54937833,1585270.54470621,1814705.71277974,1884755.68144024,1343901.74856847,4981099.54788105,8778059.64484848,11889.8587697612,159774.777216211,144115.504064201,164973.24661634,171341.425585476,122172.886233497,452827.23162555,23451571.049697,76752.7801652894,504365.878007906,335650.610648788,464016.607767274,526140.308033058,332533.112717066,1085720.88193042,1586108.46909091,1004.50188036156,24541.8134744472,24214.5892947879,32722.4179659296,33562.7648705233,23134.9579249566,76061.3136773138,8044592.05772694,21927.6976917976,149089.341487447,104167.892925754,141598.827111226,148843.228771711,97052.8250083673,400126.793515622,"21760472.1054545","34629791.2727273","23922606.060606","8188013.52727273","8057773.12727273",25299326.6836364,71259329.4096969
"DET-2006",1743.0873,109104887.787879,154142.649088346,2034682.76758461,2420032.6568165,2726669.11260537,2113986.49109727,1465310.37509939,6242052.19247981,8392683.67599067,11857.1268529497,156514.05904497,186156.358216654,209743.777892721,162614.345469021,112716.182699953,480157.860959986,23944654.5454545,43353.7623425264,397623.449422925,653238.524051946,906249.261849262,446443.194136028,251528.71059216,1476461.03896104,879209.791515152,1341.40836313445,35322.6389924509,9703.08637382987,44070.0459864987,9476.38855477416,16919.2472484849,32323.8893939394,7717463.75362012,11929.4762123106,104849.390270848,173649.595219138,220998.872055271,119567.092222957,77377.0352460889,459235.538536744,"24253333.3333333","37832862.860606","16910746.9090909","4766611.22787879","25341333.4569697",32689436.4121212,76415451.3757575
"GSW-2006",1535.942,125928964.307879,83104.3394945408,2025690.79858503,2252407.24210013,2000618.51044232,2545273.68901016,2435643.70243142,6841277.6161226,8994926.02199134,5936.02424961006,144692.19989893,160886.231578581,142901.322174452,181805.263500726,173974.550173673,488662.6868659,30206424.2424242,15325.4308688098,386439.729134924,323236.969696969,364066.902711323,508151.050156738,334167.688478992,1612295.45454545,343105.292121212,1116.76322320268,23809.4278471992,16395.5402170672,21682.7327663622,11994.0805803882,11305.1959562241,29578.0424242424,8805302.27618008,3461.26441090855,106941.029596501,99227.3125910137,102599.250090965,156018.852548304,109268.982154381,465892.969619395,"21152482.930909","23718875.8557576","42440938.8678787","18028563.1987879","20588103.4545455",33826428.2690909,92102536.0387878
"HOU-2006",1627.6179,103230333.581818,68594.2189058922,1557188.32317342,1715354.14793768,1560563.39340731,2281023.28932559,2658244.31351272,4839966.85205449,9384575.78016528,6235.83808235384,141562.574833948,155941.286176152,141869.399400665,207365.753575053,241658.573955702,439996.986550408,34603443.3333333,19830.0534861509,459373.247729468,358560.566666666,393259.976344086,436633.494949493,1097631.09354414,988669.809523809,75055.2472727273,701.450909090909,9290.6225002457,8184.59601212121,7812.56892066116,5044.15411818182,1799.75409690623,3909.12746212121,9551806.68169148,5478.56341580712,120093.731174243,117921.943478166,100275.550853223,148661.93975247,312881.670603144,284545.722758617,"27769859.4109091","13009488","8563721.9139394","36588904.9842424","17298359.2727273",23614233.7466666,79616099.8351515
"IND-2006",1575.1239,109161329.704242,874305.470228546,2224482.24905243,1818599.73009485,5453019.56440202,3647774.31972101,1848637.83092057,7028482.00981245,8397025.3618648,67254.2669406574,171114.01915788,139892.286930373,419463.04341554,280598.024593924,142202.910070813,540652.462293266,17418303.030303,753323.232323233,635566.916533761,334363.536910193,3293392.20385675,1834984.17035758,304431.212121213,1216906.75990676,803056.52969697,1647.60269894411,35516.6024998788,32885.7430554433,38596.632696325,42189.3515867243,19256.5387749326,73754.5216573902,5727432.82150732,206363.753249109,164104.503459994,81789.6754770904,871418.191793016,473522.309140825,92219.2933780438,436536.044810915,"26839922.670303","18221359.56","27868294.8715151","18727806.6424243","17503945.96",37272383.7612121,71888945.9430302
"LAC-2006",1604.7506,105446376.082424,107307.475134781,1812321.78948824,1943742.46691748,2006891.98442834,2842510.64135725,1551373.25751547,4964246.81526965,8111259.69864802,8254.42116421394,139409.368422172,149518.651301344,154376.306494488,218654.664719789,119336.404424267,381865.139636127,28998167.2727273,29591.4972083035,293182.353441702,318744.264188554,419809.518687362,686984.362589092,291893.6398002,1046865.24450279,164596.349090909,1018.74187418742,20374.3588874693,18400.52124746,25386.5515490097,22817.3858146684,3946.86533422179,9797.40173160173,8477066.63497255,8139.89060648204,94861.4483705525,98191.0923542845,117828.358046709,165823.018160225,87353.3381657953,311577.406440472,"12686169.0181818","28998167.2727273","22499446.9187879","38727017.1151515","2535575.75757576",37799948.8824243,67646427.2
"LAL-2006",1603.0454,124754130.636364,1229797.94044301,2759171.35808254,6244071.75378773,5823990.87113134,3350149.45535045,1910686.69109384,7139644.15108984,8316942.04242424,81986.5293628672,183944.757205503,416271.450252515,388266.058075422,223343.297023363,127379.112739589,475976.276739323,35160443.1818182,1102424.24242424,459009.366391184,3786827.27272729,2524551.51515152,614399.85218034,353922.702797203,1396647.62946593,879209.791515152,592.556409533487,19296.5842827039,19804.3891322488,19961.9837407282,28124.4804532516,18767.2515467694,33052.9996810208,10063977.2492768,282501.261730055,139690.406258939,940157.285474075,681111.037925062,170854.367171054,105526.437968165,455890.392926377,"29063203.6884848","34184616.9296969","9162662.39030302","13781625.9393939","38562021.6884849",35481506.6036363,89272624.0327272
"MEM-2006",1606.7749,141550174.712727,117204.181742522,2957438.61178218,2380612.22728951,2475979.5736737,2640140.57157719,3186533.40270943,7512079.4326342,10110726.7651948,8371.72726732297,211245.615127299,170043.730520679,176855.683833836,188581.469398371,227609.528764959,536577.102331015,32138422.7272727,29580.6202321724,925786.220425978,346338.767272727,425489.490208332,466262.196392496,589136.685725622,1775603.46559518,879209.791515152,2482.38088676237,26318.8290531987,15853.4678942496,52262.1253466277,14098.2061306114,16919.2472484849,45554.911477469,9362674.93544704,6920.49577379149,230489.795525231,94830.1770301075,126073.941467594,140781.36278989,170018.864364586,498093.544664797,"24250603.7309091","38767454.0363636","18003712.3515152","13507254.5939394","47021150",49117965.3187879,92432209.3939393
"MIA-2006",1662.1171,84513394.6375758,132021.544022568,1513897.46340411,2583061.58299841,1778308.28438259,2599784.01572999,1394893.15293202,5062407.89097969,5634226.30917172,8801.43626817121,100926.497560274,172204.105533227,118553.885625506,173318.934381999,92992.8768621346,337493.859398646,16674166.6666667,28592.4751515152,215762.912102391,805356.169027878,231819.686956521,573998.392460605,214515.964419476,1121507.5862069,85777.4254545455,1089.03253796095,5952.43346336088,25772.4839472168,32738.3840484849,25899.8993778355,1650.67482597403,1936.28499897394,5590432.96696655,8335.62618697683,69949.1373778453,191514.876220026,76986.2087798623,167145.791411358,70287.7750180541,354258.892041605,"9210229.79151515","28106791.1272727","19977819.0327273","20447853.0424242","6770701.64363637",37120573.3284849,47392821.3090909
"MIL-2006",1492.6532,123774811.904242,171138.965883021,2224070.01762401,3665025.1429944,2871756.09375577,2948043.45056476,44733677.4690419,6461380.68167735,8841057.99316018,12224.2118487872,158862.144116,261787.510213885,205125.43526827,210574.532183197,3195262.67636013,461527.191548382,26458181.8181818,63538.8336700337,348871.882663036,873023.574626264,628576.97373091,637316.966666667,43085677.5088849,1093878.27533474,1287508.04363636,1102.85043293418,21109.1320618301,17420.7084488759,23825.3806727274,20528.1078473882,19173.0874052717,80854.69174026,7713183.6609968,16620.918105839,94864.2058151986,272322.028917231,161358.958822858,175734.109373187,11481582.5345296,341282.037897304,"31797956.6387879","27987729.3090909","13676992.649697","22438994.3830303","27873138.9236364",46215092.6715151,77559719.2327273
"MIN-2006",1577.5343,89649212.1539394,65897.2940457241,1511145.37655596,1871929.08993679,1549287.14619921,2250285.63910036,2570651.13790169,4631364.8032085,8964921.21539393,6589.72940457241,151114.537655596,187192.908993679,154928.714619921,225028.563910036,257065.113790169,463136.48032085,39687272.7272727,14477.5863636364,400369.403283941,582921.719080919,411239.160839161,671743.838383839,1153171.22687748,1556363.63636364,879209.791515152,2490.41035909758,35322.6389924509,42984.478038085,50275.3404648427,18952.7771095483,21082.6222258607,37896.9737722048,11487257.3262403,4114.46691315788,119483.599255968,172659.316449481,114149.566066632,209878.205345004,335887.076849553,448628.64251547,"9921818.18181818","39687272.7272727","24591773.1660606","1586108.46909091","13862239.609697",29346606.0933333,60302606.060606
"NOP-2006",1520.0311,76126508.1866667,90861.2467953069,4510108.73701827,2388839.39787205,1641729.85666435,2050622.33425744,75167944.8017052,4212109.88341027,6343875.68222222,7571.77056627557,375842.394751522,199069.949822671,136810.821388695,170885.194521453,6263995.4001421,351009.156950856,17638787.8787879,40830.5274971941,3219717.72804532,1057907.25350061,450812.770562769,690577.74638788,74053507.7450424,1199917.54277469,879209.791515152,1164.53707622544,32780.1036443264,35454.2699942583,32542.5666613965,32007.634264935,34368.9351985157,56359.6020202021,5466805.35260094,11039.0997143327,901202.349602483,284933.384356815,127585.178229136,191703.665439247,21348250.6048509,339035.674005358,"25355757.5757576","5324649.55999999","14870027.3454545","19035191.1842424","11540882.5212121",29275742.2630303,46850765.9236364
