"player","salary","year_end","team_id","fran_id"
"Andrew Bogut",1.2e+07,2016,"GSW","Warriors"
"Andrew Bogut",11027027,2017,"PHI","Sixers"
"Andrew Bogut",242224,2017,"CLE","Cavaliers"
"Andrew Bogut",2328652,2018,"LAL","Lakers"
"Andrew Bynum",1888680,2006,"LAL","Lakers"
"Andrew Bynum",2030280,2007,"LAL","Lakers"
"Andrew Bynum",2172000,2008,"LAL","Lakers"
"Andrew Bynum",2769300,2009,"LAL","Lakers"
"Andrew Bynum",12526998,2010,"LAL","Lakers"
"Andrew Bynum",13700000,2011,"LAL","Lakers"
"Andrew Bynum",14900000,2012,"LAL","Lakers"
"Andrew Bynum",16889000,2013,"PHI","Sixers"
"Andrew Bynum",6e+06,2014,"CHI","Bulls"
"Andrew DeClercq",230000,1996,"GSW","Warriors"
"Andrew DeClercq",276000,1997,"GSW","Warriors"
"Andrew DeClercq",1200000,1998,"BOS","Celtics"
"Andrew DeClercq",1440000,1999,"CLE","Cavaliers"
"Andrew DeClercq",1680000,2000,"CLE","Cavaliers"
"Andrew DeClercq",1920000,2001,"ORL","Magic"
"Andrew DeClercq",2900000,2002,"ORL","Magic"
"Andrew DeClercq",3262500,2003,"ORL","Magic"
"Andrew DeClercq",2500000,2004,"ORL","Magic"
"Andrew DeClercq",2500000,2005,"ORL","Magic"
"Andrew Gaze",460000,2000,"SAS","Spurs"
"Andrew Goudelock",473604,2012,"LAL","Lakers"
"Andrew Goudelock",200600,2016,"HOU","Rockets"
"Andrew Harrison",945000,2017,"MEM","Grizzlies"
"Andrew Harrison",1312611,2018,"MEM","Grizzlies"
"Andrew Lang",6e+05,1991,"PHO","Suns"
"Andrew Lang",7e+05,1992,"PHO","Suns"
"Andrew Lang",1040000,1993,"PHI","Sixers"
"Andrew Lang",1228000,1994,"ATL","Hawks"
"Andrew Lang",1596000,1995,"ATL","Hawks"
"Andrew Lang",1964000,1996,"ATL","Hawks"
"Andrew Lang",2332000,1997,"MIL","Bucks"
"Andrew Lang",2700000,1998,"MIL","Bucks"
"Andrew Lang",3068000,1999,"CHI","Bulls"
"Andrew Nicholson",1418160,2013,"ORL","Magic"
"Andrew Nicholson",1482000,2014,"ORL","Magic"
"Andrew Nicholson",1545840,2015,"ORL","Magic"
"Andrew Nicholson",2380594,2016,"ORL","Magic"
"Andrew Nicholson",6088993,2017,"BKN","Nets"
"Andrew Nicholson",2844429,2018,"POR","Trailblazers"
"Andrew Toney",450000,1992,"PHI","Sixers"
"Andrew Wiggins",5510640,2015,"MIN","Timberwolves"
"Andrew Wiggins",5758680,2016,"MIN","Timberwolves"
"Andrew Wiggins",6006600,2017,"MIN","Timberwolves"
"Andrew Wiggins",7574322,2018,"MIN","Timberwolves"
"Andris Biedrins",1727760,2005,"GSW","Warriors"
"Andris Biedrins",1857360,2006,"GSW","Warriors"
"Andris Biedrins",1986960,2007,"GSW","Warriors"
"Andris Biedrins",2636696,2008,"GSW","Warriors"
"Andris Biedrins",9e+06,2010,"GSW","Warriors"
"Andris Biedrins",9e+06,2011,"GSW","Warriors"
"Andris Biedrins",9e+06,2012,"GSW","Warriors"
"Andris Biedrins",9e+06,2013,"GSW","Warriors"
"Andris Biedrins",9e+06,2014,"UTA","Jazz"
"Andy Panko",5000,2000,"LAL","Lakers"
"Andy Rautins",6e+05,2011,"NYK","Knicks"
"Andy Rautins",788872,2012,"DAL","Mavericks"
"Andy Toolson",120000,1991,"UTA","Jazz"
"Andy Toolson",250000,1992,"UTA","Jazz"
"Andy Toolson",310000,1996,"UTA","Jazz"
"Anfernee Hardaway",1244000,1994,"ORL","Magic"
"Anfernee Hardaway",5230000,1996,"ORL","Magic"
"Anfernee Hardaway",6655000,1997,"ORL","Magic"
"Anfernee Hardaway",7580000,1998,"ORL","Magic"
"Anfernee Hardaway",8505000,1999,"ORL","Magic"
"Anfernee Hardaway",10130000,2001,"PHO","Suns"
"Anfernee Hardaway",11250000,2002,"PHO","Suns"
"Anfernee Hardaway",12375000,2003,"PHO","Suns"
"Anfernee Hardaway",13500000,2004,"PHO","Suns"
"Anfernee Hardaway",14625000,2005,"NYK","Knicks"
"Anfernee Hardaway",15750000,2006,"NYK","Knicks"
"Anfernee Hardaway",320142,2008,"MIA","Heat"
"Ansu Sesay",287500,1999,"DAL","Mavericks"
"Ansu Sesay",535000,2000,"DAL","Mavericks"
"Ansu Sesay",508000,2001,"DET","Pistons"
"Ansu Sesay",612435,2003,"OKC","Thunder"
"Ansu Sesay",688679,2004,"OKC","Thunder"
"Ansu Sesay",745046,2005,"GSW","Warriors"
"Antawn Jamison",1940000,1999,"GSW","Warriors"
"Antawn Jamison",2503800,2000,"GSW","Warriors"
"Antawn Jamison",2678400,2001,"GSW","Warriors"
"Antawn Jamison",3388176,2002,"GSW","Warriors"
"Antawn Jamison",10067750,2003,"GSW","Warriors"
"Antawn Jamison",12584688,2005,"WAS","Wizards"
"Antawn Jamison",13843156,2006,"WAS","Wizards"
"Antawn Jamison",15101625,2007,"WAS","Wizards"
"Antawn Jamison",16360094,2008,"WAS","Wizards"
"Antawn Jamison",9923285,2009,"WAS","Wizards"
"Antawn Jamison",11641095,2010,"CLE","Cavaliers"
"Antawn Jamison",13358905,2011,"CLE","Cavaliers"
"Antawn Jamison",15076715,2012,"CLE","Cavaliers"
"Antawn Jamison",1352181,2013,"LAL","Lakers"
"Antawn Jamison",1399507,2014,"LAC","Clippers"
"Ante Zizic",1645200,2018,"CLE","Cavaliers"
"Anthony Avent",5e+05,1993,"MIL","Bucks"
"Anthony Avent",650000,1994,"ORL","Magic"
"Anthony Avent",950000,1996,"MEM","Grizzlies"
"Anthony Avent",510000,2000,"LAC","Clippers"
"Anthony Bennett",5324280,2014,"CLE","Cavaliers"
"Anthony Bennett",5563920,2015,"MIN","Timberwolves"
"Anthony Bennett",3650000,2016,"MIN","Timberwolves"
"Anthony Bennett",947276,2016,"TOR","Raptors"
"Anthony Bennett",1015696,2017,"BKN","Nets"
"Anthony Bonner",568000,1992,"SAC","Kings"
"Anthony Bonner",763000,1993,"SAC","Kings"
"Anthony Bonner",650000,1994,"NYK","Knicks"
"Anthony Bonner",845000,1995,"NYK","Knicks"
"Anthony Bowie",9e+05,1993,"ORL","Magic"
"Anthony Bowie",9e+05,1994,"ORL","Magic"
"Anthony Bowie",370000,1996,"ORL","Magic"
"Anthony Brown",7e+05,2016,"LAL","Lakers"
"Anthony Brown",874636,2017,"LAL","Lakers"
"Anthony Brown",108043,2017,"NOP","Pelicans"
"Anthony Brown",51449,2017,"ORL","Magic"
"Anthony Carter",1200000,2001,"MIA","Heat"
"Anthony Carter",3250000,2002,"MIA","Heat"
"Anthony Carter",3656250,2003,"MIA","Heat"
"Anthony Carter",751179,2004,"SAS","Spurs"
"Anthony Carter",807546,2005,"MIN","Timberwolves"
"Anthony Carter",900498,2006,"MIN","Timberwolves"
"Anthony Carter",1103225,2008,"DEN","Nuggets"
"Anthony Carter",1147533,2009,"DEN","Nuggets"
"Anthony Carter",1306455,2010,"DEN","Nuggets"
"Anthony Carter",1352181,2011,"NYK","Knicks"
"Anthony Carter",1352181,2012,"TOR","Raptors"
"Anthony Cook",370000,1991,"DEN","Nuggets"
"Anthony Cook",480000,1992,"DEN","Nuggets"
"Anthony Cook",570000,1993,"DEN","Nuggets"
"Anthony Cook",650000,1994,"MIL","Bucks"
"Anthony Cook",225000,1996,"POR","Trailblazers"
"Anthony Davis",5144280,2013,"NOP","Pelicans"
"Anthony Davis",5375760,2014,"NOP","Pelicans"
"Anthony Davis",5607240,2015,"NOP","Pelicans"
"Anthony Davis",7070730,2016,"NOP","Pelicans"
"Anthony Davis",22116750,2017,"NOP","Pelicans"
"Anthony Davis",23775506,2018,"NOP","Pelicans"
"Anthony Frederick",30000,1991,"SAC","Kings"
"Anthony Frederick",130000,1992,"CHA","Hornets"
"Anthony Goldwire",330000,1998,"DEN","Nuggets"
"Anthony Goldwire",139925,2003,"SAS","Spurs"
"Anthony Goldwire",116713,2005,"MIL","Bucks"
"Anthony Goldwire",74652,2006,"LAC","Clippers"
"Anthony Johnson",242000,1998,"SAC","Kings"
"Anthony Johnson",1e+06,1999,"ATL","Hawks"
"Anthony Johnson",1200000,2001,"ATL","Hawks"
"Anthony Johnson",699935,2003,"BKN","Nets"
"Anthony Johnson",813679,2004,"IND","Pacers"
"Anthony Johnson",2200000,2005,"IND","Pacers"
"Anthony Johnson",2420000,2006,"IND","Pacers"
"Anthony Johnson",2640000,2007,"ATL","Hawks"
"Anthony Johnson",1910000,2009,"ORL","Magic"
"Anthony Johnson",2160000,2010,"ORL","Magic"
"Anthony Mason",210000,1992,"NYK","Knicks"
"Anthony Mason",273000,1993,"NYK","Knicks"
"Anthony Mason",1100000,1994,"NYK","Knicks"
"Anthony Mason",1200000,1995,"NYK","Knicks"
"Anthony Mason",3472000,1996,"NYK","Knicks"
"Anthony Mason",3471500,1998,"CHA","Hornets"
"Anthony Mason",4165000,1999,"CHA","Hornets"
"Anthony Mason",5550000,2001,"MIA","Heat"
"Anthony Mason",4538000,2002,"MIL","Bucks"
"Anthony Mason",4370819,2003,"MIL","Bucks"
"Anthony Mason",4348094,2004,"MIL","Bucks"
"Anthony Mason",4710435,2005,"MIL","Bucks"
"Anthony Miller",150000,1995,"LAL","Lakers"
"Anthony Miller",550000,1996,"LAL","Lakers"
"Anthony Miller",272250,1998,"ATL","Hawks"
"Anthony Miller",475000,1999,"HOU","Rockets"
"Anthony Miller",30000,2000,"HOU","Rockets"
"Anthony Miller",40000,2001,"ATL","Hawks"
"Anthony Miller",34118,2005,"ATL","Hawks"
"Anthony Morrow",736420,2010,"GSW","Warriors"
"Anthony Morrow",4e+06,2011,"BKN","Nets"
"Anthony Morrow",4e+06,2012,"BKN","Nets"
"Anthony Morrow",4e+06,2013,"DAL","Mavericks"
"Anthony Morrow",1027424,2014,"NOP","Pelicans"
"Anthony Morrow",3200000,2015,"OKC","Thunder"
"Anthony Morrow",3344000,2016,"OKC","Thunder"
"Anthony Morrow",3488000,2017,"CHI","Bulls"
"Anthony Parker",754080,1998,"PHI","Sixers"
"Anthony Parker",867120,1999,"PHI","Sixers"
"Anthony Parker",4150000,2007,"TOR","Raptors"
"Anthony Parker",4350000,2008,"TOR","Raptors"
"Anthony Parker",4550000,2009,"TOR","Raptors"
"Anthony Parker",2644230,2010,"CLE","Cavaliers"
"Anthony Parker",2855700,2011,"CLE","Cavaliers"
"Anthony Parker",2250000,2012,"CLE","Cavaliers"
"Anthony Peeler",7e+05,1993,"LAL","Lakers"
"Anthony Peeler",910000,1994,"LAL","Lakers"
"Anthony Peeler",1120000,1995,"LAL","Lakers"
"Anthony Peeler",1330000,1996,"LAL","Lakers"
"Anthony Peeler",1540000,1997,"MEM","Grizzlies"
"Anthony Peeler",2012500,1998,"MEM","Grizzlies"
"Anthony Peeler",2254000,1999,"MIN","Timberwolves"
"Anthony Peeler",2495500,2000,"MIN","Timberwolves"
"Anthony Peeler",2740000,2001,"MIN","Timberwolves"
"Anthony Peeler",2978500,2002,"MIN","Timberwolves"
"Anthony Peeler",3350812,2003,"MIN","Timberwolves"
"Anthony Peeler",1070000,2004,"SAC","Kings"
"Anthony Peeler",1600000,2005,"WAS","Wizards"
"Anthony Pullard",140000,1993,"MIL","Bucks"
"Anthony Randolph",1837560,2010,"GSW","Warriors"
"Anthony Randolph",1965720,2011,"MIN","Timberwolves"
"Anthony Randolph",2911231,2012,"MIN","Timberwolves"
"Anthony Randolph",1674641,2013,"DEN","Nuggets"
"Anthony Randolph",1750000,2014,"DEN","Nuggets"
"Anthony Randolph",1825359,2015,"ORL","Magic"
"Anthony Roberson",398762,2006,"MEM","Grizzlies"
"Anthony Roberson",267111,2007,"GSW","Warriors"
"Anthony Roberson",797581,2009,"CHI","Bulls"
"Anthony Tolliver",187248,2009,"SAS","Spurs"
"Anthony Tolliver",26007,2009,"NOP","Pelicans"
"Anthony Tolliver",359546,2010,"GSW","Warriors"
"Anthony Tolliver",51983,2010,"POR","Trailblazers"
"Anthony Tolliver",2200000,2011,"MIN","Timberwolves"
"Anthony Tolliver",2050000,2012,"MIN","Timberwolves"
"Anthony Tolliver",915852,2013,"ATL","Hawks"
"Anthony Tolliver",3e+06,2015,"DET","Pistons"
"Anthony Tolliver",3e+06,2016,"DET","Pistons"
"Anthony Tolliver",8e+06,2017,"SAC","Kings"
"Anthony Tolliver",3290000,2018,"DET","Pistons"
"Anthony Tolliver",2e+06,2018,"SAC","Kings"
"Anthony Tucker",150000,1995,"WAS","Wizards"
"Anthony Tucker",225000,1996,"NYK","Knicks"
"Antoine Carr",610000,1991,"SAC","Kings"
"Antoine Carr",1263000,1992,"SAS","Spurs"
"Antoine Carr",1233000,1993,"SAS","Spurs"
"Antoine Carr",1353000,1994,"SAS","Spurs"
"Antoine Carr",666600,1995,"UTA","Jazz"
"Antoine Carr",2525000,1996,"UTA","Jazz"
"Antoine Carr",2300000,1997,"UTA","Jazz"
"Antoine Carr",1600000,1998,"UTA","Jazz"
"Antoine Carr",1e+06,2000,"MEM","Grizzlies"
"Antoine Walker",1620000,1997,"BOS","Celtics"
"Antoine Walker",1864080,1998,"BOS","Celtics"
"Antoine Walker",2107000,1999,"BOS","Celtics"
"Antoine Walker",9e+06,2000,"BOS","Celtics"
"Antoine Walker",10130000,2001,"BOS","Celtics"
"Antoine Walker",11250000,2002,"BOS","Celtics"
"Antoine Walker",12375000,2003,"BOS","Celtics"
"Antoine Walker",14625000,2005,"ATL","Hawks"
"Antoine Walker",6880000,2006,"MIA","Heat"
"Antoine Walker",8329640,2008,"MIN","Timberwolves"
"Antoine Walker",8854475,2009,"MEM","Grizzlies"
"Antoine Wright",1461360,2006,"BKN","Nets"
"Antoine Wright",1570920,2007,"BKN","Nets"
"Antoine Wright",1680600,2008,"DAL","Mavericks"
"Antoine Wright",1800000,2009,"DAL","Mavericks"
"Antoine Wright",2110550,2010,"TOR","Raptors"
"Antoine Wright",992680,2011,"SAC","Kings"
"Antonio Burks",385277,2005,"MEM","Grizzlies"
"Antonio Burks",641748,2006,"MEM","Grizzlies"
"Antonio Daniels",2149920,1998,"MEM","Grizzlies"
"Antonio Daniels",2794920,2000,"SAS","Spurs"
"Antonio Daniels",3e+06,2002,"SAS","Spurs"
"Antonio Daniels",3375000,2003,"POR","Trailblazers"
"Antonio Daniels",2200000,2004,"OKC","Thunder"
"Antonio Daniels",2200000,2005,"OKC","Thunder"
"Antonio Daniels",5e+06,2006,"WAS","Wizards"
"Antonio Daniels",5400000,2007,"WAS","Wizards"
"Antonio Daniels",5800000,2008,"WAS","Wizards"
"Antonio Daniels",6200000,2009,"NOP","Pelicans"
"Antonio Daniels",5863580,2010,"MIN","Timberwolves"
"Antonio Davis",565000,1994,"IND","Pacers"
"Antonio Davis",8e+05,1996,"IND","Pacers"
"Antonio Davis",5200000,1997,"IND","Pacers"
"Antonio Davis",4200000,2000,"TOR","Raptors"
"Antonio Davis",5500000,2001,"TOR","Raptors"
"Antonio Davis",1.1e+07,2002,"TOR","Raptors"
"Antonio Davis",1.2e+07,2003,"TOR","Raptors"
"Antonio Davis",12925000,2004,"CHI","Bulls"
"Antonio Davis",13925000,2006,"NYK","Knicks"
"Antonio Harvey",150000,1994,"LAL","Lakers"
"Antonio Harvey",325000,1995,"LAL","Lakers"
"Antonio Harvey",4e+05,1996,"MEM","Grizzlies"
"Antonio Harvey",247500,1997,"OKC","Thunder"
"Antonio Harvey",611000,2001,"POR","Trailblazers"
"Antonio Harvey",715850,2002,"OKC","Thunder"
"Antonio Harvey",60361,2003,"ATL","Hawks"
"Antonio Lang",325000,1995,"PHO","Suns"
"Antonio Lang",423000,1996,"CLE","Cavaliers"
"Antonio Lang",520000,1997,"CLE","Cavaliers"
"Antonio McDyess",2213000,1996,"DEN","Nuggets"
"Antonio McDyess",2545000,1997,"DEN","Nuggets"
"Antonio McDyess",2876640,1998,"PHO","Suns"
"Antonio McDyess",9e+06,1999,"DEN","Nuggets"
"Antonio McDyess",9900000,2000,"DEN","Nuggets"
"Antonio McDyess",10800000,2001,"DEN","Nuggets"
"Antonio McDyess",11700000,2002,"DEN","Nuggets"
"Antonio McDyess",12600000,2003,"NYK","Knicks"
"Antonio McDyess",13500000,2004,"NYK","Knicks"
"Antonio McDyess",4903000,2005,"DET","Pistons"
"Antonio McDyess",5393300,2006,"DET","Pistons"
"Antonio McDyess",5883600,2007,"DET","Pistons"
"Antonio McDyess",6373900,2008,"DET","Pistons"
"Antonio McDyess",3e+06,2009,"DEN","Nuggets"
"Antonio McDyess",950419,2009,"DET","Pistons"
"Antonio McDyess",4500000,2010,"SAS","Spurs"
"Antonio McDyess",3e+06,2010,"DEN","Nuggets"
"Antonio McDyess",4860000,2011,"SAS","Spurs"
"Antonio McDyess",2640000,2012,"SAS","Spurs"
"Antonis Fotsis",332817,2002,"MEM","Grizzlies"
"Archie Goodwin",1064400,2014,"PHO","Suns"
"Archie Goodwin",1112280,2015,"PHO","Suns"
"Archie Goodwin",1160160,2016,"PHO","Suns"
"Archie Goodwin",2094089,2017,"PHO","Suns"
"Archie Goodwin",194494,2017,"BKN","Nets"
"Archie Goodwin",95600,2017,"NOP","Pelicans"
"Arinze Onuaku",43226,2015,"MIN","Timberwolves"
"Arinze Onuaku",440078,2017,"ORL","Magic"
"Armen Gilliam",1200000,1991,"PHI","Sixers"
"Armen Gilliam",1350000,1992,"PHI","Sixers"
"Armen Gilliam",2300000,1993,"PHI","Sixers"
"Armen Gilliam",1200000,1994,"BKN","Nets"
"Armen Gilliam",1920000,1996,"BKN","Nets"
"Armen Gilliam",2317000,1997,"MIL","Bucks"
"Armen Gilliam",2780400,1998,"MIL","Bucks"
"Armen Gilliam",3244000,1999,"MIL","Bucks"
"Armon Johnson",473604,2011,"POR","Trailblazers"
"Armon Johnson",762195,2012,"POR","Trailblazers"
"Arnett Moultrie",1042320,2013,"PHI","Sixers"
"Arnett Moultrie",1089240,2014,"PHI","Sixers"
"Arnett Moultrie",1136160,2015,"NYK","Knicks"
"Aron Baynes",401170,2013,"SAS","Spurs"
"Aron Baynes",788872,2014,"SAS","Spurs"
"Aron Baynes",2077000,2015,"SAS","Spurs"
"Aron Baynes",6500000,2016,"DET","Pistons"
"Aron Baynes",6500000,2017,"DET","Pistons"
"Aron Baynes",4328000,2018,"BOS","Celtics"
"Arron Afflalo",944520,2008,"DET","Pistons"
"Arron Afflalo",1015440,2009,"DET","Pistons"
"Arron Afflalo",1086240,2010,"DEN","Nuggets"
"Arron Afflalo",1959577,2011,"DEN","Nuggets"
"Arron Afflalo",7562500,2012,"DEN","Nuggets"
"Arron Afflalo",7750000,2013,"ORL","Magic"
"Arron Afflalo",7312500,2014,"ORL","Magic"
"Arron Afflalo",7750000,2015,"POR","Trailblazers"
"Arron Afflalo",8e+06,2016,"NYK","Knicks"
"Arron Afflalo",12500000,2017,"SAC","Kings"
"Arron Afflalo",2328652,2018,"ORL","Magic"
"Arron Afflalo",1500000,2018,"SAC","Kings"
"Art Long",25000,2000,"SAC","Kings"
"Art Long",465850,2002,"OKC","Thunder"
"Art Long",193424,2003,"DEN","Nuggets"
"Art Long",35819,2003,"TOR","Raptors"
"Arvydas Macijauskas",2500000,2006,"NOP","Pelicans"
"Arvydas Macijauskas",5e+05,2007,"NOP","Pelicans"
"Arvydas Macijauskas",5e+05,2008,"NOP","Pelicans"
"Arvydas Sabonis",2200000,1996,"POR","Trailblazers"
"Arvydas Sabonis",2640000,1997,"POR","Trailblazers"
"Arvydas Sabonis",3080000,1998,"POR","Trailblazers"
"Arvydas Sabonis",11250000,2001,"POR","Trailblazers"
"Arvydas Sabonis",6850000,2003,"POR","Trailblazers"
"Arvydas Sabonis",3e+06,2005,"POR","Trailblazers"
"Ashraf Amaya",225000,1996,"MEM","Grizzlies"
"Ashraf Amaya",247500,1997,"WAS","Wizards"
"Austin Croshere",5300000,2001,"IND","Pacers"
"Austin Croshere",6310000,2002,"IND","Pacers"
"Austin Croshere",6960000,2003,"IND","Pacers"
"Austin Croshere",7610000,2004,"IND","Pacers"
"Austin Croshere",8260000,2005,"IND","Pacers"
"Austin Croshere",7900000,2006,"IND","Pacers"
"Austin Croshere",1219590,2008,"GSW","Warriors"
"Austin Croshere",527185,2009,"MIL","Bucks"
"Austin Croshere",74251,2009,"SAS","Spurs"
"Austin Daye",1677840,2010,"DET","Pistons"
"Austin Daye",1929600,2012,"DET","Pistons"
"Austin Daye",2958077,2013,"MEM","Grizzlies"
"Austin Daye",947907,2014,"TOR","Raptors"
"Austin Daye",1063384,2015,"SAS","Spurs"
"Austin Daye",125104,2015,"ATL","Hawks"
"Austin Rivers",2238360,2013,"NOP","Pelicans"
"Austin Rivers",2339040,2014,"NOP","Pelicans"
"Austin Rivers",2439840,2015,"LAC","Clippers"
"Austin Rivers",3100000,2016,"LAC","Clippers"
"Austin Rivers",1.1e+07,2017,"LAC","Clippers"
"Austin Rivers",11825000,2018,"LAC","Clippers"
"Avery Bradley",1418160,2011,"BOS","Celtics"
"Avery Bradley",1524480,2012,"BOS","Celtics"
"Avery Bradley",2511432,2014,"BOS","Celtics"
"Avery Bradley",7191011,2015,"BOS","Celtics"
"Avery Bradley",7730337,2016,"BOS","Celtics"
"Avery Bradley",8269663,2017,"BOS","Celtics"
"Avery Bradley",8808989,2018,"DET","Pistons"
"Avery Johnson",50000,1991,"SAS","Spurs"
"Avery Johnson",140000,1993,"SAS","Spurs"
"Avery Johnson",3e+05,1994,"GSW","Warriors"
"Avery Johnson",650000,1995,"SAS","Spurs"
"Avery Johnson",845000,1996,"SAS","Spurs"
"Avery Johnson",1040000,1997,"SAS","Spurs"
"Avery Johnson",3e+06,1998,"SAS","Spurs"
"Avery Johnson",3200000,2000,"SAS","Spurs"
"Avery Johnson",4538000,2002,"DEN","Nuggets"
"Avery Johnson",4991800,2003,"DAL","Mavericks"
"Avery Johnson",5445600,2004,"GSW","Warriors"
"Avery Johnson",1100000,2005,"DAL","Mavericks"
"Awvee Storey",84573,2005,"BKN","Nets"
"Awvee Storey",641748,2006,"WAS","Wizards"
"Awvee Storey",711517,2008,"MIL","Bucks"
"Axel Toupane",123552,2016,"DEN","Nuggets"
"Axel Toupane",25000,2016,"TOR","Raptors"
"Axel Toupane",51449,2017,"MIL","Bucks"
"Axel Toupane",20580,2017,"NOP","Pelicans"
"Axel Toupane",25000,2018,"NOP","Pelicans"
"B.J. Armstrong",425000,1991,"CHI","Bulls"
"B.J. Armstrong",435000,1992,"CHI","Bulls"
"B.J. Armstrong",540000,1993,"CHI","Bulls"
"B.J. Armstrong",620000,1994,"CHI","Bulls"
"B.J. Armstrong",2400000,1996,"GSW","Warriors"
"B.J. Armstrong",2400000,1997,"GSW","Warriors"
"B.J. Armstrong",2600000,1998,"GSW","Warriors"
"B.J. Armstrong",2800000,1999,"LAL","Lakers"
"B.J. Armstrong",850000,1999,"ORL","Magic"
"B.J. Tyler",715000,1995,"PHI","Sixers"
"B.J. Tyler",845000,1996,"TOR","Raptors"
"B.J. Tyler",1040000,1997,"TOR","Raptors"
"B.J. Tyler",1200000,1998,"TOR","Raptors"
"B.J. Tyler",1614000,2000,"TOR","Raptors"
"Bam Adebayo",2490360,2018,"MIA","Heat"
"Baron Davis",2916000,2001,"CHA","Hornets"
"Baron Davis",3119400,2002,"CHA","Hornets"
"Baron Davis",3942922,2003,"NOP","Pelicans"
"Baron Davis",10960000,2004,"NOP","Pelicans"
"Baron Davis",12330000,2005,"NOP","Pelicans"
"Baron Davis",13700000,2006,"GSW","Warriors"
"Baron Davis",15070000,2007,"GSW","Warriors"
"Baron Davis",16440000,2008,"GSW","Warriors"
"Baron Davis",11250000,2009,"LAC","Clippers"
"Baron Davis",12150000,2010,"LAC","Clippers"
"Baron Davis",1.3e+07,2011,"CLE","Cavaliers"
"Baron Davis",13900000,2012,"CLE","Cavaliers"
"Baron Davis",1352181,2012,"NYK","Knicks"
"Baron Davis",14850000,2013,"CLE","Cavaliers"
"Bart Kofoed",130000,1992,"OKC","Thunder"
"Bart Kofoed",140000,1993,"BOS","Celtics"
"Beau Beech",45000,2017,"BKN","Nets"
"Ben Bentil",250000,2017,"BOS","Celtics"
"Ben Bentil",50000,2017,"IND","Pacers"
"Ben Bentil",31969,2017,"DAL","Mavericks"
"Ben Davis",220000,1997,"PHO","Suns"
"Ben Davis",425000,1999,"NYK","Knicks"
"Ben Davis",176369,2004,"HOU","Rockets"
"Ben Gordon",3610200,2006,"CHI","Bulls"
"Ben Gordon",3862080,2007,"CHI","Bulls"
"Ben Gordon",4881669,2008,"CHI","Bulls"
"Ben Gordon",6404750,2009,"CHI","Bulls"
"Ben Gordon",1e+07,2010,"DET","Pistons"
"Ben Gordon",11600000,2012,"DET","Pistons"
"Ben Gordon",4500000,2015,"ORL","Magic"
"Ben Handlogten",366931,2004,"UTA","Jazz"
"Ben Handlogten",35091,2006,"BKN","Nets"
"Ben Hansbrough",473604,2013,"IND","Pacers"
"Ben McLemore",2895960,2014,"SAC","Kings"
"Ben McLemore",3026280,2015,"SAC","Kings"
"Ben McLemore",3156600,2016,"SAC","Kings"
"Ben McLemore",4008882,2017,"SAC","Kings"
"Ben McLemore",5200000,2018,"MEM","Grizzlies"
"Ben Simmons",5903160,2017,"PHI","Sixers"
"Ben Simmons",6168840,2018,"PHI","Sixers"
"Ben Uzoh",473604,2011,"BKN","Nets"
"Ben Uzoh",61433,2012,"CLE","Cavaliers"
"Ben Wallace",247500,1997,"WAS","Wizards"
"Ben Wallace",326700,1998,"WAS","Wizards"
"Ben Wallace",8e+05,1999,"WAS","Wizards"
"Ben Wallace",4e+06,2001,"DET","Pistons"
"Ben Wallace",4700000,2002,"DET","Pistons"
"Ben Wallace",5200000,2003,"DET","Pistons"
"Ben Wallace",5500000,2004,"DET","Pistons"
"Ben Wallace",7e+06,2005,"DET","Pistons"
"Ben Wallace",7500000,2006,"DET","Pistons"
"Ben Wallace",1.6e+07,2007,"CHI","Bulls"
"Ben Wallace",15500000,2008,"CLE","Cavaliers"
"Ben Wallace",14500000,2009,"CLE","Cavaliers"
"Ben Wallace",1306445,2010,"DET","Pistons"
"Ben Wallace",2246400,2012,"DET","Pistons"
"Beno Udrih",967920,2007,"SAS","Spurs"
"Beno Udrih",1747096,2008,"MIN","Timberwolves"
"Beno Udrih",5585000,2009,"SAC","Kings"
"Beno Udrih",6031800,2010,"SAC","Kings"
"Beno Udrih",6478600,2011,"SAC","Kings"
"Beno Udrih",6925400,2012,"MIL","Bucks"
"Beno Udrih",7372000,2013,"ORL","Magic"
"Beno Udrih",1272279,2014,"NYK","Knicks"
"Beno Udrih",2077000,2015,"MEM","Grizzlies"
"Beno Udrih",2170465,2016,"MIA","Heat"
"Beno Udrih",1551659,2017,"DET","Pistons"
"Beno Udrih",25000,2018,"DET","Pistons"
"Benoit Benjamin",1750000,1991,"OKC","Thunder"
"Benoit Benjamin",2875000,1992,"OKC","Thunder"
"Benoit Benjamin",3175000,1993,"OKC","Thunder"
"Benoit Benjamin",3575000,1994,"BKN","Nets"
"Benoit Benjamin",3975000,1996,"MIL","Bucks"
"Benoit Benjamin",123529,2000,"CLE","Cavaliers"
"Bernard James",473604,2013,"DAL","Mavericks"
"Bernard James",788872,2014,"DAL","Mavericks"
"Bernard James",915243,2015,"DAL","Mavericks"
"Bernard James",236866,2015,"DAL","Mavericks"
"Bernard King",1600000,1991,"WAS","Wizards"
"Bernard King",2525000,1992,"WAS","Wizards"
"Bernard King",2500000,1993,"WAS","Wizards"
"Bernard Robinson",1e+06,2007,"BKN","Nets"
"Bernard Robinson",1080000,2008,"NOP","Pelicans"
"Bill Cartwright",1100000,1991,"CHI","Bulls"
