"year_end","player","pos","age","team_id","G","GS","MP","USG.","PTS","Bench","AdjPER","AdjWS","AdjBPM","AdjVORP","AdjPTS","id","salary","per_cap","sal_2020","sal_per_min","sal_per_WS","sal_per_BPM","sal_per_PTS","sal_per_PER","sal_per_VORP","sal_per_USG"
1999,"Glenn Robinson","SF",26,"MIL",47,47,1579,28.2,865,"Starter",91.1363636363636,87.0454545454545,77.0454545454545,82.9545454545455,95.9090909090909,"Glenn Robinson-1999-MIL",6380000,0.212666666666667,23210440,14699.4553514883,266647.352480418,301256.448377581,242004.587677725,254678.144638404,279797.084931507,823065.24822695
1999,"James Robinson","PG",28,"MIN",31,0,506,21.8,183,"Bench",31.5909090909091,13.4090909090909,39.5454545454545,39.3181818181818,43.4090909090909,"James Robinson-1999-MIN",537500,0.0179166666666667,1955425,3864.47628458498,145828.305084746,49447.5287356322,45046.4397905759,61898.345323741,49733.3526011561,89698.3944954128
1999,"Dennis Rodman","PF",37,"LAL",23,11,657,6.5,49,"Bench",17.5,46.8181818181818,55.9090909090909,57.5,22.9545454545455,"Dennis Rodman-1999-LAL",1e+06,0.0333333333333333,3638000,5537.29071537291,77704.8543689321,65069.918699187,158487.128712871,207885.714285714,63269.5652173913,559692.307692308
1999,"Rodney Rogers","SF",27,"LAC",47,7,968,19.1,348,"Bench",66.8181818181818,52.7272727272727,75.4545454545455,73.6363636363636,62.2727272727273,"Rodney Rogers-1999-LAC",3e+06,0.1,10914000,11274.7933884298,206989.655172414,144643.373493976,175261.313868613,163338.775510204,148214.814814815,571413.612565445
1999,"Sean Rooks","C",29,"LAL",36,0,315,17.3,98,"Bench",22.0454545454545,35.6818181818182,24.0909090909091,22.5,31.3636363636364,"Sean Rooks-1999-LAL",1680000,0.056,6111840,19402.6666666667,171287.23566879,253699.018867924,194870.260869565,277238.103092784,271637.333333333,353285.549132948
1999,"Bryon Russell","SF",28,"UTA",50,50,1770,16.7,622,"Starter",62.0454545454545,95.4545454545455,92.9545454545455,95.4545454545455,86.3636363636364,"Bryon Russell-1999-UTA",3428000,0.114266666666667,12471064,7045.7988700565,130649.241904762,134163.035696821,144401.79368421,200998.833699634,130649.241904762,746770.299401198
1999,"Danny Schayes","C",39,"ORL",19,1,143,12.9,28,"Bench",7.27272727272727,22.7272727272727,12.0454545454545,22.5,17.2727272727273,"Danny Schayes-1999-ORL",1e+06,0.0333333333333333,3638000,25440.5594405594,160072,302022.641509435,210621.052631579,500225,161688.888888889,282015.503875969
1999,"Dwayne Schintzius","C",30,"BOS",16,0,67,18.5,11,"Bench",6.36363636363636,5.90909090909091,10.9090909090909,39.3181818181818,11.5909090909091,"Dwayne Schintzius-1999-BOS",662500,0.0220833333333333,2410175,35972.7611940299,407875.769230769,220932.708333334,207936.666666666,378741.785714286,61299.2485549133,130279.72972973
1999,"Detlef Schrempf","SF",36,"OKC",50,39,1765,19.5,752,"Starter",86.1363636363636,95.9090909090909,85.6818181818182,90.4545454545455,92.0454545454545,"Detlef Schrempf-1999-OKC",3333000,0.1111,12125454,6869.94560906516,126426.534597156,141517.235013263,131733.327407407,140770.442216359,134050.245226131,621818.153846154
1999,"Dennis Scott","SF",30,"MIN",36,9,738,15,234,"Bench",28.4090909090909,52.7272727272727,46.1363636363636,39.3181818181818,50.2272727272727,"Dennis Scott-1999-MIN",725000,0.0241666666666667,2637550,3573.91598915989,50022.5,57168.5714285715,52512.3076923077,92841.76,67082.1965317919,175836.666666667
1999,"Malik Sealy","SF",28,"MIN",31,7,731,17.5,251,"Bench",34.7727272727273,50.9090909090909,43.1818181818182,39.3181818181818,53.1818181818182,"Malik Sealy-1999-MIN",1e+06,0.0333333333333333,3638000,4976.74418604651,71460.7142857143,84248.4210526315,68406.8376068376,104622.222222222,92527.1676300579,207885.714285714
1999,"Rony Seikaly","C",33,"BKN",9,0,88,19,15,"Bench",5.68181818181818,3.63636363636364,8.40909090909091,22.5,14.0909090909091,"Rony Seikaly-1999-BKN",4252000,0.141733333333333,15468776,175781.545454545,4253913.4,1839530.11891892,1097784.10322581,2722504.576,687501.155555556,814146.105263158
1999,"Casey Shaw","C",23,"PHI",9,0,14,32.4,2,"Bench",1.13636363636364,13.4090909090909,0.909090909090909,39.3181818181818,4.54545454545455,"Casey Shaw-1999-PHI",287500,0.00958333333333333,1045925,74708.9285714286,78001.186440678,1150517.5,230103.5,920413.999999997,26601.5606936416,32281.6358024691
1999,"Jeffrey Sheppard","SG",24,"ATL",18,5,185,13.2,40,"Bench",19.0909090909091,35.6818181818182,39.5454545454545,52.7272727272727,20,"Jeffrey Sheppard-1999-ATL",287500,0.00958333333333333,1045925,5653.64864864865,29312.5477707006,26448.6781609196,52296.25,54786.5476190476,19836.5086206897,79236.7424242424
1999,"Miles Simon","SG",23,"ORL",5,0,19,19.1,2,"Bench",2.72727272727273,13.4090909090909,2.95454545454545,39.3181818181818,4.54545454545455,"Miles Simon-1999-ORL",287500,0.00958333333333333,1045925,55048.6842105263,78001.186440678,354005.384615385,230103.5,383505.833333333,26601.5606936416,54760.4712041885
1999,"Brian Skinner","PF",22,"LAC",21,0,258,18.4,86,"Bench",54.5454545454545,26.5909090909091,17.7272727272727,13.1818181818182,29.3181818181818,"Brian Skinner-1999-LAC",653500,0.0217833333333333,2377433,9214.85658914729,89407.7367521367,134111.605128205,81090.7379844962,43586.2716666667,180356.986206896,129208.315217391
1999,"Charles Smith","SG",23,"LAC",23,10,317,17.8,84,"Bench",15,1.13636363636364,28.1818181818182,22.5,29.0909090909091,"Charles Smith-1999-LAC",677080,0.0225693333333333,2463217.04,7770.40075709779,2167630.99519999,87404.4756129032,84673.08575,164214.469333333,109476.312888889,138382.979775281
1999,"Joe Smith","C",23,"MIN",43,42,1418,20.8,588,"Starter",77.5,84.7727272727273,75.4545454545455,80.4545454545455,84.5454545454545,"Joe Smith-1999-MIN",1750000,0.0583333333333333,6366500,4489.77433004231,75100.8042895442,84375.3012048192,75302.6881720431,82148.3870967742,79131.638418079,306081.730769231
1999,"Michael Smith","PF",26,"MEM",48,10,1098,10.9,230,"Bench",62.9545454545455,69.5454545454545,74.3181818181818,76.8181818181818,49.7727272727273,"Michael Smith-1999-MEM",2180000,0.0726666666666667,7930840,7222.98724954463,114038.222222222,106714.666666667,159341.077625571,125977.241877256,103241.704142012,727600
1999,"Steve Smith","SG",29,"ATL",36,36,1314,26.4,672,"Starter",84.0909090909091,89.0909090909091,92.9545454545455,90.4545454545455,88.6363636363636,"Steve Smith-1999-ATL",6300000,0.21,22919400,17442.4657534247,257258.571428571,246565.672371638,258577.846153846,272555.027027027,253380.301507538,868159.090909091
1999,"Eric Snow","PG",25,"PHI",48,48,1716,13.9,413,"Starter",52.0454545454545,85.4545454545455,69.5454545454545,80.4545454545455,69.5454545454545,"Eric Snow-1999-PHI",846300,0.02821,3078839.4,1794.19545454545,36028.9717021276,44270.8933333334,44270.8933333334,59156.7395633188,38268.060338983,221499.237410072
1999,"Felton Spencer","C",31,"GSW",26,0,159,14.9,42,"Bench",26.5909090909091,35.6818181818182,15.2272727272727,22.5,20.4545454545455,"Felton Spencer-1999-GSW",1650000,0.055,6002700,37752.8301886792,168228.535031847,394207.164179105,293465.333333333,225742.564102564,266786.666666667,402865.771812081
1999,"Latrell Sprewell","SF",28,"NYK",37,4,1233,26.5,606,"Bench",79.3181818181818,79.0909090909091,76.5909090909091,80.4545454545455,85.2272727272727,"Latrell Sprewell-1999-NYK",8300000,0.276666666666667,30195400,24489.3755068938,381780.91954023,394242.611275964,354292.693333333,380686.991404012,375310.056497175,1139449.05660377
1999,"Ryan Stack","PF",23,"CLE",18,0,199,13.4,47,"Bench",26.1363636363636,38.1818181818182,49.5454545454545,52.7272727272727,22.2727272727273,"Ryan Stack-1999-CLE",287500,0.00958333333333333,1045925,5255.90452261307,27393.2738095238,21110.4128440367,46959.8979591836,40018.0000000001,19836.5086206897,78054.1044776119
1999,"Jerry Stackhouse","SG",24,"DET",42,9,1188,28.7,607,"Bench",70,63.1818181818182,49.5454545454545,52.7272727272727,85.4545454545455,"Jerry Stackhouse-1999-DET",3887000,0.129566666666667,14140906,11903.1195286195,223812.900719424,285412.781651376,165478.687234042,202012.942857143,268189.596551724,492714.494773519
1999,"John Starks","SG",33,"GSW",50,50,1686,22.5,690,"Starter",60.4545454545455,79.0909090909091,78.4090909090909,86.1363636363636,90,"John Starks-1999-GSW",4e+06,0.133333333333333,14552000,8631.07947805457,183990.804597701,185590.724637681,161688.888888889,240709.77443609,168941.424802111,646755.555555556
1999,"Vladimir Stepania","C",22,"OKC",23,6,313,25.3,127,"Bench",36.1363636363636,13.4090909090909,20.4545454545455,13.1818181818182,36.8181818181818,"Vladimir Stepania-1999-OKC",543000,0.0181,1975434,6311.29073482428,147320.501694915,96576.7733333331,53653.762962963,54666.0981132076,149860.510344827,78080.395256917
1999,"Bryant Stith","SG",28,"DEN",46,32,1194,13.9,320,"Starter",27.5,40.9090909090909,43.1818181818182,22.5,60,"Bryant Stith-1999-DEN",4666000,0.155533333333333,16974908,14216.8408710218,414942.195555556,393103.132631579,282915.133333333,617269.381818182,754440.355555556,1221216.4028777
1999,"John Stockton","PG",36,"UTA",50,50,1410,20.1,553,"Starter",94.0909090909091,97.2727272727273,94.7727272727273,94.3181818181818,82.2727272727273,"John Stockton-1999-UTA",4e+06,0.133333333333333,14552000,10320.5673758865,149600,153546.282973621,176875.138121547,154658.937198068,154286.265060241,723980.099502487
1999,"Erick Strickland","SG",25,"DAL",33,2,567,23.1,249,"Bench",84.7727272727273,54.0909090909091,80.6818181818182,70.9090909090909,52.9545454545455,"Erick Strickland-1999-DAL",1920000,0.064,6984960,12319.1534391534,129133.714285714,86574.152112676,131904.824034335,82396.3109919571,98505.8461538462,302379.220779221
1999,"Mark Strickland","PF",28,"MIA",32,1,357,17.4,119,"Bench",66.8181818181818,49.0909090909091,44.5454545454545,52.7272727272727,35,"Mark Strickland-1999-MIA",2100000,0.07,7639800,21400,155625.555555556,171505.714285714,218280,114337.142857143,144892.75862069,439068.965517241
1999,"Derek Strong","PF",30,"ORL",44,0,695,17,223,"Bench",43.6363636363636,59.0909090909091,31.5909090909091,13.1818181818182,49.3181818181818,"Derek Strong-1999-ORL",3e+06,0.1,10914000,15703.5971223022,184698.461538462,345479.136690647,221297.695852535,250112.5,827958.620689654,642000
1999,"Bruno Sundov","C",18,"DAL",3,0,11,33.4,4,"Bench",2.04545454545455,13.4090909090909,1.36363636363636,39.3181818181818,7.04545454545454,"Bruno Sundov-1999-DAL",287500,0.00958333333333333,1045925,95084.0909090909,78001.186440678,767011.666666669,148453.870967742,511341.11111111,26601.5606936416,31315.119760479
1999,"Bob Sura","PG",25,"CLE",50,6,841,18.7,214,"Bench",34.0909090909091,38.1818181818182,49.5454545454545,52.7272727272727,48.1818181818182,"Bob Sura-1999-CLE",3133000,0.104433333333333,11397854,13552.7395957194,298515.223809524,230048.429357798,236559.233962264,334337.050666667,216166.196551724,609510.909090909
1999,"Johnny Taylor","SF",24,"DEN",36,9,724,15.1,207,"Bench",24.3181818181818,31.3636363636364,44.5454545454545,39.3181818181818,46.3636363636364,"Johnny Taylor-1999-DEN",1037000,0.0345666666666667,3772606,5210.7817679558,120285.988405797,84691.1551020409,81369.9333333333,155135.2,95950.67283237,249841.456953642
1999,"Maurice Taylor","PF",22,"LAC",46,45,1505,26.7,773,"Starter",70,44.5454545454545,31.5909090909091,2.5,92.5,"Maurice Taylor-1999-LAC",1209000,0.0403,4398342,2922.48637873754,98738.2897959185,139228.092086331,47549.6432432432,62833.4571428571,1759336.8,164731.91011236
1999,"Kurt Thomas","PF",26,"NYK",50,44,1182,19.8,406,"Starter",54.0909090909091,72.7272727272727,65.2272727272727,70.9090909090909,67.7272727272727,"Kurt Thomas-1999-NYK",1750000,0.0583333333333333,6366500,5386.20981387479,87539.375,97604.8780487805,94002.0134228188,117700,89783.9743589744,321540.404040404
1999,"Tim Thomas","SF",21,"MIL",50,26,812,21.7,358,"Starter",75,68.4090909090909,70.6818181818182,70.9090909090909,63.8636363636364,"Tim Thomas-1999-MIL",1856000,0.0618666666666667,6752128,8315.42857142857,98702.2033222591,95528.4990353698,105727.271174377,90028.3733333333,95222.317948718,311157.97235023
1999,"Otis Thorpe","PF",36,"WAS",49,38,1539,17.2,554,"Starter",68.1818181818182,84.7727272727273,80.6818181818182,86.1363636363636,82.5,"Otis Thorpe-1999-WAS",4400000,0.146666666666667,16007200,10401.0396361274,188824.879356568,198399.098591549,194026.666666667,234772.266666667,185835.567282322,930651.162790698
1999,"Robert Traylor","C",21,"MIL",49,43,786,16.9,259,"Starter",81.8181818181818,72.7272727272727,95.2272727272727,84.5454545454545,53.6363636363636,"Robert Traylor-1999-MIL",1590000,0.053,5784420,7359.31297709924,79535.775,60743.3126491647,107845.118644068,70698.4666666667,68417.870967742,342273.372781065
1999,"Gary Trent","PF",24,"DAL",45,23,1362,26,719,"Starter",93.1818181818182,87.0454545454545,74.3181818181818,78.4090909090909,91.1363636363636,"Gary Trent-1999-DAL",1e+06,0.0333333333333333,3638000,2671.07195301028,41794.2558746736,48951.6819571866,39918.2044887781,39041.9512195122,46397.6811594203,139923.076923077
1999,"David Vaughn","PF",25,"BKN",10,0,103,16.9,34,"Bench",57.0454545454545,31.3636363636364,25,39.3181818181818,18.8636363636364,"David Vaughn-1999-BKN",450000,0.015,1637100,15894.1747572816,52197.3913043478,65484,86786.0240963854,28698.1673306773,41637.225433526,96869.8224852071
1999,"Jacque Vaughn","PG",23,"UTA",19,0,87,30,44,"Bench",55.2272727272727,26.5909090909091,36.8181818181818,52.7272727272727,21.1363636363636,"Jacque Vaughn-1999-UTA",691560,0.023052,2515895.28,28918.3365517241,94614.8652307692,68332.9582222223,119031.604645161,45555.3054814815,47715.2553103449,83863.176
1999,"Loy Vaught","PF",30,"DET",37,10,481,17.6,127,"Bench",29.3181818181818,40.9090909090909,17.0454545454545,5,36.8181818181818,"Loy Vaught-1999-DET",3830000,0.127666666666667,13933540,28967.8586278586,340597.644444445,817434.346666669,378441.827160494,475252.527131783,2786708,791678.409090909
1999,"Stojko Vrankovic","C",35,"LAC",2,0,12,15.1,2,"Bench",31.5909090909091,22.7272727272727,5.22727272727273,52.7272727272727,4.54545454545455,"Stojko Vrankovic-1999-LAC",4060000,0.135333333333333,14770280,1230856.66666667,649892.320000001,2825618.78260869,3249461.6,467548.431654676,280126,978164.238410596
1999,"Antoine Walker","PF",22,"BOS",42,41,1549,27.2,784,"Starter",81.8181818181818,75,77.7272727272727,84.5454545454545,93.1818181818182,"Antoine Walker-1999-BOS",2107000,0.0702333333333333,7665266,4948.52550032279,102203.546666667,98617.4573099415,82261.3912195122,93686.5844444445,90664.4365591398,281811.25
1999,"Samaki Walker","PF",22,"DAL",39,2,568,21.8,229,"Bench",49.0909090909091,41.8181818181818,14.7727272727273,1.36363636363636,49.5454545454545,"Samaki Walker-1999-DAL",1619880,0.053996,5893123.44,10375.2173239437,140922.517043478,398919.12516923,118943.775853211,120045.107111111,4321623.85600001,270326.763302752
1999,"Ben Wallace","C",24,"WAS",46,16,1231,11,277,"Bench",75.9090909090909,83.8636363636364,86.8181818181818,86.1363636363636,55.9090909090909,"Ben Wallace-1999-WAS",8e+05,0.0266666666666667,2910400,2364.2567018684,34703.9566395664,33522.9319371728,52055.9349593496,38340.5988023952,33788.2849604222,264581.818181818
1999,"Rex Walters","SG",28,"MIA",33,13,506,13.4,101,"Bench",14.0909090909091,40.9090909090909,35.4545454545455,22.5,31.8181818181818,"Rex Walters-1999-MIA",537500,0.0179166666666667,1955425,3864.47628458498,47799.2777777778,55153.0128205127,61456.2142857143,138772.096774193,86907.7777777778,145927.23880597
1999,"Charlie Ward","PG",28,"NYK",50,50,1556,15.4,378,"Starter",54.5454545454545,80.2272727272727,87.7272727272727,90.4545454545455,65.4545454545455,"Charlie Ward-1999-NYK",1221000,0.0407,4441998,2854.75449871465,55367.6804532578,50634.1740932643,67863.8583333333,81436.6300000001,49107.5155778894,288441.428571429
1999,"Eric Washington","SG",24,"DEN",38,6,761,13.8,205,"Bench",24.3181818181818,35.6818181818182,52.2727272727273,57.5,45.9090909090909,"Eric Washington-1999-DEN",520000,0.0173333333333333,1891760,2485.88699080158,53017.4777070063,36190.1913043478,41206.6534653465,77792.0000000001,32900.1739130435,137084.057971014
1999,"Chris Webber","PF",25,"SAC",42,42,1719,24.9,839,"Starter",90,83.8636363636364,92.0454545454545,94.3181818181818,95,"Chris Webber-1999-SAC",1e+07,0.333333333333333,36380000,21163.4671320535,433799.45799458,395239.50617284,382947.368421053,404222.222222222,385715.662650602,1461044.17670683
1999,"Bill Wennington","C",35,"CHI",38,3,451,21.4,143,"Bench",14.7727272727273,3.63636363636364,11.8181818181818,1.36363636363636,38.4090909090909,"Bill Wennington-1999-CHI",1e+06,0.0333333333333333,3638000,8066.51884700665,1000450,307830.76923077,94717.1597633136,246264.615384615,2667866.66666667,170000
1999,"David Wesley","PG",28,"CHA",50,50,1848,19.8,706,"Starter",80.6818181818182,90.6818181818182,85.6818181818182,92.0454545454545,90.6818181818182,"David Wesley-1999-CHA",2160000,0.072,7858080,4252.20779220779,86655.5187969925,91712.3395225464,86655.5187969925,97395.9211267605,85371.7333333334,396872.727272727
1999,"Doug West","SG",31,"MEM",14,2,294,13.7,81,"Bench",38.1818181818182,38.1818181818182,49.5454545454545,52.7272727272727,28.1818181818182,"Doug West-1999-MEM",2915000,0.0971666666666667,10604770,36070.6462585034,277743.976190476,214041.229357798,376298.29032258,277743.976190476,201124.948275862,774070.802919708
1999,"Mark West","C",38,"ATL",49,0,499,9,60,"Bench",12.5,44.5454545454545,50.9090909090909,52.7272727272727,24.5454545454545,"Mark West-1999-ATL",1e+06,0.0333333333333333,3638000,7290.58116232465,81669.3877551021,71460.7142857143,148214.814814815,291040,68996.551724138,404222.222222222
1999,"DeJuan Wheat","PG",25,"MEM",46,0,590,20.6,208,"Bench",51.1363636363636,35.6818181818182,26.3636363636364,8.40909090909091,46.8181818181818,"DeJuan Wheat-1999-MEM",350000,0.0116666666666667,1273300,2158.13559322034,35684.8407643312,48297.5862068965,27196.6990291262,24900.0888888889,151419.459459459,61810.6796116505
1999,"Chris Whitney","PG",27,"WAS",39,1,441,21.5,187,"Bench",73.6363636363636,49.0909090909091,70.6818181818182,62.5,44.0909090909091,"Chris Whitney-1999-WAS",1440000,0.048,5238720,11879.1836734694,106714.666666667,74116.9389067524,118816.329896907,71143.1111111112,83819.52,243661.395348837
1999,"Dominique Wilkins","SF",39,"ORL",27,2,252,31.2,134,"Bench",71.8181818181818,35.6818181818182,25.9090909090909,22.5,37.9545454545455,"Dominique Wilkins-1999-ORL",1e+06,0.0333333333333333,3638000,14436.5079365079,101956.687898089,140414.035087719,95851.4970059879,50655.6962025317,161688.888888889,116602.564102564
1999,"Gerald Wilkins","SG",35,"ORL",3,0,28,20.9,2,"Bench",1.36363636363636,5.90909090909091,1.81818181818182,39.3181818181818,4.54545454545455,"Gerald Wilkins-1999-ORL",2e+06,0.0666666666666667,7276000,259857.142857143,1231323.07692308,4001800,1600720,5335733.33333335,185054.335260116,348133.971291866
1999,"Aaron Williams","PF",27,"OKC",40,2,458,18.4,158,"Bench",70,50.9090909090909,50.9090909090909,52.7272727272727,39.7727272727273,"Aaron Williams-1999-OKC",575000,0.0191666666666667,2091850,4567.35807860262,41089.9107142857,41089.9107142857,52595.0857142857,29883.5714285714,39673.0172413793,113687.5
1999,"Eric Williams","SF",26,"DEN",38,8,780,19.1,277,"Bench",31.5909090909091,31.3636363636364,26.8181818181818,5,55.9090909090909,"Eric Williams-1999-DEN",2780000,0.0926666666666667,10113640,12966.2051282051,322463.884057971,377118.779661017,180894.37398374,320144,2022728,529509.947643979
1999,"Herb Williams","C",40,"NYK",6,0,34,15.4,10,"Bench",45.2272727272727,26.5909090909091,16.5909090909091,52.7272727272727,10.6818181818182,"Herb Williams-1999-NYK",1e+06,0.0333333333333333,3638000,107000,136813.675213675,219276.712328767,340578.723404255,80438.1909547739,68996.551724138,236233.766233766
1999,"Jason Williams","PG",23,"SAC",50,50,1805,19.1,641,"Starter",51.1363636363636,65.4545454545455,61.1363636363636,73.6363636363636,87.5,"Jason Williams-1999-SAC",1460000,0.0486666666666667,5311480,2942.64819944598,81147.6111111111,86879.2267657993,60702.6285714286,103868.942222222,72131.2098765432,278087.958115183
1999,"Jayson Williams","C",30,"BKN",30,30,1020,13,242,"Starter",65,68.4090909090909,76.1363636363636,76.8181818181818,51.3636363636364,"Jayson Williams-1999-BKN",1.1e+07,0.366666666666667,40018000,39233.3333333333,584980.73089701,525609.552238806,779111.504424778,615661.538461538,520944.378698225,3078307.69230769
1999,"Jerome Williams","PF",25,"DET",50,10,1154,14.8,355,"Bench",85.6818181818182,90.6818181818182,85.9090909090909,84.5454545454545,63.1818181818182,"Jerome Williams-1999-DET",737880,0.024596,2684407.44,2326.17629116118,29602.4880601504,31247.0707301587,42487.0242302158,31329.9542068965,31751.0557419355,181378.881081081
1999,"Scott Williams","C",30,"MIL",7,0,46,24.8,14,"Bench",16.1363636363636,13.4090909090909,4.77272727272727,39.3181818181818,13.6363636363636,"Scott Williams-1999-MIL",3300000,0.11,12005400,260986.956521739,895317.966101696,2515417.14285714,880396.000000002,743996.619718311,305339.653179191,484088.709677419
1999,"Corliss Williamson","SF",25,"SAC",50,50,1374,22.1,659,"Starter",66.8181818181818,72.7272727272727,39.5454545454545,13.1818181818182,88.1818181818182,"Corliss Williamson-1999-SAC",5e+05,0.0166666666666667,1819000,1323.87190684134,25011.25,45997.7011494253,20627.8350515464,27223.1292517007,137993.103448276,82307.6923076923
1999,"David Wingate","SG",35,"NYK",20,0,92,11.5,14,"Bench",9.77272727272727,22.7272727272727,27.7272727272727,39.3181818181818,13.6363636363636,"David Wingate-1999-NYK",1e+06,0.0333333333333333,3638000,39543.4782608696,160072,131206.557377049,266786.666666667,372260.465116279,92527.1676300579,316347.826086957
1999,"Joe Wolf","PF",34,"CHA",3,0,12,7.4,0,"Bench",1.59090909090909,22.7272727272727,4.09090909090909,52.7272727272727,2.04545454545455,"Joe Wolf-1999-CHA",1e+06,0.0333333333333333,3638000,303166.666666667,160072,889288.888888889,1778577.77777777,2286742.85714286,68996.551724138,491621.621621622
1999,"Haywoode Workman","PG",33,"MIL",29,29,815,14.9,200,"Starter",62.0454545454545,59.0909090909091,66.1363636363636,68.4090909090909,45,"Haywoode Workman-1999-MIL",6e+05,0.02,2182800,2678.28220858896,36939.6923076923,33004.5360824742,48506.6666666667,35180.6593406594,31908.0398671096,146496.644295302
1999,"Lorenzen Wright","C",23,"LAC",48,15,1135,14.4,319,"Bench",66.8181818181818,68.4090909090909,55.2272727272727,62.5,59.7727272727273,"Lorenzen Wright-1999-LAC",1923000,0.0641,6995874,6163.76563876652,102265.267774086,126674.261728395,117041.238022814,104700.155102041,111933.984,485824.583333333
1999,"Korleone Young","SF",20,"DET",3,0,15,37.6,13,"Bench",98.8636363636364,26.5909090909091,98.8636363636364,52.7272727272727,12.9545454545455,"Korleone Young-1999-DET",287500,0.00958333333333333,1045925,69728.3333333333,39333.9316239316,10579.4712643678,80738.0701754383,10579.4712643678,19836.5086206897,27817.1542553191
2000,"Tariq Abdul-Wahad","SG",25,"DEN",61,56,1578,22.5,697,"Starter",58.0865603644647,55.3530751708428,52.8473804100228,57.4031890660592,71.0706150341686,"Tariq Abdul-Wahad-2000-DEN",1594920,0.0469094117647059,5119693.2,3244.41901140684,92491.5767407408,96876.9532241379,72036.7088076923,88139.0319529412,89188.3061428572,227541.92
2000,"Shareef Abdur-Rahim","SF",23,"MEM",82,82,3223,25,1663,"Starter",95.6719817767654,94.9886104783599,89.2938496583143,94.7608200455581,96.5831435079727,"Shareef Abdur-Rahim-2000-MEM",9e+06,0.264705882352941,28890000,8963.69841762333,304141.726618705,323538.520408163,299120.518867924,301969.285714286,304872.836538462,1155600
2000,"Cory Alexander","PG",26,"DEN",29,2,329,18,82,"Bench",17.7676537585421,10.250569476082,30.9794988610478,38.496583143508,20.2733485193622,"Cory Alexander-2000-DEN",1980000,0.0582352941176471,6355800,19318.5410334346,620043.6,205161.485294118,313505.191011236,357717.461538462,165100.366863905,353100
2000,"Ray Allen","SG",24,"MIL",82,82,3070,25.6,1809,"Starter",96.3553530751709,97.0387243735763,93.3940774487472,96.127562642369,97.7220956719818,"Ray Allen-2000-MIL",9e+06,0.264705882352941,28890000,9410.42345276873,297716.197183099,309334.390243902,295634.265734266,299827.659574468,300538.151658768,1128515.625
2000,"Rafer Alston","PG",23,"MIL",27,0,361,15.5,60,"Bench",4.78359908883827,0.911161731207289,4.78359908883827,4.78359908883827,16.8564920273349,"Rafer Alston-2000-MIL",301875,0.00887867647058824,969018.75,2684.26246537396,1063498.078125,202571.0625,57486.3826013512,202571.0625,202571.0625,62517.3387096774
2000,"Derek Anderson","SG",25,"LAC",64,58,2201,23.4,1080,"Starter",84.2824601366743,65.6036446469248,67.8815489749431,72.8929384965831,86.3325740318907,"Derek Anderson-2000-LAC",1439400,0.0423352941176471,4620474,2099.26124488869,70430.141875,68066.714295302,53519.4745646438,54821.2996216216,63387.1276875,197456.153846154
2000,"Kenny Anderson","PG",29,"BOS",82,82,2593,20.5,1149,"Starter",87.9271070615034,91.3439635535308,80.6378132118451,87.6993166287016,87.6993166287016,"Kenny Anderson-2000-BOS",6680000,0.196470588235294,21442800,8269.49479367528,234747.860349127,265914.949152542,244503.615584416,243870.186528497,244503.615584416,1045990.24390244
2000,"Nick Anderson","SG",32,"SAC",72,72,2094,18.1,781,"Starter",39.6355353075171,60.5922551252847,71.9817767653759,76.0820045558087,74.0318906605923,"Nick Anderson-2000-SAC",5051906,0.148585470588235,16216618.26,7744.32581661891,267635.166020301,225287.829624683,219049.089727385,409143.414720689,213146.569345509,895945.760220994
2000,"Shandon Anderson","SF",26,"HOU",82,82,2700,17.6,1009,"Starter",59.4533029612756,78.3599088838269,78.1321184510251,87.0159453302961,84.5102505694761,"Shandon Anderson-2000-HOU",2e+06,0.0588235294117647,6420000,2377.77777777778,81929.6511627907,82168.5131195335,75967.1159029649,107983.908045977,73779.5811518325,364772.727272727
2000,"Isaac Austin","C",30,"WAS",59,23,1173,19.6,397,"Bench",26.6514806378132,15.7175398633257,23.9179954441913,7.06150341685649,49.2027334851936,"Isaac Austin-2000-WAS",4819451,0.141748558823529,15470437.71,13188.7789514066,984278.573143481,646811.633780001,314422.321976389,580471.979033334,2190813.5982871,789308.046428571
2000,"Anthony Avent","PF",30,"LAC",49,3,377,15.8,81,"Bench",6.60592255125285,1.59453302961276,7.28929384965831,9.11161731207289,19.5899772209567,"Anthony Avent-2000-LAC",510000,0.015,1637100,4342.44031830239,1026695.57142857,224589.65625,83568.2441860466,247823.068965517,179671.725,103613.924050633
2000,"William Avery","PG",20,"MIN",59,1,484,22.3,154,"Bench",9.56719817767654,1.59453302961276,8.2004555808656,4.78359908883827,29.3849658314351,"William Avery-2000-MIN",1196520,0.0351917647058824,3840829.2,7935.59752066116,2408748.59828571,468367.783,130707.28827907,401458.099714286,802916.199428571,172234.493273543
2000,"Vin Baker","C",28,"OKC",79,75,2849,23.6,1311,"Starter",61.9589977220957,67.4259681093394,37.8132118451025,7.06150341685649,91.3439635535308,"Vin Baker-2000-OKC",9e+06,0.264705882352941,28890000,10140.4001404001,428469.932432433,764018.674698795,316277.057356608,466276.102941176,4091196.77419355,1224152.54237288
