"id","MaxElo","tot_sal","tot_spMP","tot_spWS","tot_spBPM","tot_spPTS","tot_spPER","tot_spVORP","tot_spUSG","avg_sal","avg_spMP","avg_spWS","avg_spBPM","avg_spPTS","avg_spPER","avg_spVORP","avg_spUSG","max_sal","max_spMP","max_spWS","max_spBPM","max_spPTS","max_spPER","max_spVORP","max_spUSG","min_sal","min_spMP","min_spWS","min_spBPM","min_spPTS","min_spPER","min_spVORP","min_spUSG","std_sal","std_spMP","std_spWS","std_spBPM","std_spPTS","std_spPER","std_spVORP","std_spUSG","sal_C","sal_PF","sal_PG","sal_SF","sal_SG","sal_Bench","sal_Start"
"POR-1991",1710.6281,0.94473928059978,0.0648238173794755,1.35976193439369,1.64187817967296,1.62872842430198,1.98158695926556,3.42452438705113,5.30229363066278,0.078728273383315,0.00540198478162296,0.113313494532807,0.136823181639413,0.135727368691831,0.165132246605463,0.285377032254261,0.441857802555232,0.168477803049448,0.0124212857476135,0.208491281273692,0.40691078731399,0.377478951358684,0.664083340353243,2.22987111448066,0.953067863965854,0.021059725381181,0.00108555285470005,0.0289011124911952,0.0291075490089895,0.0281038404224726,0.034100894236473,0.028496901127682,0.0931846255804469,0.0486629093033633,0.00340089138337884,0.0585807810367576,0.102345266395214,0.0900260433356005,0.173416183995256,0.614844913944222,0.312565628682436,"0.236711313284474","0.219021143964282","0.206385308735574","0.0463313958385983","0.236290118776851",0.355909358941959,0.588829921657821
"SAC-1991",1365.5752,0.809114649144975,0.106207382383629,11.2745707581377,2.39206452743755,2.2637970788121,3.90483419679655,2.46304903679996,4.19652961480134,0.0622395883957673,0.00816979864489452,0.867274673702897,0.184004963649043,0.1741382368317,0.300371861292042,0.189465310523074,0.322809970369334,0.196276640552607,0.0544648070202957,9.16887793783168,1.04787176432362,1.07869152209785,2.36616204847269,0.883747271116307,1.17725172938279,0.00252716704574172,0.00018064096109662,0.0036906175347247,0.00444551657591839,0.00558864940972597,0.00432749401195595,0.00416176019873211,0.0116998474339894,0.062870518193969,0.0147009337082608,2.50103280982276,0.276485811623256,0.284399292161102,0.627953181585263,0.235574135148043,0.317948053487338,"0.303260045489007","0.247662370482689","0.120461629180355","0.0808693454637351","0.0568612585291888",0.289360626737427,0.519754022407548
"SAS-1991",1669.0737,0.931429534158874,0.0718015182553441,1.64484527637872,1.81235628483172,1.70557228043005,3.56957400804586,1.88454856398229,4.80162950897901,0.0716484257045288,0.00552319371194955,0.12652655972144,0.139412021910132,0.131197867725388,0.274582616003528,0.144965274152484,0.369356116075309,0.1908011119535,0.011221878533489,0.30562926459439,0.332396794957558,0.2778447859949,1.63002274450341,0.328753984855267,0.851854060362376,0.00421194507623621,0.000439201780629427,0.00895616892584293,0.0135835228708618,0.0103165996487558,0.00772522627726736,0.0276275041441257,0.0259996609644211,0.0591900193761596,0.00331711381162297,0.0801623687476701,0.0851200639060637,0.0763609733155361,0.425015735569257,0.0947284956362323,0.265881318581235,"0.234605340746356","0.29458343863196","0.0379075056861258","0.164265857973212","0.20006739112122",0.337545278409569,0.593884255749305
"UTA-1991",1623.8385,0.896723106730688,0.0651371395564546,1.7019927061337,1.72630177804454,1.53934752543026,2.5979188822673,2.6150996958686,5.5399624581786,0.0747269255608907,0.00542809496303788,0.141832725511142,0.143858481503712,0.128278960452521,0.216493240188941,0.217924974655717,0.46166353818155,0.190379917445877,0.0222985327565446,0.446941720267065,0.35987515138387,0.362227276556314,0.815011372251705,1.3855193328279,2.21681319801905,0.00421194507623621,0.00143263437967218,0.0173406674947172,0.0156732956202251,0.0220273343851812,0.0455136220867836,0.0133608421680608,0.0263246567264763,0.0666701470485945,0.00564915692901248,0.118727535929652,0.0989792205321813,0.0942115719096599,0.214692129552929,0.373773226870762,0.602883549145489,"0.242186841883582","0.274618818970601","0.186589166877264","0.0404346727318676","0.148681661191138",0.261982983741892,0.634740122988796
"WAS-1991",1466.1833,0.809535843652599,0.0648114944729369,1.60756104498119,1.82930529836054,1.57835305608803,1.73447064952907,6.04702343392808,4.66826370369196,0.0622719879732768,0.0049854995748413,0.12365854192163,0.14071579218158,0.121411773545233,0.133420819194543,0.465155648763699,0.359097207976305,0.193749473506865,0.00999670508600364,0.272658349989661,0.465720784143832,0.294043318616301,0.306827810730054,2.37094217382315,1.072853934513,0.0101086681829669,0.000496984669762384,0.0169353012415939,0.0206987015175036,0.0174645294053937,0.0277450679915474,0.0191767381706284,0.0697149529859786,0.0507863609994357,0.00331174528954754,0.0744682630568728,0.118075794571886,0.0781958473919859,0.092735407954929,0.755209188957951,0.328372023540623,"0.250610732036054","0.172689748125684","0.0614943981130486","0.219021143964283","0.105719821413529",0.516384466346558,0.29315137730604
"ATL-1992",1527.3722,1.0344,0.39057537465445,2.56655625528545,2.814677665567,3.17676792651412,3.43315851999672,1.85578036476587,5.81731080257024,0.0795692307692308,0.0300442595888038,0.197427404252727,0.216513666582077,0.244366763578009,0.264089116922825,0.14275233575122,0.447485446351557,0.248,0.25,0.571851851851851,1.1437037037037,1.28666666666667,1.54400000000001,0.422026666666666,1.64948453608247,0.01,0.000582072176949942,0.0146212121212121,0.010427012987013,0.0147328244274809,0.0104,0.0132646048109966,0.0416,0.0665496349177988,0.0693364885509355,0.172477829166605,0.297292717208242,0.33717163201717,0.413897020782944,0.120358036286241,0.442599985750041,"0.34904","0.058","0.242","0.288","0.09736",0.45176,0.58264
"BKN-1992",1510.2008,0.9324,0.0608390533220567,1.6054494561897,2.00629584995793,1.47252838547257,1.51681388841053,3.17780787565313,4.54087022502847,0.0777,0.00506992111017139,0.133787454682475,0.167191320829828,0.122710698789381,0.126401157367544,0.264817322971094,0.378405852085706,0.184,0.0134659300184162,0.466517685950413,0.508546306306307,0.297098105263158,0.311870939226519,1.34401523809524,0.733067729083665,0.0108,0.00180533751962323,0.0421090909090909,0.0424954128440367,0.0513565775401069,0.0291524475524476,0.0312972972972973,0.0451882845188285,0.0593135140204536,0.00333764240437079,0.119416716507591,0.125300648492444,0.0784601573723985,0.079552220511663,0.374754851877554,0.251049655721241,"0.2508","0.252","0.19224","0.07688","0.16048",0.3804,0.552
"BOS-1992",1643.3167,1.844,0.163705319366132,2.70341521709921,2.42921389914739,3.16181213229177,2.41554321984466,2.6042861592137,8.66283822135127,0.141846153846154,0.0125927168743179,0.207955016699939,0.186862607626722,0.243216317868598,0.185811016911128,0.2003297045549,0.666372170873174,0.5656,0.0483636363636364,0.686545911949685,0.579102387267905,0.766040701754386,0.590058378378379,0.614990422535211,2.28987854251012,0.0104,0.00252583237657864,0.0495604938271605,0.0361657657657658,0.0717345132743362,0.0232046242774567,0.0271243243243243,0.0622754491017964,0.158033037766288,0.0137726699593513,0.179120634667406,0.15767459269438,0.201819026047812,0.149324627707632,0.170922640516174,0.623831961266356,"0.3692","0.352","0.136","0.7196","0.2672",0.5588,1.2852
"CHA-1992",1481.7877,0.9028,0.0701927164125005,1.62219060731578,1.87417862015033,1.60848068001819,1.5678302335555,1.93879214622012,4.6401861066503,0.09028,0.00701927164125005,0.162219060731578,0.187417862015033,0.160848068001819,0.15678302335555,0.193879214622012,0.46401861066503,0.1564,0.0296593186372745,0.472132231404958,0.565623762376237,0.510071428571428,0.30226455026455,0.501122807017544,0.79144385026738,0.0104,0.00122065727699531,0.0331768595041322,0.0269422818791947,0.0237538461538462,0.0212402116402116,0.0352140350877193,0.0468468468468468,0.0506416394328269,0.00825182119236789,0.122515852653536,0.149557092442447,0.133987703712911,0.091873835460349,0.157745154181024,0.233890081868286,"0.29744","0.19288","0.07248","0.10688","0.23312",0.38832,0.51448
"CHI-1992",1782.1224,1.32184,0.186063542432404,1.93302006664148,3.14878028292963,2.67286684780554,6.90139509576913,2.75920125972969,7.14132753667245,0.10168,0.014312580187108,0.148693851280114,0.242213867917664,0.205605142138888,0.530876545828394,0.212246250748438,0.549332887436342,0.26,0.104888888888889,0.272070484581498,0.910960000000003,0.455479999999999,3.64384000000001,0.771999999999999,1.05785123966942,0.00944,0.001856,0.044776,0.0355526315789474,0.0504992481203007,0.0414099616858238,0.018686358974359,0.0327777777777778,0.0776842017401222,0.0273502985387194,0.072704131775306,0.228916810608188,0.106149133064112,0.962264101039561,0.198904035868251,0.354194053846659,"0.20944","0.364","0.1628","0.2216","0.364",0.41224,0.9096
"CLE-1992",1680.9753,0.90808,0.0662293529023127,1.58014702499456,2.18986473244786,1.55498215592745,1.79818411507584,7.7484042756455,4.42882676168373,0.090808,0.00662293529023127,0.158014702499456,0.218986473244786,0.155498215592745,0.179818411507584,0.77484042756455,0.442882676168373,0.22744,0.024273212379936,0.525699640718563,0.627084571428571,0.552149937106918,0.713754796747967,3.08800000000001,1.20338624338624,0.016,0.00261682242990654,0.076246913580247,0.060988,0.0754046511627907,0.0588849655172414,0.0541754385964912,0.0792079207920792,0.0685126344876946,0.00634603709797389,0.133176619868737,0.189816252784717,0.143496301965201,0.192295456307064,1.20077774155706,0.338778714167583,"0.1796","0.33648","0.20784","0.03816","0.146",0.42384,0.48424
