"player","salary","year_end","team_id","fran_id","cap","per_cap","sal_2020"
"Anthony Tucker",150000,1995,"WAS","Wizards",15964000,0.00939614131796542,1025494.86344275
"Anthony Tucker",225000,1996,"NYK","Knicks",2.3e+07,0.00978260869565217,1067673.91304348
"Antoine Carr",610000,1991,"SAC","Kings",11871000,0.0513857299300817,5608238.56456912
"Antoine Carr",1263000,1992,"SAS","Spurs",12500000,0.10104,11027505.6
"Antoine Carr",1233000,1993,"SAS","Spurs",1.4e+07,0.0880714285714286,9612115.71428571
"Antoine Carr",1353000,1994,"SAS","Spurs",15175000,0.089159802306425,9730900.82372323
"Antoine Carr",666600,1995,"UTA","Jazz",15964000,0.0417564520170383,4557299.17313956
"Antoine Carr",2525000,1996,"UTA","Jazz",2.3e+07,0.109782608695652,11981673.9130435
"Antoine Carr",2300000,1997,"UTA","Jazz",24363000,0.0944054508886426,10303410.9099865
"Antoine Carr",1600000,1998,"UTA","Jazz",26900000,0.0594795539033457,6491598.51301115
"Antoine Carr",1e+06,2000,"MEM","Grizzlies",3.4e+07,0.0294117647058824,3210000
"Antoine Walker",1620000,1997,"BOS","Celtics",24363000,0.0664942741041744,7257185.07572959
"Antoine Walker",1864080,1998,"BOS","Celtics",26900000,0.0692966542750929,7563036.84758364
"Antoine Walker",2107000,1999,"BOS","Celtics",3e+07,0.0702333333333333,7665266
"Antoine Walker",9e+06,2000,"BOS","Celtics",3.4e+07,0.264705882352941,28890000
"Antoine Walker",10130000,2001,"BOS","Celtics",35500000,0.285352112676056,31143329.5774648
"Antoine Walker",11250000,2002,"BOS","Celtics",42500000,0.264705882352941,28890000
"Antoine Walker",12375000,2003,"BOS","Celtics",40271000,0.307293089319858,33537967.7683693
"Antoine Walker",14625000,2005,"ATL","Hawks",43870000,0.333371324367449,36384146.3414634
"Antoine Walker",6880000,2006,"MIA","Heat",49500000,0.138989898989899,15169357.5757576
"Antoine Walker",8329640,2008,"MIN","Timberwolves",55630000,0.149732877943556,16341846.2987597
"Antoine Walker",8854475,2009,"MEM","Grizzlies",58680000,0.150894256987048,16468599.2075665
"Antoine Wright",1461360,2006,"BKN","Nets",49500000,0.0295224242424242,3222077.38181818
"Antoine Wright",1570920,2007,"BKN","Nets",53135000,0.0295646937047144,3226690.67093253
"Antoine Wright",1680600,2008,"DAL","Mavericks",55630000,0.0302103181736473,3297154.12547187
"Antoine Wright",1800000,2009,"DAL","Mavericks",58680000,0.0306748466257669,3347852.7607362
"Antoine Wright",2110550,2010,"TOR","Raptors",57700000,0.0365779896013865,3992121.78509532
"Antoine Wright",992680,2011,"SAC","Kings",58044000,0.0171021983322996,1866533.92598718
"Antonio Burks",385277,2005,"MEM","Grizzlies",43870000,0.00878224299065421,958494
"Antonio Burks",641748,2006,"MEM","Grizzlies",49500000,0.0129646060606061,1414957.10545455
"Antonio Daniels",2149920,1998,"MEM","Grizzlies",26900000,0.0799226765799256,8722760.92193308
"Antonio Daniels",2794920,2000,"SAS","Spurs",3.4e+07,0.0822035294117647,8971693.2
"Antonio Daniels",3e+06,2002,"SAS","Spurs",42500000,0.0705882352941176,7704000
"Antonio Daniels",3375000,2003,"POR","Trailblazers",40271000,0.0838072061781431,9146718.48228254
"Antonio Daniels",2200000,2004,"OKC","Thunder",43840000,0.0501824817518248,5476916.05839416
"Antonio Daniels",2200000,2005,"OKC","Thunder",43870000,0.0501481650330522,5473170.73170732
"Antonio Daniels",5e+06,2006,"WAS","Wizards",49500000,0.101010101010101,11024242.4242424
"Antonio Daniels",5400000,2007,"WAS","Wizards",53135000,0.10162792886045,11091672.1558295
"Antonio Daniels",5800000,2008,"WAS","Wizards",55630000,0.104260291209779,11378968.1826353
"Antonio Daniels",6200000,2009,"NOP","Pelicans",58680000,0.105657805044308,11531492.8425358
"Antonio Daniels",5863580,2010,"MIN","Timberwolves",57700000,0.101621837088388,11091007.2998267
"Antonio Davis",565000,1994,"IND","Pacers",15175000,0.0372322899505766,4063532.12520593
"Antonio Davis",8e+05,1996,"IND","Pacers",2.3e+07,0.0347826086956522,3796173.91304348
"Antonio Davis",5200000,1997,"IND","Pacers",24363000,0.213438410704757,23294668.1443172
"Antonio Davis",4200000,2000,"TOR","Raptors",3.4e+07,0.123529411764706,13482000
"Antonio Davis",5500000,2001,"TOR","Raptors",35500000,0.154929577464789,16909014.084507
"Antonio Davis",1.1e+07,2002,"TOR","Raptors",42500000,0.258823529411765,28248000
"Antonio Davis",1.2e+07,2003,"TOR","Raptors",40271000,0.297981177522287,32521665.7147824
"Antonio Davis",12925000,2004,"CHI","Bulls",43840000,0.294822080291971,32176881.8430657
"Antonio Davis",13925000,2006,"NYK","Knicks",49500000,0.281313131313131,30702515.1515151
"Antonio Harvey",150000,1994,"LAL","Lakers",15175000,0.00988467874794069,1078813.83855025
"Antonio Harvey",325000,1995,"LAL","Lakers",15964000,0.0203583061889251,2221905.53745928
"Antonio Harvey",4e+05,1996,"MEM","Grizzlies",2.3e+07,0.0173913043478261,1898086.95652174
"Antonio Harvey",247500,1997,"OKC","Thunder",24363000,0.0101588474325822,1108736.60879202
"Antonio Harvey",611000,2001,"POR","Trailblazers",35500000,0.0172112676056338,1878437.74647887
"Antonio Harvey",715850,2002,"OKC","Thunder",42500000,0.0168435294117647,1838302.8
"Antonio Harvey",60361,2003,"ATL","Hawks",40271000,0.00149887015470189,163586.688684165
"Antonio Lang",325000,1995,"PHO","Suns",15964000,0.0203583061889251,2221905.53745928
"Antonio Lang",423000,1996,"CLE","Cavaliers",2.3e+07,0.0183913043478261,2007226.95652174
"Antonio Lang",520000,1997,"CLE","Cavaliers",24363000,0.0213438410704757,2329466.81443172
"Antonio McDyess",2213000,1996,"DEN","Nuggets",2.3e+07,0.0962173913043478,10501166.0869565
"Antonio McDyess",2545000,1997,"DEN","Nuggets",24363000,0.104461683700694,11400948.1590937
"Antonio McDyess",2876640,1998,"PHO","Suns",26900000,0.106938289962825,11671244.9665428
"Antonio McDyess",9e+06,1999,"DEN","Nuggets",3e+07,0.3,32742000
"Antonio McDyess",9900000,2000,"DEN","Nuggets",3.4e+07,0.291176470588235,31779000
"Antonio McDyess",10800000,2001,"DEN","Nuggets",35500000,0.304225352112676,33203154.9295775
"Antonio McDyess",11700000,2002,"DEN","Nuggets",42500000,0.275294117647059,30045600
"Antonio McDyess",12600000,2003,"NYK","Knicks",40271000,0.312880236398401,34147749.0005215
"Antonio McDyess",13500000,2004,"NYK","Knicks",43840000,0.30793795620438,33608348.540146
"Antonio McDyess",4903000,2005,"DET","Pistons",43870000,0.111762024162298,12197707.3170732
"Antonio McDyess",5393300,2006,"DET","Pistons",49500000,0.108955555555556,11891409.3333333
"Antonio McDyess",5883600,2007,"DET","Pistons",53135000,0.110729274489508,12084993.0177849
"Antonio McDyess",6373900,2008,"DET","Pistons",55630000,0.114576667265864,12504897.4653964
"Antonio McDyess",3e+06,2009,"DEN","Nuggets",58680000,0.0511247443762781,5579754.60122699
"Antonio McDyess",950419,2009,"DET","Pistons",58680000,0.0161966428084526,1767701.59611452
"Antonio McDyess",4500000,2010,"SAS","Spurs",57700000,0.0779896013864818,8511785.09532062
"Antonio McDyess",3e+06,2010,"DEN","Nuggets",57700000,0.0519930675909879,5674523.39688042
"Antonio McDyess",4860000,2011,"SAS","Spurs",58044000,0.0837295844531735,9138246.84721935
"Antonio McDyess",2640000,2012,"SAS","Spurs",58044000,0.0454827372338226,4963985.9416994
"Antonis Fotsis",332817,2002,"MEM","Grizzlies",42500000,0.00783098823529412,854674.056
"Archie Goodwin",1064400,2014,"PHO","Suns",58679000,0.0181393684282282,1979730.67025682
"Archie Goodwin",1112280,2015,"PHO","Suns",63065000,0.0176370411480219,1924906.67089511
"Archie Goodwin",1160160,2016,"PHO","Suns",7e+07,0.0165737142857143,1808855.17714286
"Archie Goodwin",2094089,2017,"PHO","Suns",94143000,0.0222437037273085,2427677.82479844
"Archie Goodwin",194494,2017,"BKN","Nets",94143000,0.00206594223680996,225476.935725439
"Archie Goodwin",95600,2017,"NOP","Pelicans",94143000,0.00101547645602966,110829.100411077
"Arinze Onuaku",43226,2015,"MIN","Timberwolves",63065000,0.000685419804963133,74806.7175136764
"Arinze Onuaku",440078,2017,"ORL","Magic",94143000,0.00467456953783075,510182.519358848
"Armen Gilliam",1200000,1991,"PHI","Sixers",11871000,0.101086681829669,11032600.4548901
"Armen Gilliam",1350000,1992,"PHI","Sixers",12500000,0.108,11787120
"Armen Gilliam",2300000,1993,"PHI","Sixers",1.4e+07,0.164285714285714,17930142.8571429
"Armen Gilliam",1200000,1994,"BKN","Nets",15175000,0.0790774299835255,8630510.70840198
"Armen Gilliam",1920000,1996,"BKN","Nets",2.3e+07,0.0834782608695652,9110817.39130435
"Armen Gilliam",2317000,1997,"MIL","Bucks",24363000,0.0951032303082543,10379566.5558429
"Armen Gilliam",2780400,1998,"MIL","Bucks",26900000,0.103360594795539,11280775.3159851
"Armen Gilliam",3244000,1999,"MIL","Bucks",3e+07,0.108133333333333,11801672
"Armon Johnson",473604,2011,"POR","Trailblazers",58044000,0.00815939632003308,890516.51436841
"Armon Johnson",762195,2012,"POR","Trailblazers",58044000,0.0131313314037627,1433153.50940666
"Arnett Moultrie",1042320,2013,"PHI","Sixers",58044000,0.017957411618772,1959871.90407277
"Arnett Moultrie",1089240,2014,"PHI","Sixers",58679000,0.0185626885257077,2025931.82569573
"Arnett Moultrie",1136160,2015,"NYK","Knicks",63065000,0.018015698089273,1966233.28946325
"Aron Baynes",401170,2013,"SAS","Spurs",58044000,0.00691148094548963,754319.030390738
"Aron Baynes",788872,2014,"SAS","Spurs",58679000,0.013443855553094,1467262.39506467
"Aron Baynes",2077000,2015,"SAS","Spurs",63065000,0.0329342741615793,3594446.68199477
"Aron Baynes",6500000,2016,"DET","Pistons",7e+07,0.0928571428571429,10134428.5714286
"Aron Baynes",6500000,2017,"DET","Pistons",94143000,0.0690439012990876,7535451.38778242
"Aron Baynes",4328000,2018,"BOS","Celtics",99093000,0.0436761426135045,4766814.20483788
"Arron Afflalo",944520,2008,"DET","Pistons",55630000,0.0169786086643897,1853045.34963149
"Arron Afflalo",1015440,2009,"DET","Pistons",58680000,0.0173047034764826,1888635.33742331
"Arron Afflalo",1086240,2010,"DEN","Nuggets",57700000,0.0188256499133449,2054631.43154246
"Arron Afflalo",1959577,2011,"DEN","Nuggets",58044000,0.0337601991592585,3684588.13624147
"Arron Afflalo",7562500,2012,"DEN","Nuggets",58044000,0.130289091034388,14219751.3954931
"Arron Afflalo",7750000,2013,"ORL","Magic",58044000,0.133519399076563,14572307.215216
"Arron Afflalo",7312500,2014,"ORL","Magic",58679000,0.124618688116703,13600883.6210569
"Arron Afflalo",7750000,2015,"POR","Trailblazers",63065000,0.12288908269246,13412114.4850551
"Arron Afflalo",8e+06,2016,"NYK","Knicks",7e+07,0.114285714285714,12473142.8571429
"Arron Afflalo",12500000,2017,"SAC","Kings",94143000,0.132776733267476,14491252.6688123
"Arron Afflalo",2328652,2018,"ORL","Magic",99093000,0.023499661933739,2564753.10344828
"Arron Afflalo",1500000,2018,"SAC","Kings",99093000,0.0151372952680815,1652084.40555841
"Art Long",25000,2000,"SAC","Kings",3.4e+07,0.000735294117647059,80250
"Art Long",465850,2002,"OKC","Thunder",42500000,0.0109611764705882,1196302.8
"Art Long",193424,2003,"DEN","Nuggets",40271000,0.00480305927342256,524205.889101338
"Art Long",35819,2003,"TOR","Raptors",40271000,0.000889448983139232,97074.4620198157
"Arvydas Macijauskas",2500000,2006,"NOP","Pelicans",49500000,0.0505050505050505,5512121.21212121
"Arvydas Macijauskas",5e+05,2007,"NOP","Pelicans",53135000,0.00940999341300461,1027006.68109532
"Arvydas Macijauskas",5e+05,2008,"NOP","Pelicans",55630000,0.00898795613877404,980945.532985799
"Arvydas Sabonis",2200000,1996,"POR","Trailblazers",2.3e+07,0.0956521739130435,10439478.2608696
"Arvydas Sabonis",2640000,1997,"POR","Trailblazers",24363000,0.108361039280877,11826523.8271149
"Arvydas Sabonis",3080000,1998,"POR","Trailblazers",26900000,0.114498141263941,12496327.1375465
"Arvydas Sabonis",11250000,2001,"POR","Trailblazers",35500000,0.316901408450704,34586619.7183099
"Arvydas Sabonis",6850000,2003,"POR","Trailblazers",40271000,0.170097588835639,18564450.8455216
"Arvydas Sabonis",3e+06,2005,"POR","Trailblazers",43870000,0.0683838614087075,7463414.63414634
"Ashraf Amaya",225000,1996,"MEM","Grizzlies",2.3e+07,0.00978260869565217,1067673.91304348
"Ashraf Amaya",247500,1997,"WAS","Wizards",24363000,0.0101588474325822,1108736.60879202
"Austin Croshere",5300000,2001,"IND","Pacers",35500000,0.149295774647887,16294140.8450704
"Austin Croshere",6310000,2002,"IND","Pacers",42500000,0.148470588235294,16204080
"Austin Croshere",6960000,2003,"IND","Pacers",40271000,0.172829082962926,18862566.1145738
"Austin Croshere",7610000,2004,"IND","Pacers",43840000,0.173585766423358,18945150.5474453
"Austin Croshere",8260000,2005,"IND","Pacers",43870000,0.188283565078641,20549268.2926829
"Austin Croshere",7900000,2006,"IND","Pacers",49500000,0.15959595959596,17418303.030303
"Austin Croshere",1219590,2008,"GSW","Warriors",55630000,0.0219232428545749,2392702.7251483
"Austin Croshere",527185,2009,"MIL","Bucks",58680000,0.00898406612133606,980520.976482618
"Austin Croshere",74251,2009,"SAS","Spurs",58680000,0.00126535446489434,138100.786298569
"Austin Daye",1677840,2010,"DET","Pistons",57700000,0.0290786828422877,3173647.44540728
"Austin Daye",1929600,2012,"DET","Pistons",58044000,0.0332437461236303,3628222.45193302
"Austin Daye",2958077,2013,"MEM","Grizzlies",58044000,0.0509626662531872,5562065.39487286
"Austin Daye",947907,2014,"TOR","Raptors",58679000,0.0161541096474037,1763059.52691764
"Austin Daye",1063384,2015,"SAS","Spurs",63065000,0.0168617141044954,1840287.47736462
"Austin Daye",125104,2015,"ATL","Hawks",63065000,0.0019837310711171,216504.40910172
"Austin Rivers",2238360,2013,"NOP","Pelicans",58044000,0.0385631589828406,4208783.17138722
"Austin Rivers",2339040,2014,"NOP","Pelicans",58679000,0.0398616200003408,4350497.2068372
"Austin Rivers",2439840,2015,"LAC","Clippers",63065000,0.0386877031634028,4222375.92325379
"Austin Rivers",3100000,2016,"LAC","Clippers",7e+07,0.0442857142857143,4833342.85714286
"Austin Rivers",1.1e+07,2017,"LAC","Clippers",94143000,0.116843525275379,12752302.3485549
"Austin Rivers",11825000,2018,"LAC","Clippers",99093000,0.119332344363376,13023932.0638188
"Avery Bradley",1418160,2011,"BOS","Celtics",58044000,0.0244324994831507,2666562.99359107
"Avery Bradley",1524480,2012,"BOS","Celtics",58044000,0.0262642133553856,2866476.24560678
"Avery Bradley",2511432,2014,"BOS","Celtics",58679000,0.0427995023773411,4671137.68946301
"Avery Bradley",7191011,2015,"BOS","Celtics",63065000,0.114025386505986,12444730.6832633
"Avery Bradley",7730337,2016,"BOS","Celtics",7e+07,0.110433385714286,12052699.7168571
"Avery Bradley",8269663,2017,"BOS","Celtics",94143000,0.0878415070690333,9587022.08151429
"Avery Bradley",8808989,2018,"DET","Pistons",99093000,0.0888961783375213,9702128.90375708
"Avery Johnson",50000,1991,"SAS","Spurs",11871000,0.00421194507623621,459691.68562042
"Avery Johnson",140000,1993,"SAS","Spurs",1.4e+07,0.01,1091400
"Avery Johnson",3e+05,1994,"GSW","Warriors",15175000,0.0197693574958814,2157627.67710049
"Avery Johnson",650000,1995,"SAS","Spurs",15964000,0.0407166123778502,4443811.07491857
"Avery Johnson",845000,1996,"SAS","Spurs",2.3e+07,0.0367391304347826,4009708.69565217
"Avery Johnson",1040000,1997,"SAS","Spurs",24363000,0.0426876821409514,4658933.62886344
"Avery Johnson",3e+06,1998,"SAS","Spurs",26900000,0.111524163568773,12171747.2118959
"Avery Johnson",3200000,2000,"SAS","Spurs",3.4e+07,0.0941176470588235,10272000
"Avery Johnson",4538000,2002,"DEN","Nuggets",42500000,0.106776470588235,11653584
"Avery Johnson",4991800,2003,"DAL","Mavericks",40271000,0.123955203496312,13528470.9095875
"Avery Johnson",5445600,2004,"GSW","Warriors",43840000,0.124215328467153,13556860.9489051
"Avery Johnson",1100000,2005,"DAL","Mavericks",43870000,0.0250740825165261,2736585.36585366
"Awvee Storey",84573,2005,"BKN","Nets",43870000,0.00192780943697287,210401.12195122
"Awvee Storey",641748,2006,"WAS","Wizards",49500000,0.0129646060606061,1414957.10545455
"Awvee Storey",711517,2008,"MIL","Bucks",55630000,0.0127901671759842,1395918.84558691
"Axel Toupane",123552,2016,"DEN","Nuggets",7e+07,0.00176502857142857,192635.218285714
"Axel Toupane",25000,2016,"TOR","Raptors",7e+07,0.000357142857142857,38978.5714285714
"Axel Toupane",51449,2017,"MIL","Bucks",94143000,0.00054649841199027,59644.8366846181
"Axel Toupane",20580,2017,"NOP","Pelicans",94143000,0.000218603613651573,23858.3983939326
"Axel Toupane",25000,2018,"NOP","Pelicans",99093000,0.000252288254468025,27534.7400926402
"B.J. Armstrong",425000,1991,"CHI","Bulls",11871000,0.0358015331480077,3907379.32777357
"B.J. Armstrong",435000,1992,"CHI","Bulls",12500000,0.0348,3798072
"B.J. Armstrong",540000,1993,"CHI","Bulls",1.4e+07,0.0385714285714286,4209685.71428571
"B.J. Armstrong",620000,1994,"CHI","Bulls",15175000,0.0408566721581549,4459097.19934102
"B.J. Armstrong",2400000,1996,"GSW","Warriors",2.3e+07,0.104347826086957,11388521.7391304
"B.J. Armstrong",2400000,1997,"GSW","Warriors",24363000,0.0985100357098879,10751385.2973772
"B.J. Armstrong",2600000,1998,"GSW","Warriors",26900000,0.0966542750929368,10548847.5836431
"B.J. Armstrong",2800000,1999,"LAL","Lakers",3e+07,0.0933333333333333,10186400
"B.J. Armstrong",850000,1999,"ORL","Magic",3e+07,0.0283333333333333,3092300
"B.J. Tyler",715000,1995,"PHI","Sixers",15964000,0.0447882736156352,4888192.18241042
"B.J. Tyler",845000,1996,"TOR","Raptors",2.3e+07,0.0367391304347826,4009708.69565217
"B.J. Tyler",1040000,1997,"TOR","Raptors",24363000,0.0426876821409514,4658933.62886344
"B.J. Tyler",1200000,1998,"TOR","Raptors",26900000,0.0446096654275093,4868698.88475836
"B.J. Tyler",1614000,2000,"TOR","Raptors",3.4e+07,0.0474705882352941,5180940
"Bam Adebayo",2490360,2018,"MIA","Heat",99093000,0.0251315430958796,2742856.6134843
"Baron Davis",2916000,2001,"CHA","Hornets",35500000,0.0821408450704225,8964851.83098591
"Baron Davis",3119400,2002,"CHA","Hornets",42500000,0.0733976470588235,8010619.2
"Baron Davis",3942922,2003,"NOP","Pelicans",40271000,0.0979097117032108,10685865.9352884
"Baron Davis",10960000,2004,"NOP","Pelicans",43840000,0.25,27285000
"Baron Davis",12330000,2005,"NOP","Pelicans",43870000,0.281057670389788,30674634.1463415
"Baron Davis",13700000,2006,"GSW","Warriors",49500000,0.276767676767677,30206424.2424242
"Baron Davis",15070000,2007,"GSW","Warriors",53135000,0.283617201467959,30953981.368213
"Baron Davis",16440000,2008,"GSW","Warriors",55630000,0.295523997842891,32253489.1245731
"Baron Davis",11250000,2009,"LAC","Clippers",58680000,0.191717791411043,20924079.7546012
"Baron Davis",12150000,2010,"LAC","Clippers",57700000,0.210571923743501,22981819.7573657
"Baron Davis",1.3e+07,2011,"CLE","Cavaliers",58044000,0.22396802425746,24443870.1674592
"Baron Davis",13900000,2012,"CLE","Cavaliers",58044000,0.239473502859899,26136138.1021294
"Baron Davis",1352181,2012,"NYK","Knicks",58044000,0.0232957928468059,2542502.83130039
"Baron Davis",14850000,2013,"CLE","Cavaliers",58044000,0.255840396940252,27922420.9220591
"Bart Kofoed",130000,1992,"OKC","Thunder",12500000,0.0104,1135056
"Bart Kofoed",140000,1993,"BOS","Celtics",1.4e+07,0.01,1091400
"Beau Beech",45000,2017,"BKN","Nets",94143000,0.000477996239762914,52168.5096077244
"Ben Bentil",250000,2017,"BOS","Celtics",94143000,0.00265553466534952,289825.053376247
"Ben Bentil",50000,2017,"IND","Pacers",94143000,0.000531106933069904,57965.0106752494
"Ben Bentil",31969,2017,"DAL","Mavericks",94143000,0.000339579150866235,37061.6685255409
"Ben Davis",220000,1997,"PHO","Suns",24363000,0.00903008660673973,985543.652259574
"Ben Davis",425000,1999,"NYK","Knicks",3e+07,0.0141666666666667,1546150
"Ben Davis",176369,2004,"HOU","Rockets",43840000,0.00402301551094891,439071.912864964
"Ben Gordon",3610200,2006,"CHI","Bulls",49500000,0.0729333333333333,7959944
"Ben Gordon",3862080,2007,"CHI","Bulls",53135000,0.0726842947209937,7932763.92584925
"Ben Gordon",4881669,2008,"CHI","Bulls",55630000,0.0877524537120259,9577302.7981305
"Ben Gordon",6404750,2009,"CHI","Bulls",58680000,0.109147068847989,11912311.0940695
"Ben Gordon",1e+07,2010,"DET","Pistons",57700000,0.173310225303293,18915077.9896014
"Ben Gordon",11600000,2012,"DET","Pistons",58044000,0.199848390875887,21811453.3801943
"Ben Gordon",4500000,2015,"ORL","Magic",63065000,0.0713549512407833,7787679.37841909
"Ben Handlogten",366931,2004,"UTA","Jazz",43840000,0.00836977645985401,913477.402828467
"Ben Handlogten",35091,2006,"BKN","Nets",49500000,0.000708909090909091,77370.3381818182
"Ben Hansbrough",473604,2013,"IND","Pacers",58044000,0.00815939632003308,890516.51436841
"Ben McLemore",2895960,2014,"SAC","Kings",58679000,0.0493525792873089,5386340.5034169
"Ben McLemore",3026280,2015,"SAC","Kings",63065000,0.0479866804091017,5237266.29984936
"Ben McLemore",3156600,2016,"SAC","Kings",7e+07,0.0450942857142857,4921590.34285714
"Ben McLemore",4008882,2017,"SAC","Kings",94143000,0.0425829004811829,4647497.7585163
"Ben McLemore",5200000,2018,"MEM","Grizzlies",99093000,0.0524759569293492,5727225.93926917
"Ben Simmons",5903160,2017,"PHI","Sixers",94143000,0.0627041840604187,6843534.6483541
"Ben Simmons",6168840,2018,"PHI","Sixers",99093000,0.0622530350277012,6794296.24292331
"Ben Uzoh",473604,2011,"BKN","Nets",58044000,0.00815939632003308,890516.51436841
"Ben Uzoh",61433,2012,"CLE","Cavaliers",58044000,0.00105838674109296,115512.328922886
"Ben Wallace",247500,1997,"WAS","Wizards",24363000,0.0101588474325822,1108736.60879202
"Ben Wallace",326700,1998,"WAS","Wizards",26900000,0.0121449814126394,1325503.27137546
"Ben Wallace",8e+05,1999,"WAS","Wizards",3e+07,0.0266666666666667,2910400
"Ben Wallace",4e+06,2001,"DET","Pistons",35500000,0.112676056338028,12297464.7887324
"Ben Wallace",4700000,2002,"DET","Pistons",42500000,0.110588235294118,12069600
"Ben Wallace",5200000,2003,"DET","Pistons",40271000,0.129125176926324,14092721.809739
"Ben Wallace",5500000,2004,"DET","Pistons",43840000,0.125456204379562,13692290.1459854
"Ben Wallace",7e+06,2005,"DET","Pistons",43870000,0.159562343286984,17414634.1463415
"Ben Wallace",7500000,2006,"DET","Pistons",49500000,0.151515151515152,16536363.6363636
"Ben Wallace",1.6e+07,2007,"CHI","Bulls",53135000,0.301119789216148,32864213.7950503
"Ben Wallace",15500000,2008,"CLE","Cavaliers",55630000,0.278626640301995,30409311.5225598
"Ben Wallace",14500000,2009,"CLE","Cavaliers",58680000,0.247102931152011,26968813.9059305
"Ben Wallace",1306445,2010,"DET","Pistons",57700000,0.022642027729636,2471150.90641248
"Ben Wallace",2246400,2012,"DET","Pistons",58044000,0.0387016745916891,4223900.76493694
"Beno Udrih",967920,2007,"SAS","Spurs",53135000,0.0182162416486308,1988120.61353157
"Beno Udrih",1747096,2008,"MIN","Timberwolves",55630000,0.0314056444364552,3427612.03379472
"Beno Udrih",5585000,2009,"SAC","Kings",58680000,0.0951772324471711,10387643.1492843
"Beno Udrih",6031800,2010,"SAC","Kings",57700000,0.10453726169844,11409196.7417678
"Beno Udrih",6478600,2011,"SAC","Kings",58044000,0.111615326304183,12181696.7128385
"Beno Udrih",6925400,2012,"MIL","Bucks",58044000,0.119312935014816,13021813.7275171
"Beno Udrih",7372000,2013,"ORL","Magic",58044000,0.127007098063538,13861554.6826545
"Beno Udrih",1272279,2014,"NYK","Knicks",58679000,0.0216820157126059,2366375.19487381
"Beno Udrih",2077000,2015,"MEM","Grizzlies",63065000,0.0329342741615793,3594446.68199477
"Beno Udrih",2170465,2016,"MIA","Heat",7e+07,0.0310066428571429,3384065.00142857
"Beno Udrih",1551659,2017,"DET","Pistons",94143000,0.0164819370532063,1798838.60998693
"Beno Udrih",25000,2018,"DET","Pistons",99093000,0.000252288254468025,27534.7400926402
"Benoit Benjamin",1750000,1991,"OKC","Thunder",11871000,0.147418077668267,16089208.9967147
"Benoit Benjamin",2875000,1992,"OKC","Thunder",12500000,0.23,25102200
"Benoit Benjamin",3175000,1993,"OKC","Thunder",1.4e+07,0.226785714285714,24751392.8571429
"Benoit Benjamin",3575000,1994,"BKN","Nets",15175000,0.235584843492586,25711729.8187809
"Benoit Benjamin",3975000,1996,"MIL","Bucks",2.3e+07,0.172826086956522,18862239.1304348
"Benoit Benjamin",123529,2000,"CLE","Cavaliers",3.4e+07,0.00363320588235294,396528.09
"Bernard James",473604,2013,"DAL","Mavericks",58044000,0.00815939632003308,890516.51436841
"Bernard James",788872,2014,"DAL","Mavericks",58679000,0.013443855553094,1467262.39506467
"Bernard James",915243,2015,"DAL","Mavericks",63065000,0.0145126932529929,1583915.34163165
"Bernard James",236866,2015,"DAL","Mavericks",63065000,0.0037559026401332,409919.214144137
"Bernard King",1600000,1991,"WAS","Wizards",11871000,0.134782242439559,14710133.9398534
"Bernard King",2525000,1992,"WAS","Wizards",12500000,0.202,22046280
"Bernard King",2500000,1993,"WAS","Wizards",1.4e+07,0.178571428571429,19489285.7142857
"Bernard Robinson",1e+06,2007,"BKN","Nets",53135000,0.0188199868260092,2054013.36219065
"Bernard Robinson",1080000,2008,"NOP","Pelicans",55630000,0.0194139852597519,2118842.35124933
"Bill Cartwright",1100000,1991,"CHI","Bulls",11871000,0.0926627916771965,10113217.0836492
"Bill Cartwright",2e+06,1992,"CHI","Bulls",12500000,0.16,17462400
"Bill Cartwright",2200000,1993,"CHI","Bulls",1.4e+07,0.157142857142857,17150571.4285714
"Bill Cartwright",2400000,1994,"CHI","Bulls",15175000,0.158154859967051,17261021.416804
"Bill Cartwright",1502000,1995,"OKC","Thunder",15964000,0.0940866950638938,10268621.8992734
"Bill Curley",702000,1995,"DET","Pistons",15964000,0.0439739413680782,4799315.96091205
"Bill Curley",913000,1996,"POR","Trailblazers",2.3e+07,0.039695652173913,4332383.47826087
"Bill Curley",1333800,1998,"MIN","Timberwolves",26900000,0.0495836431226766,5411558.81040892
"Bill Curley",1544000,1999,"MIN","Timberwolves",3e+07,0.0514666666666667,5617072
"Bill Curley",117867,2000,"GSW","Warriors",3.4e+07,0.00346667647058824,378353.07
"Bill Curley",611000,2001,"GSW","Warriors",35500000,0.0172112676056338,1878437.74647887
"Bill Curley",423500,2001,"DAL","Mavericks",35500000,0.0119295774647887,1301994.08450704
"Bill Hanzlik",510000,1991,"DEN","Nuggets",11871000,0.0429618397776093,4688855.19332828
"Bill Hanzlik",508000,1992,"DEN","Nuggets",12500000,0.04064,4435449.6
"Bill Laimbeer",1510000,1991,"DET","Pistons",11871000,0.127200741302333,13882688.9057367
"Bill Laimbeer",1319000,1993,"DET","Pistons",1.4e+07,0.0942142857142857,10282547.1428571
"Bill Laimbeer",1300000,1994,"DET","Pistons",15175000,0.085667215815486,9349719.93410214
"Bill Walker",542114,2009,"BOS","Celtics",58680000,0.00923847989093388,1008287.69529652
"Bill Walker",736420,2010,"NYK","Knicks",57700000,0.0127629116117851,1392944.17331023
"Bill Walker",854389,2011,"NYK","Knicks",58044000,0.0147196781751775,1606505.67603887
